Year,Team,PlayerID,Player,Position,Experience,AV
2019,cle,SealRi00,Ricky Seals-Jones,WR,2,2
2019,cle,SeibAu00,Austin Seibert,K,Rook,3
2019,cle,SmitCh03,Chris Smith,DE,5,1
2019,cle,TakiSi00,Sione Takitaki,LB,Rook,2
2019,cle,GlanAd00,Adarius Taylor,LB,5,1
2019,cle,TaylTa00,Taywan Taylor,WR,2,0
2019,cle,TellWy00,Wyatt Teller,RG,1,4
2019,cle,ThomCh06,Chad Thomas,LDE,1,5
2019,cle,ThomTa01,Tavierre Thomas,DB,1,1
2019,cle,TretJC00,J.C. Tretter,C,5,7
2019,cle,VernOl00,Olivier Vernon,RDE,7,5
2019,cle,WardDe02,Denzel Ward,LCB,1,5
2019,cle,WhitJe02,Jermaine Whitehead,DB,3,3
2019,cle,WillGr00,Greedy Williams,RCB,Rook,4
2019,cle,WilsMa03,Mack Wilson,RLB,Rook,7
2019,cle,ZimmJu00,Justin Zimmer,DT,1,0
2019,rav,AndrMa00,Mark Andrews,TE,1,11
2019,rav,AverAn00,Anthony Averett,DB,1,1
2019,rav,BethJu00,Justin Bethel,DB,7,1
2019,rav,BoarCh00,Chris Board,LB,1,1
2019,rav,BowsTy00,Tyus Bowser,LB,2,3
2019,rav,BoykMi00,Miles Boykin,WR,Rook,3
2019,rav,BoylNi00,Nick Boyle,TE,4,4
2019,rav,BozeBr00,Bradley Bozeman,LG,1,10
2019,rav,BrowMa04,Marquise Brown,WR,Rook,8
2019,rav,BrowOr00,Orlando Brown Jr.,RT,1,13
2019,rav,ByneJo00,Josh Bynes,LILB,8,4
2019,rav,CanaMa00,Maurice Canady,DB,3,1
2019,rav,CarrBr99,Brandon Carr,RCB/FS,11,5
2019,rav,ClarCh00,Chuck Clark,FS,2,4
2019,rav,CoxxMo00,Morgan Cox,LS,9,3
2019,rav,EdwaGu00,Gus Edwards,RB,1,6
2019,rav,EhinPa00,Parker Ehinger,G,3,1
2019,rav,ElliDe02,DeShon Elliott,DB,1,0
2019,rav,ElliJu01,Justin Ellis,DT,5,0
2019,rav,FergJa02,Jaylon Ferguson,LOLB,Rook,5
2019,rav,FortL.00,L.J. Fort,RILB,7,4
2019,rav,GrasHr00,Hroniss Grasu,C,4,0
2019,rav,GrifRo01,Robert Griffin III,QB,7,2
2019,rav,HillJu00,Justice Hill,RB,Rook,3
2019,rav,HumpMa00,Marlon Humphrey,LCB,2,16
2019,rav,HursHa00,Hayden Hurst,TE,1,5
2019,rav,HursJa00,James Hurst,T,5,3
2019,rav,IngrMa01,Mark Ingram,RB,8,12
2019,rav,JackBe00,Bennett Jackson,DB,Rook,0
2019,rav,JackLa00,Lamar Jackson,QB,1,25
2019,rav,JeffTo00,Tony Jefferson,FS,6,2
2019,rav,JoneCy00,Cyrus Jones,DB,3,1
2019,rav,JudoMa00,Matt Judon,ROLB,3,11
2019,rav,KochSa20,Sam Koch,P,13,2
2019,rav,LeviAn00,Anthony Levine,DB,7,1
2019,rav,MackDa00,Daylon Mack,DT,Rook,0
2019,rav,MarsIm00,Iman Marshall,DB,Rook,0
2019,rav,McPhPe00,Pernell McPhee,LOLB,8,4
2019,rav,McSoTr00,Trace McSorley,QB,Rook,0
2019,rav,MekaPa00,Patrick Mekari,C,Rook,4
2019,rav,MoorCh00,Chris Moore,WR,3,0
2019,rav,OnwuPa00,Patrick Onwuasor,LILB,3,4
2019,rav,PekoDo20,Domata Peko,NT,13,2
2019,rav,PeteMa00,Marcus Peters,DB,4,10
2019,rav,PierMi00,Michael Pierce,NT,3,7
2019,rav,PoweBe00,Ben Powers,G,Rook,0
2019,rav,RicaPa00,Patrick Ricard,FB,2,1
2019,rav,RichJo00,Jordan Richards,DB,4,1
2019,rav,RobeSe00,Seth Roberts,WR,4,4
2019,rav,ScotJa02,Jaleel Scott,WR,Rook,0
2019,rav,SielZa00,Zach Sieler,DE,1,0
2019,rav,SkurMa01,Matt Skura,C,2,7
2019,rav,SmitJi03,Jimmy Smith,DB,8,2
2019,rav,SneaWi00,Willie Snead,WR,4,4
2019,rav,StanRo00,Ronnie Stanley,LT,3,17
2019,rav,ThomDe05,De'Anthony Thomas,RB,5,0
2019,rav,ThomEa99,Earl Thomas,SS/FS,9,8
2019,rav,TrawBr00,Brynden Trawick,DB,6,0
2019,rav,TuckJu00,Justin Tucker,K,7,6
2019,rav,WardJi02,Jihad Ward,DE,3,2
2019,rav,WillBr02,Brandon Williams,LDE,6,7
2019,rav,WillTi00,Tim Williams,DE,2,0
2019,rav,WormCh00,Chris Wormley,RDE,2,4
2019,rav,YandMa20,Marshal Yanda,RG,12,15
2019,rav,YounKe03,Kenny Young,LB,1,2
2019,cin,AkinFr01,Freedom Akinmoladun,DE,Rook,0
2019,cin,AtkiGe99,Geno Atkins,DT,9,9
2019,cin,BateJe00,Jessie Bates III,FS,1,6
2019,cin,BernGi00,Giovani Bernard,RB,6,2
2019,cin,BillAn00,Andrew Billings,NT,2,6
2019,cin,BoydTy00,Tyler Boyd,WR,3,7
2019,cin,BrowAn05,Andrew Brown,DT,Rook,2
2019,cin,BrowPr00,Preston Brown,RLB,5,4
2019,cin,BullRa00,Randy Bullock,K,6,4
2019,cin,CartCe00,Cethan Carter,TE,2,0
2019,cin,CoopPh00,Pharoh Cooper,WR,3,0
2019,cin,DaltAn00,Andy Dalton,QB,8,7
2019,cin,DennDa00,Darqueze Dennard,DB,5,2
2019,cin,DunlCa99,Carlos Dunlap,LDE,9,8
2019,cin,EifeTy00,Tyler Eifert,TE,6,3
2019,cin,EricAl01,Alex Erickson,WR,3,4
2019,cin,EvanJo01,Jordan Evans,LB,2,1
2019,cin,FejeCl00,Clayton Fejedelem,DB,3,1
2019,cin,FinlRy00,Ryan Finley,QB,Rook,1
2019,cin,GlasRy00,Ryan Glasgow,DT,2,1
2019,cin,GlenCo00,Cordy Glenn,LT,7,2
2019,cin,HarrCl20,Clark Harris,TE,11,1
2019,cin,HartBo00,Bobby Hart,RT,4,6
2019,cin,HendTr01,Trayvon Henderson,DB,Rook,0
2019,cin,HopkTr01,Trey Hopkins,C,3,6
2019,cin,HubbSa00,Sam Hubbard,RDE,1,7
2019,cin,HubeKe20,Kevin Huber,P,10,2
2019,cin,IrwiTr00,Trenton Irwin,WR,Rook,0
2019,cin,JackWi02,William Jackson III,RCB,2,4
2019,cin,JerrJo20,John Jerry,LT,9,2
2019,cin,JohnFr01,Fred Johnson,G,Rook,1
2019,cin,JordMi01,Michael Jordan,LG,Rook,4
2019,cin,KirkDr00,Dre Kirkpatrick,LCB,7,2
2019,cin,LawsCa00,Carl Lawson,LB,2,2
2019,cin,MabiGr00,Greg Mabin,DB,2,0
2019,cin,McRaTo00,Tony McRae,DB,2,1
2019,cin,McTyTo00,Torry McTyer,DB,2,0
2019,cin,MillJo04,John Miller,RG,4,5
2019,cin,MixoJo00,Joe Mixon,RB,2,7
2019,cin,MorgSt02,Stanley Morgan Jr.,WR,Rook,0
2019,cin,NickHa02,Hardy Nickerson,LB,2,1
2019,cin,PeriSa00,Samaje Perine,RB,2,0
2019,cin,PhilDa02,Darius Phillips,DB,1,2
2019,cin,PratGe00,Germaine Pratt,RLB,Rook,5
2019,cin,PricBi01,Billy Price,LG,1,4
2019,cin,RedmAl01,Alex Redmond,G,2,1
2019,cin,ReynLa00,LaRoy Reynolds,LB,6,1
2019,cin,RossJo00,John Ross,WR,2,3
2019,cin,SampDr00,Drew Sample,TE,Rook,0
2019,cin,SchrMa00,Mason Schreck,TE,1,0
2019,cin,ShelBr01,Brady Sheldon,LB,2,0
2019,cin,SmitAn23,Andre Smith,LT,10,2
2019,cin,SuthKe00,Keaton Sutherland,G,Rook,0
2019,cin,TateAu00,Auden Tate,WR,1,4
2019,cin,TupoJo00,Josh Tupou,DT,2,4
2019,cin,UzomC.00,C.J. Uzomah,TE,4,2
2019,cin,VigiNi00,Nick Vigil,LLB,3,8
2019,cin,WebbBW00,B.W. Webb,LCB,6,4
2019,cin,WillSh02,Shawn Williams,SS,6,5
2019,cin,WillTr06,Trayveon Williams,RB,Rook,0
2019,cin,WillDa11,Damion Willis,WR,Rook,1
2019,cin,WilsBr01,Brandon Wilson,RB,2,2
2019,cin,WrenRe00,Renell Wren,DT,Rook,2
2019,cin,WynnKe00,Kerry Wynn,DE,5,0
2019,cin,ZettAn00,Anthony Zettel,DE,3,0
2019,pit,AdenOl00,Olasunkanmi Adeniyi,LB,1,1
2019,pit,AlleMa03,Marcus Allen,DB,1,0
2019,pit,AluaTy99,Tyson Alualu,RDE,9,3
2019,pit,BannZa00,Zach Banner,T,2,1
2019,pit,BarrMa00,Mark Barron,LILB,7,6
2019,pit,BerrJo00,Jordan Berry,P,4,2
2019,pit,BoswCh00,Chris Boswell,K,4,5
2019,pit,BrooTo01,Tony Brooks-James,RB,Rook,0
2019,pit,BuggIs00,Isaiah Buggs,DT,Rook,1
2019,pit,BurnAr00,Artie Burns,DB,3,1
2019,pit,BushDe01,Devin Bush Jr.,LILB/RILB,Rook,9
2019,pit,CainDe00,Deon Cain,WR,Rook,1
2019,pit,CanaKa00,Kameron Canaday,LS,3,1
2019,pit,ChicAn00,Anthony Chickillo,DE,4,1
2019,pit,ConnJa00,James Conner,RB,2,4
2019,pit,DangJo00,Jordan Dangerfield,DB,3,1
2019,pit,DaviSe00,Sean Davis,DB,3,0
2019,pit,DeCaDa00,David DeCastro,RG,7,8
2019,pit,DuprAl00,Bud Dupree,ROLB,4,8
2019,pit,EdmuTe00,Terrell Edmunds,SS,1,6
2019,pit,EdmuTr00,Trey Edmunds,RB,2,1
2019,pit,ElliJa02,Jayrone Elliott,LB,5,0
2019,pit,FeilMa00,Matt Feiler,RT,2,6
2019,pit,FinnB.01,B.J. Finney,C,3,2
2019,pit,FitzMi00,Minkah Fitzpatrick,FS,1,15
2019,pit,FostRa21,Ramon Foster,LG,10,5
2019,pit,GentZa00,Zach Gentry,TE,Rook,0
2019,pit,GilbUl00,Ulysees Gilbert,LB,Rook,1
2019,pit,GrimXa00,Xavier Grimble,TE,3,0
2019,pit,HadeJo99,Joe Haden,LCB,9,11
2019,pit,HargJa00,Javon Hargrave,NT,3,7
2019,pit,HeywCa01,Cameron Heyward,DT,8,17
2019,pit,HiltMi01,Mike Hilton,DB,2,4
2019,pit,HodgDe00,Devlin Hodges,QB,Rook,0
2019,pit,HoltJo00,Johnny Holton,WR,3,0
2019,pit,JohnDi01,Diontae Johnson,WR,Rook,6
2019,pit,JoneTe02,Tevin Jones,WR,Rook,0
2019,pit,KellKa02,Kameron Kelly,DB,Rook,1
2019,pit,LaynJu00,Justin Layne,DB,Rook,1
2019,pit,MataTy00,Tyler Matakevich,LB,3,1
2019,pit,McCuDa00,Daniel McCullers,DT,5,1
2019,pit,McDoVa00,Vance McDonald,TE,6,2
2019,pit,MoncDo00,Donte Moncrief,WR,5,0
2019,pit,NelsSt01,Steven Nelson,RCB,4,6
2019,pit,NixxRo01,Roosevelt Nix,RB,4,0
2019,pit,OkorCh00,Chukwuma Okorafor,T,1,0
2019,pit,PounMa20,Maurkice Pouncey,C,9,6
2019,pit,RoetBe00,Ben Roethlisberger,QB,15,1
2019,pit,RudoMa00,Mason Rudolph,QB,1,3
2019,pit,SamuJa00,Jaylen Samuels,RB,1,3
2019,pit,SmitJu00,JuJu Smith-Schuster,WR,2,4
2019,pit,SnelBe00,Benny Snell Jr.,RB,Rook,3
2019,pit,SpilRo00,Robert Spillane,LB,1,1
2019,pit,SuttCa00,Cameron Sutton,DB,2,1
2019,pit,SwitRy00,Ryan Switzer,WR,2,0
2019,pit,TuitSt00,Stephon Tuitt,RDE,5,3
2019,pit,VannNi00,Nick Vannett,TE,3,1
2019,pit,VillAl00,Alejandro Villanueva,LT,4,6
2019,pit,WashJa00,James Washington,WR,1,5
2019,pit,WattT.00,T.J. Watt,LOLB,2,14
2019,pit,WhytKe00,Kerrith Whyte Jr,RB,Rook,1
2019,pit,WillVi01,Vince Williams,RILB,6,4
2019,clt,AdamMa00,Matthew Adams,LB,1,2
2019,clt,AlieMo00,Mo Alie-Cox,TE,1,1
2019,clt,AndrJo01,Josh Andrews,G,4,0
2019,clt,AutrDe00,Denico Autry,RDT,5,6
2019,clt,BanoBe00,Ben Banogu,LB,Rook,1
2019,clt,BoddBr01,Briean Boddy-Calhoun,DB,3,0
2019,clt,BrisJa00,Jacoby Brissett,QB,3,10
2019,clt,CainDe00,Deon Cain,WR,Rook,0
2019,clt,CampPa00,Parris Campbell,WR,Rook,1
2019,clt,CastAn00,Anthony Castonzo,LT,8,8
2019,clt,ColeTr01,Trevon Coley,DT,2,1
2019,clt,DaviCa01,Carl Davis,DT,4,0
2019,clt,DesiPi00,Pierre Desir,RCB,5,4
2019,clt,DoylJa00,Jack Doyle,TE,6,4
2019,clt,DuliAs00,Ashton Dulin,WR,Rook,0
2019,clt,EbroEr00,Eric Ebron,TE,5,3
2019,clt,FranZa00,Zaire Franklin,LB,1,1
2019,clt,FuncDe00,Devin Funchess,WR,4,0
2019,clt,GeatCl00,Clayton Geathers,SS,4,4
2019,clt,GlowMa00,Mark Glowinski,RG,4,8
2019,clt,HaegJo00,Joe Haeg,T,3,1
2019,clt,HiltT.00,T.Y. Hilton,WR,7,4
2019,clt,HineNy00,Nyheim Hines,RB,1,6
2019,clt,HookMa00,Malik Hooker,FS,2,5
2019,clt,HousJu00,Justin Houston,LDE,8,8
2019,clt,HoyeBr00,Brian Hoyer,QB,10,1
2019,clt,HuntMa00,Margus Hunt,LDT,6,3
2019,clt,InmaDo00,Dontrelle Inman,WR,5,0
2019,clt,JohnMa07,Marcus Johnson,WR,2,2
2019,clt,KellRy00,Ryan Kelly,C,3,10
2019,clt,LengMa00,Matt Lengel,TE,3,0
2019,clt,LeonDa00,Shaquille Leonard,LLB,1,12
2019,clt,LewiRy01,Ryan Lewis,DB,1,0
2019,clt,LewiTy00,Tyquan Lewis,DE,1,1
2019,clt,MackMa00,Marlon Mack,RB,2,8
2019,clt,McLaCh00,Chase McLaughlin,K,Rook,1
2019,clt,MillRo03,Rolan Milligan,DB,Rook,1
2019,clt,MoorKe03,Kenny Moore,LCB,2,4
2019,clt,MoorSk00,Skai Moore,LB,1,0
2019,clt,MuhaAl00,Al-Quadin Muhammad,DE,2,3
2019,clt,NelsQu00,Quenton Nelson,LG,1,15
2019,clt,OdumGe00,George Odum,DB,1,1
2019,clt,OkerBo00,Bobby Okereke,RLB,Rook,4
2019,clt,PascZa00,Zach Pascal,WR,1,6
2019,clt,RhodLu00,Luke Rhodes,LB,3,2
2019,clt,RogeCh02,Chester Rogers,WR,3,2
2019,clt,SancRi00,Rigoberto Sanchez,P,2,2
2019,clt,SheaJa00,Jabaal Sheard,RDE,8,5
2019,clt,SmitBr06,Braden Smith,RT,1,8
2019,clt,SpeeEJ00,E.J. Speed,LB,Rook,1
2019,clt,StewGr00,Grover Stewart,LDT,2,5
2019,clt,TaylSh00,Shakial Taylor,DB,Rook,0
2019,clt,TellMa00,Marvell Tell III,DB,Rook,1
2019,clt,TravRo00,Ross Travis,LB,3,0
2019,clt,TuraKe00,Kemoko Turay,LB,1,0
2019,clt,vinatada01,Adam Vinatieri,K,23,0
2019,clt,WalkAn01,Anthony Walker,MLB,2,7
2019,clt,WardJi02,Jihad Ward,DE,3,0
2019,clt,WilkJo01,Jordan Wilkins,RB,1,2
2019,clt,WillCh05,Chad Williams,WR,2,0
2019,clt,WillJo07,Jonathan Williams,RB,3,2
2019,clt,WillKh00,Khari Willis,SS,Rook,3
2019,clt,WilsQu01,Quincy Wilson,DB,2,0
2019,clt,Ya-SRo00,Rock Ya-Sin,LCB/RCB,Rook,5
2019,htx,AdamJe01,Jerell Adams,TE,3,0
2019,htx,AdamMi21,Mike Adams,DB,15,0
2019,htx,AdamTy00,Tyrell Adams,LB,3,1
2019,htx,AddaJa00,Jahleel Addae,DB,6,2
2019,htx,AkinJo00,Jordan Akins,TE,1,4
2019,htx,AngeBr00,Bryan Anger,P,7,2
2019,htx,ArmsCo00,Cornell Armstrong,DB,1,0
2019,htx,BlacAn00,Angelo Blackson,RDE,4,6
2019,htx,BoddBr01,Briean Boddy-Calhoun,DB,3,0
2019,htx,CartDe02,DeAndre Carter,WR,1,2
2019,htx,ClarCh21,Chris Clark,RT,9,4
2019,htx,ColeDy00,Dylan Cole,LB,2,1
2019,htx,ColvAa00,Aaron Colvin,DB,5,0
2019,htx,ConlGa00,Gareon Conley,RCB,2,2
2019,htx,CoutKe00,Keke Coutee,WR,1,2
2019,htx,CrawXa00,Xavier Crawford,DB,Rook,0
2019,htx,CrosKe00,Keion Crossen,DB,1,1
2019,htx,CunnZa00,Zach Cunningham,RILB,2,8
2019,htx,DaniTr00,Trevor Daniel,P,1,0
2019,htx,DunnBr00,Brandon Dunn,LDE,5,3
2019,htx,FairKa01,Ka'imi Fairbairn,K,2,3
2019,htx,FellDa01,Darren Fells,TE,5,3
2019,htx,FullWi01,Will Fuller,WR,3,6
2019,htx,FultZa00,Zach Fulton,RG,5,8
2019,htx,GainPh00,Phillip Gaines,DB,5,1
2019,htx,GillCu00,Cullen Gillaspia,RB,Rook,0
2019,htx,GipsTa00,Tashaun Gipson,SS,7,5
2019,htx,HargVe00,Vernon Hargreaves III,DB,3,1
2019,htx,HeatJo00,Joel Heath,DT,3,0
2019,htx,HendSe00,Seantrel Henderson,T,5,1
2019,htx,HopkDe00,DeAndre Hopkins,WR,6,11
2019,htx,HowaTy00,Tytus Howard,RT,Rook,4
2019,htx,HoweGr00,Buddy Howell,RB,1,0
2019,htx,HydeCa00,Carlos Hyde,RB,5,8
2019,htx,JohnDu00,Duke Johnson,RB,4,7
2019,htx,JohnLo01,Lonnie Johnson Jr.,DB,Rook,3
2019,htx,JohnRo06,Roderick Johnson,T,1,3
2019,htx,JoneTa00,Taiwan Jones,RB,8,0
2019,htx,JoseJo20,Johnathan Joseph,LCB,13,4
2019,htx,KalaPe00,Peter Kalambayi,LB,1,1
2019,htx,KeleSe00,Senio Kelemete,G,7,1
2019,htx,MancGr00,Greg Mancz,C,4,1
2019,htx,MartJa02,Jacob Martin,DE,1,1
2019,htx,MartNi00,Nick Martin,C,2,9
2019,htx,McCaA.00,A.J. McCarron,QB,4,1
2019,htx,McKiBe00,Benardrick McKinney,LILB,4,6
2019,htx,MercWh00,Whitney Mercilus,LOLB,7,7
2019,htx,MingBa00,Barkevious Mingo,LB,6,1
2019,htx,MitcSt02,Steven Mitchell,WR,1,0
2019,htx,MoorA.00,A.J. Moore,DB,1,1
2019,htx,OmenCh00,Charles Omenihu,DE,Rook,1
2019,htx,OwenJo01,Jonathan Owens,DB,Rook,0
2019,htx,ReadD.00,D.J. Reader,NT,3,6
2019,htx,ReidJu00,Justin Reid,FS,1,5
2019,htx,RobyBr00,Bradley Roby,RCB,5,4
2019,htx,ScarBr00,Brennan Scarlett,ROLB,3,5
2019,htx,SchaMa01,Max Scharping,LG,Rook,8
2019,htx,SkipDa00,Dan Skipper,T,2,0
2019,htx,StilKe00,Kenny Stills,WR,6,5
2019,htx,ThomJo05,Jordan Thomas,TE,1,0
2019,htx,TunsLa00,Laremy Tunsil,LT,3,10
2019,htx,VandEd00,Eddie Vanderdoes,DT,2,0
2019,htx,WatkCa00,Carlos Watkins,DT,2,2
2019,htx,WatsDe00,Deshaun Watson,QB,2,16
2019,htx,WattJ.00,J.J. Watt,LDE,8,4
2019,htx,WeekJo00,Jon Weeks,LS,9,1
2019,oti,BateDa00,Daren Bates,LB,6,1
2019,oti,BlasKh00,Khari Blasingame,RB,Rook,0
2019,oti,BrinBe00,Beau Brinkley,TE,7,1
2019,oti,BrocTr00,Tramaine Brock,DB,9,1
2019,oti,BrowAJ00,A.J. Brown,WR,Rook,10
2019,oti,BrowJa06,Jayon Brown,RILB,2,8
2019,oti,ButlMa01,Malcolm Butler,RCB,5,4
2019,oti,ByarKe01,Kevin Byard,FS,3,7
2019,oti,CaseJu00,Jurrell Casey,RDE,8,11
2019,oti,ConkJa00,Jack Conklin,RT,3,8
2019,oti,CorrKa00,Kamalei Correa,LOLB,3,4
2019,oti,CruiDa00,Dane Cruikshank,DB,1,1
2019,oti,DaviCo03,Corey Davis,TE,2,5
2019,oti,DaviNa01,Nate Davis,RG,Rook,6
2019,oti,DaviRa01,Rashard Davis,WR,Rook,0
2019,oti,DawkDa01,Dalyn Dawkins,RB,1,0
2019,oti,DickMa00,Matt Dickerson,DT,1,0
2019,oti,DougJa00,Jamil Douglas,RG,4,3
2019,oti,EvanRa01,Rashaan Evans,LILB,1,9
2019,oti,FincSh00,Sharif Finch,LB,1,2
2019,oti,FirkAn00,Anthony Firkser,FB,1,2
2019,oti,FlueDa00,David Fluellen,RB,2,0
2019,oti,GilbRe01,Reggie Gilbert,LOLB,2,3
2019,oti,HarrNi00,Nigel Harris,LB,2,0
2019,oti,HenrDe00,Derrick Henry,RB,3,13
2019,oti,HollCo00,Cody Hollister,WR,Rook,0
2019,oti,HookAm00,Amani Hooker,DB,Rook,1
2019,oti,HumpAd00,Adam Humphries,WR,4,3
2019,oti,IvieJo00,Joey Ivie,NT,Rook,0
2019,oti,JackAd00,Adoree' Jackson,RCB,2,3
2019,oti,JennDa00,Darius Jennings,WR,4,0
2019,oti,JohnAu01,Austin Johnson,NT,3,2
2019,oti,JoneBe01,Ben Jones,C,7,8
2019,oti,JoneDa04,DaQuan Jones,NT,5,8
2019,oti,JoseGr00,Greg Joseph,K,1,0
2019,oti,KaluJo00,Joshua Kalu,DB,1,0
2019,oti,KellDe00,Dennis Kelly,T,7,3
2019,oti,KernBr20,Brett Kern,P,11,3
2019,oti,LandHa00,Harold Landry,ROLB,1,9
2019,oti,LewaTa00,Taylor Lewan,LT,5,6
2019,oti,LewiDi00,Dion Lewis,RB,8,3
2019,oti,LongDa04,David Long,LB,Rook,1
2019,oti,MackIs00,Isaiah Mack,DT,Rook,2
2019,oti,MariMa01,Marcus Mariota,QB,4,5
2019,oti,MiltCh00,Christopher Milton,DB,3,0
2019,oti,OrrxKa00,Kareem Orr,DB,Rook,0
2019,oti,ParkCo03,Cody Parkey,K,5,1
2019,oti,PruiMy00,MyCole Pruitt,TE,4,1
2019,oti,QuesDa00,David Quessenberry,T,2,0
2019,oti,RaymKa00,Kalif Raymond,WR,3,1
2019,oti,RobeDe01,Derick Roberson,DE,Rook,1
2019,oti,RyanLo00,Logan Ryan,LCB,6,7
2019,oti,SaffRo20,Rodger Saffold,LG,9,8
2019,oti,SantCa01,Cairo Santos,K,5,0
2019,oti,SantRy00,Ryan Santoso,K,1,0
2019,oti,SharTa00,Tajae Sharpe,WR,3,3
2019,oti,SimmJe01,Jeffery Simmons,LDE,Rook,4
2019,oti,SimsLe00,LeShaun Sims,DB,3,2
2019,oti,SmitJo01,Jonnu Smith,TE,2,4
2019,oti,SmitRo06,Rod Smith,RB,4,0
2019,oti,SmitTy01,Tye Smith,DB,4,1
2019,oti,StinAa00,Aaron Stinnie,G,1,0
2019,oti,SuccRy44,Ryan Succop,K,10,-1
2019,oti,TannRy00,Ryan Tannehill,QB,7,11
2019,oti,UrbaBr00,Brent Urban,DE,4,0
2019,oti,VaccKe00,Kenny Vaccaro,SS,6,6
2019,oti,WakeCa00,Cameron Wake,LB,10,1
2019,oti,WalkHu00,Delanie Walker,TE,13,2
2019,oti,WoodWe20,Wesley Woodyard,LB,11,2
2019,jax,AlexD.00,D.J. Alexander,LB,4,0
2019,jax,AlleDa01,Dakota Allen,LB,Rook,0
2019,jax,ArmsRy00,Ryquell Armstead,RB,Rook,2
2019,jax,BoarC.00,C.J. Board,WR,Rook,0
2019,jax,BordBr00,Breon Borders,DB,2,1
2019,jax,BouyA.00,A.J. Bouye,RCB,6,5
2019,jax,BryaTa00,Taven Bryan,RDT,1,4
2019,jax,CaliAu00,Austin Calitro,LB,1,2
2019,jax,CampCa99,Calais Campbell,RDE,11,10
2019,jax,CannA.00,A.J. Cann,RG,4,7
2019,jax,CharDJ00,DJ Chark,WR,1,7
2019,jax,ColeKe00,Keelan Cole,WR,2,3
2019,jax,ConlCh00,Chris Conley,WR,4,6
2019,jax,CookLo00,Logan Cooke,P,1,3
2019,jax,DareMa00,Marcell Dareus,RDT,8,2
2019,jax,DaviCa01,Carl Davis,DT,4,0
2019,jax,DaviCo02,Cody Davis,DB,6,1
2019,jax,DevaSe00,Seth Devalve,TE,3,1
2019,jax,ErviTy00,Tyler Ervin,RB,3,0
2019,jax,FoleNi00,Nick Foles,QB,7,2
2019,jax,FourLe00,Leonard Fournette,RB,2,10
2019,jax,GilcMa00,Marcus Gilchrist,DB,8,0
2019,jax,GileJo01,Joe Giles-Harris,LB,Rook,0
2019,jax,GoodNa00,Najee Goode,LB,7,2
2019,jax,HarrRo02,Ronnie Harrison,SS,1,6
