player_id,player,team,conference,season,draft_year,draft_overall,position,defensive_PD,defensive_QB HUR,defensive_SACKS,defensive_SOLO,defensive_TD,defensive_TFL,defensive_TOT,fumbles_FUM,fumbles_LOST,fumbles_REC,interceptions_AVG,interceptions_INT,interceptions_TD,interceptions_YDS,kickReturns_AVG,kickReturns_LONG,kickReturns_NO,kickReturns_TD,kickReturns_YDS,kicking_FGA,kicking_FGM,kicking_LONG,kicking_PCT,kicking_PTS,kicking_XPA,kicking_XPM,passing_ATT,passing_COMPLETIONS,passing_INT,passing_PCT,passing_TD,passing_YDS,passing_YPA,puntReturns_AVG,puntReturns_LONG,puntReturns_NO,puntReturns_TD,puntReturns_YDS,punting_In 20,punting_LONG,punting_NO,punting_TB,punting_YDS,punting_YPP,receiving_LONG,receiving_REC,receiving_TD,receiving_YDS,receiving_YPR,rushing_CAR,rushing_LONG,rushing_TD,rushing_YDS,rushing_YPC
135811,Justin Miller,Clemson,ACC,2004,2005,57,Defensive Back,,,,,,,,,,,4.7,3.0,0.0,14.0,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,2.0,2.0,12.1,69.0,28.0,1.0,338.0,,,,,,,,,,,,1.0,3.0,0.0,3.0,3.0
136743,Spencer Larsen,Arizona,Pac-10,2006,2008,183,Inside Linebacker,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136743,Spencer Larsen,Arizona,Pac-10,2007,2008,183,Inside Linebacker,,,,,,,,,,,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156974,Dennis Pitta,BYU,Mountain West,2004,2010,114,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,17.0,2.0,176.0,10.4,,,,,
156974,Dennis Pitta,BYU,Mountain West,2007,2010,114,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,59.0,5.0,813.0,13.8,,,,,
156974,Dennis Pitta,BYU,Mountain West,2008,2010,114,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,83.0,6.0,1083.0,13.0,,,,,
156974,Dennis Pitta,BYU,Mountain West,2009,2010,114,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,62.0,8.0,829.0,13.4,,,,,
159665,Willie Young,NC State,ACC,2006,2010,213,Defensive End,,,,,,,,,,,34.0,1.0,1.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159665,Willie Young,NC State,ACC,2008,2010,213,Defensive End,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159665,Willie Young,NC State,ACC,2009,2010,213,Defensive End,,,,,,,,,,,8.0,1.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160327,Robert Henson,TCU,Mountain West,2006,2009,186,Inside Linebacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,
160327,Robert Henson,TCU,Mountain West,2007,2009,186,Inside Linebacker,,,,,,,,,,,50.5,2.0,1.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160327,Robert Henson,TCU,Mountain West,2008,2009,186,Inside Linebacker,,,,,,,,,,,0.5,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161305,Trevard Lindley,Kentucky,SEC,2006,2010,105,Cornerback,,,,,,,,,,,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161305,Trevard Lindley,Kentucky,SEC,2007,2010,105,Cornerback,,,,,,,,,,,11.0,3.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161305,Trevard Lindley,Kentucky,SEC,2008,2010,105,Cornerback,,,,,,,,,,,13.8,4.0,1.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161305,Trevard Lindley,Kentucky,SEC,2009,2010,105,Cornerback,,,,,,,,,,,25.0,1.0,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162413,Jordan Shipley,Texas,Big 12,2006,2010,84,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,16.0,4.0,229.0,14.3,7.0,40.0,0.0,110.0,15.7
162413,Jordan Shipley,Texas,Big 12,2007,2010,84,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,60.0,27.0,5.0,417.0,15.4,4.0,9.0,0.0,20.0,5.0
162413,Jordan Shipley,Texas,Big 12,2008,2010,84,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,45.0,14.0,1.0,64.0,,,,,,,68.0,89.0,11.0,1060.0,11.9,4.0,17.0,0.0,32.0,8.0
162413,Jordan Shipley,Texas,Big 12,2009,2010,84,Wide Receiver,,,,,,,,,,,,,,,18.5,23.0,4.0,0.0,74.0,,,,,,,,,,,,,,,5.4,74.0,58.0,2.0,311.0,,,,,,,88.0,116.0,13.0,1485.0,12.8,1.0,0.0,0.0,0.0,0.0
168823,Sean Canfield,Oregon State,Pac-10,2006,2010,239,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,28.0,2.0,0.622,2.0,335.0,7.4,,,,,,,,,,,,,,,,,3.0,1.0,1.0,-10.0,-3.3
168823,Sean Canfield,Oregon State,Pac-10,2007,2010,239,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0,165.0,15.0,0.577,9.0,1661.0,5.8,,,,,,,,,,,,,,,,,36.0,18.0,0.0,-115.0,-3.2
168823,Sean Canfield,Oregon State,Pac-10,2008,2010,239,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,56.0,2.0,0.667,6.0,703.0,8.4,,,,,,,,,,,,,,,,,6.0,2.0,0.0,-28.0,-4.7
168823,Sean Canfield,Oregon State,Pac-10,2009,2010,239,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,446.0,303.0,7.0,0.679,21.0,3271.0,7.3,,,,,,,,,,,,,,,,,48.0,7.0,2.0,-160.0,-3.3
169063,Brandon Ghee,Wake Forest,ACC,2008,2010,96,Cornerback,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,0.0,10.0,,,,,,,,,,,,,,,,
169289,Corey Wootton,Northwestern,Big Ten,2006,2010,109,Defensive End,,,,,,,,,,,5.5,2.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169289,Corey Wootton,Northwestern,Big Ten,2007,2010,109,Defensive End,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169289,Corey Wootton,Northwestern,Big Ten,2008,2010,109,Defensive End,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169328,Kyle Calloway,Iowa,Big Ten,2007,2010,216,Offensive Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,0.0,-1.0,-1.0,,,,,
169337,Tony Moeaki,Iowa,Big Ten,2005,2010,93,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,8.0,0.0,112.0,14.0,,,,,
169337,Tony Moeaki,Iowa,Big Ten,2006,2010,93,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,11.0,3.0,140.0,12.7,,,,,
169337,Tony Moeaki,Iowa,Big Ten,2007,2010,93,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,14.0,3.0,170.0,12.1,,,,,
169337,Tony Moeaki,Iowa,Big Ten,2008,2010,93,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,13.0,1.0,144.0,11.1,,,,,
169337,Tony Moeaki,Iowa,Big Ten,2009,2010,93,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,30.0,4.0,387.0,12.9,,,,,
169390,Tony Pike,Cincinnati,Big East,2007,2010,204,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,11.0,3.0,0.55,1.0,91.0,4.6,,,,,,,,,,,,,,,,,7.0,35.0,0.0,75.0,10.7
169390,Tony Pike,Cincinnati,Big East,2008,2010,204,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0,199.0,11.0,0.614,19.0,2407.0,7.4,,,,,,,,,,,,,,,,,56.0,14.0,1.0,47.0,0.8
169390,Tony Pike,Cincinnati,Big East,2009,2010,204,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,338.0,211.0,6.0,0.624,29.0,2520.0,7.5,,,,,,0.0,21.0,1.0,0.0,21.0,21.0,,,,,,31.0,16.0,2.0,6.0,0.2
169405,Mardy Gilyard,Cincinnati,Big East,2007,2010,99,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,30.0,7.0,0.0,50.0,,,,,,,76.0,36.0,3.0,536.0,14.9,,,,,
169405,Mardy Gilyard,Cincinnati,Big East,2008,2010,99,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,69.0,81.0,11.0,1276.0,15.8,2.0,6.0,0.0,10.0,5.0
169405,Mardy Gilyard,Cincinnati,Big East,2009,2010,99,Wide Receiver,,,,,,,,,,,,,,,30.5,99.0,42.0,2.0,1281.0,,,,,,,,,,,,,,,5.6,53.0,36.0,1.0,202.0,,,,,,,68.0,87.0,11.0,1191.0,13.7,5.0,5.0,1.0,16.0,3.2
170586,Dan LeFevour,Central Michigan,Mid-American,2006,2010,181,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,388.0,247.0,10.0,0.637,26.0,3031.0,7.8,,,,,,,,,,,,2.0,1.0,0.0,2.0,2.0,132.0,41.0,7.0,521.0,3.9
170586,Dan LeFevour,Central Michigan,Mid-American,2007,2010,181,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,543.0,355.0,13.0,0.654,27.0,3652.0,6.7,,,,,,0.0,33.0,2.0,0.0,52.0,26.0,32.0,1.0,1.0,32.0,32.0,188.0,43.0,19.0,1122.0,6.0
170586,Dan LeFevour,Central Michigan,Mid-American,2008,2010,181,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,376.0,251.0,6.0,0.668,21.0,2784.0,7.4,,,,,,0.0,42.0,2.0,0.0,78.0,39.0,,,,,,168.0,27.0,6.0,592.0,3.5
170586,Dan LeFevour,Central Michigan,Mid-American,2009,2010,181,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,456.0,318.0,7.0,0.697,28.0,3438.0,7.5,,,,,,0.0,42.0,3.0,0.0,97.0,32.3,24.0,1.0,0.0,24.0,24.0,183.0,53.0,15.0,713.0,3.9
170644,Jameson Konz,Kent State,Mid-American,2008,2010,245,Fullback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,0.0,12.0,6.0,,,,,
170644,Jameson Konz,Kent State,Mid-American,2009,2010,245,Fullback,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,21.0,2.0,298.0,14.2,,,,,
170697,James Starks,Buffalo,Mid-American,2006,2010,193,Running Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,34.0,0.0,226.0,6.6,175.0,54.0,6.0,704.0,4.0
170697,James Starks,Buffalo,Mid-American,2007,2010,193,Running Back,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,5.0,5.0,,,,,,,,,,,,74.0,41.0,2.0,311.0,7.6,251.0,92.0,12.0,1103.0,4.4
170697,James Starks,Buffalo,Mid-American,2008,2010,193,Running Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,52.0,1.0,361.0,6.9,272.0,66.0,16.0,1333.0,4.9
170838,Hall Davis,Louisiana,Sun Belt,2009,2010,149,Defensive End,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170969,Alex Carrington,Arkansas State,Sun Belt,2008,2010,72,Defensive End,,,,,,,,,,,18.0,1.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171812,Jamar Chaney,Mississippi State,SEC,2009,2010,220,Inside Linebacker,,,,,,,,,,,9.5,2.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172944,Levi Brown,Troy,Sun Belt,2008,2010,209,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0,201.0,3.0,0.617,15.0,2030.0,6.2,,,,,,,,,,,,,,,,,33.0,13.0,0.0,17.0,0.5
172944,Levi Brown,Troy,Sun Belt,2009,2010,209,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,504.0,321.0,9.0,0.637,23.0,4254.0,8.4,,,,,,,,,,,,17.0,1.0,0.0,17.0,17.0,54.0,37.0,1.0,7.0,0.1
173148,Jerome Murphy,South Florida,Big East,2006,2010,65,Cornerback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,1.0,0.0,18.0,,,,,,,,,,,,,,,,
173148,Jerome Murphy,South Florida,Big East,2007,2010,65,Cornerback,,,,,,,,,,,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,5.7,12.0,3.0,0.0,17.0,,,,,,,,,,,,,,,,
173148,Jerome Murphy,South Florida,Big East,2008,2010,65,Cornerback,,,,,,,,,,,5.5,2.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173148,Jerome Murphy,South Florida,Big East,2009,2010,65,Cornerback,,,,,,,,,,,14.8,4.0,0.0,59.0,15.0,21.0,2.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173396,Ed Dickson,Oregon,Pac-10,2006,2010,70,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0,0.0,45.0,11.3,,,,,
173396,Ed Dickson,Oregon,Pac-10,2007,2010,70,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,43.0,3.0,453.0,10.5,2.0,10.0,0.0,10.0,5.0
173396,Ed Dickson,Oregon,Pac-10,2008,2010,70,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,45.0,35.0,3.0,508.0,14.5,3.0,9.0,0.0,18.0,6.0
173396,Ed Dickson,Oregon,Pac-10,2009,2010,70,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,42.0,6.0,551.0,13.1,,,,,
173570,Jerrell Powe,Ole Miss,SEC,2008,2011,199,Defensive Tackle,,,,,,,,,,,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173570,Jerrell Powe,Ole Miss,SEC,2009,2011,199,Defensive Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0
173601,Mikail Baker,Baylor,Big 12,2005,2011,216,Defensive Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,8.0,1.0,158.0,19.8,,,,,
173601,Mikail Baker,Baylor,Big 12,2006,2011,216,Defensive Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,8.0,1.0,65.0,8.1,1.0,4.0,0.0,4.0,4.0
173601,Mikail Baker,Baylor,Big 12,2007,2011,216,Defensive Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,6.0,0.0,87.0,14.5,,,,,
173601,Mikail Baker,Baylor,Big 12,2008,2011,216,Defensive Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,1.0,0.0,11.0,,,,,,,20.0,4.0,0.0,44.0,11.0,2.0,7.0,0.0,6.0,3.0
173601,Mikail Baker,Baylor,Big 12,2009,2011,216,Defensive Back,,,,,,,,,,,1.0,1.0,0.0,1.0,25.2,52.0,9.0,0.0,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173601,Mikail Baker,Baylor,Big 12,2010,2011,216,Defensive Back,,,,,,,,,,,0.0,1.0,0.0,0.0,19.6,30.0,18.0,0.0,353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173642,Joe Webb,UAB,Conference USA,2006,2010,199,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,33.0,0.0,0.647,1.0,426.0,8.4,,,,,,,,,,,,,,,,,24.0,36.0,1.0,38.0,1.6
173642,Joe Webb,UAB,Conference USA,2007,2010,199,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,65.0,1.0,0.556,5.0,679.0,5.8,,,,,,,,,,,,33.0,30.0,3.0,459.0,15.3,67.0,28.0,1.0,288.0,4.3
173642,Joe Webb,UAB,Conference USA,2008,2010,199,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,208.0,16.0,0.589,10.0,2367.0,6.7,,,,,,0.0,52.0,2.0,0.0,89.0,44.5,,,,,,198.0,41.0,11.0,1021.0,5.2
173642,Joe Webb,UAB,Conference USA,2009,2010,199,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,162.0,8.0,0.598,21.0,2299.0,8.5,,,,,,,,,,,,14.0,2.0,1.0,12.0,6.0,227.0,71.0,11.0,1427.0,6.3
173689,Jeremy Ware,Michigan State,Big Ten,2008,2010,215,Cornerback,,,,,,,,,,,16.0,1.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173689,Jeremy Ware,Michigan State,Big Ten,2009,2010,215,Cornerback,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174011,Austin Spitler,Ohio State,Big Ten,2009,2010,252,Outside Linebacker,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174020,Doug Worthington,Ohio State,Big Ten,2007,2010,242,Defensive End,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174054,Zac Robinson,Oklahoma State,Big 12,2006,2010,250,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,25.0,0.0,0.49,3.0,345.0,6.8,,,,,,,,,,,,,,,,,29.0,43.0,1.0,144.0,5.0
174054,Zac Robinson,Oklahoma State,Big 12,2007,2010,250,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,333.0,201.0,9.0,0.604,23.0,2824.0,8.5,,,,,,,,,,,,,,,,,141.0,57.0,9.0,843.0,6.0
174054,Zac Robinson,Oklahoma State,Big 12,2008,2010,250,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,204.0,10.0,0.65,25.0,3064.0,9.8,,,,,,,,,,,,21.0,1.0,0.0,21.0,21.0,146.0,31.0,8.0,562.0,3.8
174054,Zac Robinson,Oklahoma State,Big 12,2009,2010,250,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,180.0,12.0,0.598,15.0,2084.0,6.9,,,,,,,,,,,,,,,,,111.0,22.0,4.0,305.0,2.7
174183,Tyson Alualu,California,Pac-10,2007,2010,10,Defensive Tackle,,,,,,,,,,,8.0,1.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174208,Syd'Quan Thompson,California,Pac-10,2006,2010,225,Cornerback,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174208,Syd'Quan Thompson,California,Pac-10,2007,2010,225,Cornerback,,,,,,,,,,,38.0,1.0,0.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174208,Syd'Quan Thompson,California,Pac-10,2008,2010,225,Cornerback,,,,,,,,,,,32.0,4.0,0.0,128.0,,,,,,,,,,,,,,,,,,,,8.8,73.0,39.0,1.0,344.0,,,,,,,,,,,,,,,,
174208,Syd'Quan Thompson,California,Pac-10,2009,2010,225,Cornerback,,,,,,,,,,,38.0,1.0,0.0,38.0,,,,,,,,,,,,,,,,,,,,2.1,12.0,21.0,0.0,45.0,,,,,,,,,,,,,,,,
174445,Selvish Capers,West Virginia,Big East,2008,2010,231,Offensive Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,1.0,0.0,-2.0,-2.0,,,,,
174556,Keenan Clayton,Oklahoma,Big 12,2008,2010,121,Outside Linebacker,,,,,,,,,,,-3.0,1.0,0.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174556,Keenan Clayton,Oklahoma,Big 12,2009,2010,121,Outside Linebacker,,,,,,,,,,,4.5,2.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174559,Brody Eldridge,Oklahoma,Big 12,2006,2010,162,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,0.0,18.0,6.0,,,,,
174559,Brody Eldridge,Oklahoma,Big 12,2007,2010,162,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,0.0,37.0,9.3,,,,,
174559,Brody Eldridge,Oklahoma,Big 12,2008,2010,162,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,1.0,24.0,6.0,,,,,
174559,Brody Eldridge,Oklahoma,Big 12,2009,2010,162,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,0.0,19.0,9.5,,,,,
174771,Kyle Wilson,Boise State,Western Athletic,2006,2010,29,Cornerback,,,,,,,,,,,16.0,1.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,
174771,Kyle Wilson,Boise State,Western Athletic,2007,2010,29,Cornerback,,,,,,,,,,,10.0,2.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,14.0,61.0,5.0,0.0,70.0,,,,,,,,,,,,1.0,0.0,0.0,-1.0,-1.0
174771,Kyle Wilson,Boise State,Western Athletic,2008,2010,29,Cornerback,,,,,,,,,,,1.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,12.7,90.0,37.0,3.0,470.0,,,,,,,,,,,,,,,,
174771,Kyle Wilson,Boise State,Western Athletic,2009,2010,29,Cornerback,,,,,,,,,,,32.7,3.0,2.0,98.0,16.0,20.0,2.0,0.0,32.0,,,,,,,,,,,,,,,5.3,59.0,47.0,0.0,250.0,,,,,,,,,,,,,,,,
174924,Jorrick Calvin,Troy,Sun Belt,2008,2010,201,Cornerback,,,,,,,,,,,14.5,2.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,6.8,27.0,22.0,0.0,149.0,,,,,,,,,,,,,,,,
175130,Brent Bowden,Virginia Tech,ACC,2007,2010,172,Punter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,59.0,88.0,0.0,3742.0,42.5,,,,,,,,,,
175130,Brent Bowden,Virginia Tech,ACC,2008,2010,172,Punter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,57.0,69.0,0.0,2785.0,40.4,,,,,,,,,,
175130,Brent Bowden,Virginia Tech,ACC,2009,2010,172,Punter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,60.0,57.0,0.0,2495.0,43.8,,,,,,,,,,
175276,Phillip Dillard,Nebraska,Big 12,2009,2010,115,Inside Linebacker,,,,,,,,,,,9.0,1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175300,Ndamukong Suh,Nebraska,Big 12,2006,2010,2,Defensive Tackle,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175300,Ndamukong Suh,Nebraska,Big 12,2008,2010,2,Defensive Tackle,,,,,,,,,,,39.5,2.0,2.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,,,,,
175300,Ndamukong Suh,Nebraska,Big 12,2009,2010,2,Defensive Tackle,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175344,Kevin Thomas,USC,Pac-10,2008,2010,94,Cornerback,,,,,,,,,,,17.7,3.0,1.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175398,Walter McFadden,Auburn,SEC,2007,2010,138,Cornerback,,,,,,,,,,,93.0,1.0,1.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175398,Walter McFadden,Auburn,SEC,2008,2010,138,Cornerback,,,,,,,,,,,9.0,2.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175398,Walter McFadden,Auburn,SEC,2009,2010,138,Cornerback,,,,,,,,,,,25.7,6.0,2.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175658,Jonathan Crompton,Tennessee,SEC,2006,2010,168,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,31.0,2.0,0.47,4.0,401.0,6.1,,,,,,,,,,,,,,,,,16.0,11.0,0.0,18.0,1.1
175658,Jonathan Crompton,Tennessee,SEC,2007,2010,168,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,7.0,2.0,0.583,1.0,97.0,8.1,,,,,,,,,,,,,,,,,4.0,0.0,0.0,-9.0,-2.3
175658,Jonathan Crompton,Tennessee,SEC,2008,2010,168,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,86.0,5.0,0.515,4.0,889.0,5.3,,,,,,,,,,,,,,,,,37.0,15.0,2.0,27.0,0.7
175658,Jonathan Crompton,Tennessee,SEC,2009,2010,168,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,224.0,13.0,0.583,27.0,2800.0,7.3,,,,,,,,,,,,,,,,,44.0,13.0,1.0,-52.0,-1.2
