draft_season,pick,pick_was_traded,pick_trade_count,pick_future_trade_count,pick_same_year_trade_count,pick_post_year_trade_count,pick_ever_conditional,pick_first_trade_date,pick_last_trade_date,pick_first_gave_team,pick_first_received_team,pick_last_gave_team,pick_last_received_team,pick_trade_team_chain,pick_trade_n_distinct_teams,pick_approx_value_points
2002,6,True,1,0,1,0,False,2002-04-20,2002-04-20,DAL,KC,DAL,KC,DAL | KC,2,1600.0
2002,8,True,1,0,1,0,False,2002-04-20,2002-04-20,KC,DAL,KC,DAL,DAL | KC,2,1400.0
2002,14,True,1,0,1,0,False,2002-04-20,2002-04-20,TEN,NYG,TEN,NYG,NYG | TEN,2,1100.0
2002,15,True,1,0,1,0,False,2002-04-20,2002-04-20,NYG,TEN,NYG,TEN,NYG | TEN,2,1050.0
2002,17,True,1,0,1,0,False,2002-04-20,2002-04-20,ATL,OAK,ATL,OAK,ATL | OAK,2,950.0
2002,18,True,2,0,2,0,False,2002-04-20,2002-04-20,WAS,OAK,OAK,ATL,ATL | OAK | WAS,3,900.0
2002,20,True,1,0,1,0,False,2002-04-20,2002-04-20,SEA,GB,SEA,GB,GB | SEA,2,850.0
2002,21,True,2,0,2,0,False,2002-04-20,2002-04-20,OAK,WAS,WAS,NE,NE | OAK | WAS,3,800.0
2002,25,True,1,0,1,0,False,2002-03-08,2002-03-08,MIA,NO,MIA,NO,MIA | NO,2,720.0
2002,28,True,1,0,1,0,False,2002-04-20,2002-04-20,GB,SEA,GB,SEA,GB | SEA,2,660.0
2002,32,True,1,0,1,0,False,2002-04-20,2002-04-20,NE,WAS,NE,WAS,NE | WAS,2,590.0
2002,52,True,1,0,1,0,False,2002-04-20,2002-04-20,WAS,BAL,WAS,BAL,BAL | WAS,2,361.96939922005004
2002,56,True,1,0,1,0,False,2002-04-20,2002-04-20,BAL,WAS,BAL,WAS,BAL | WAS,2,328.2735003541492
2002,60,True,1,0,1,0,False,2002-04-20,2002-04-20,GB,SEA,GB,SEA,GB | SEA,2,297.71436830563
2002,61,True,1,0,1,0,False,2002-04-20,2002-04-20,SF,BUF,SF,BUF,BUF | SF,2,290.52986838788144
2002,63,True,1,0,1,0,False,2002-04-20,2002-04-20,CHI,DAL,CHI,DAL,CHI | DAL,2,276.6768177349749
2002,67,True,1,0,1,0,False,2002-04-20,2002-04-20,CAR,CIN,CAR,CIN,CAR | CIN,2,249.44014354004796
2002,69,True,1,0,1,0,False,2002-04-20,2002-04-20,BUF,SF,BUF,SF,BUF | SF,2,236.61089419518237
2002,72,True,1,0,1,0,False,2002-04-20,2002-04-20,DAL,CHI,DAL,CHI,CHI | DAL,2,218.59353855994584
2002,73,True,1,0,1,0,False,2002-04-20,2002-04-20,CIN,CAR,CIN,CAR,CAR | CIN,2,212.89796732125947
2002,75,True,1,0,1,0,False,2002-04-20,2002-04-20,KC,DAL,KC,DAL,DAL | KC,2,201.94816161229585
2002,76,True,1,0,1,0,False,2002-04-20,2002-04-20,JAX,CLE,JAX,CLE,CLE | JAX,2,196.6862945481459
2002,79,True,2,0,2,0,False,2002-04-20,2002-04-20,CLE,JAX,JAX,WAS,CLE | JAX | WAS,3,181.70910201648016
2002,87,True,1,0,1,0,False,2002-04-20,2002-04-20,BAL,WAS,BAL,WAS,BAL | WAS,2,147.1127244382688
2002,89,True,2,0,2,0,False,2002-04-20,2002-04-20,OAK,WAS,WAS,JAX,JAX | OAK | WAS,3,139.54639691441523
2002,96,True,3,0,3,0,False,2002-04-20,2002-04-20,NE,WAS,BAL,DEN,BAL | DEN | NE | WAS,4,116.0
2002,102,True,1,0,1,0,False,2002-04-20,2002-04-20,BUF,SF,BUF,SF,BUF | SF,2,96.30469311789194
2002,104,True,1,0,1,0,False,2002-04-20,2002-04-20,DAL,CHI,DAL,CHI,CHI | DAL,2,90.51292627308231
2002,110,True,1,0,1,0,False,2002-04-20,2002-04-20,NYG,TEN,NYG,TEN,NYG | TEN,2,75.14499644768598
2002,112,True,1,0,1,0,False,2002-04-20,2002-04-20,DEN,BAL,DEN,BAL,BAL | DEN,2,70.6257743320383
2002,114,True,1,0,1,0,False,2002-03-08,2002-03-08,NO,MIA,NO,MIA,MIA | NO,2,66.37833835646687
2002,116,True,1,0,1,0,False,2002-04-21,2002-04-21,HOU,ATL,HOU,ATL,ATL | HOU,2,62.38634329516793
2002,117,True,1,0,1,0,False,2002-04-21,2002-04-21,DEN,NE,DEN,NE,DEN | NE,2,60.48129865534639
2002,118,True,1,0,1,0,False,2002-04-20,2002-04-20,WAS,JAX,WAS,JAX,JAX | WAS,2,58.63442692465892
2002,122,True,1,0,1,0,False,2002-04-21,2002-04-21,OAK,CLE,OAK,CLE,CLE | OAK,2,51.793945222315514
2002,125,True,1,0,1,0,False,2002-03-08,2002-03-08,MIA,NO,MIA,NO,MIA | NO,2,47.192580397341786
2002,126,True,1,0,1,0,False,2002-03-11,2002-03-11,GB,NE,GB,NE,GB | NE,2,45.75149621806973
2002,129,True,1,0,1,0,False,2002-04-20,2002-04-20,CHI,DAL,CHI,DAL,CHI | DAL,2,42.427384008372805
2002,131,True,1,0,1,0,False,2002-04-21,2002-04-21,NE,DEN,NE,DEN,DEN | NE,2,41.30492646319395
2002,140,True,1,0,1,0,False,2002-04-20,2002-04-20,DAL,CHI,DAL,CHI,CHI | DAL,2,36.610195369494626
2002,144,True,1,0,1,0,False,2002-04-21,2002-04-21,NE,DEN,NE,DEN,DEN | NE,2,34.698703145794944
2002,145,True,1,0,1,0,False,2002-04-20,2002-04-20,CIN,CAR,CIN,CAR,CAR | CIN,2,34.23663262695757
2002,146,True,1,0,1,0,False,2002-04-19,2002-04-19,IND,SEA,IND,SEA,IND | SEA,2,33.78071533994218
2002,147,True,1,0,1,0,False,2002-04-21,2002-04-21,CLE,OAK,CLE,OAK,CLE | OAK,2,33.3308693443083
2002,154,True,1,0,1,0,False,2002-04-09,2002-04-09,WAS,NYJ,WAS,NYJ,NYJ | WAS,2,30.345286061298786
2002,155,True,1,0,1,0,False,2002-04-20,2002-04-20,DEN,BAL,DEN,BAL,BAL | DEN,2,29.941188478294087
2002,156,True,1,0,1,0,False,2002-04-20,2002-04-20,SEA,GB,SEA,GB,GB | SEA,2,29.54247212175932
2002,158,True,1,0,1,0,False,2002-04-20,2002-04-20,OAK,ATL,OAK,ATL,ATL | OAK,2,28.76089740271087
2002,159,True,1,0,1,0,False,2002-04-20,2002-04-20,BAL,WAS,BAL,WAS,BAL | WAS,2,28.377898570470364
2002,160,True,1,0,1,0,False,2002-04-09,2002-04-09,NYJ,WAS,NYJ,WAS,NYJ | WAS,2,28.0
2002,168,True,1,0,1,0,False,2002-04-21,2002-04-21,NE,DAL,NE,DAL,DAL | NE,2,23.545099627104005
2002,183,True,1,0,1,0,False,2002-04-15,2002-04-15,STL,IND,STL,IND,IND | STL,2,17.013463039726563
2002,189,True,1,0,1,0,False,2002-04-21,2002-04-21,CLE,OAK,CLE,OAK,CLE | OAK,2,14.939965609475523
2002,234,True,1,0,1,0,False,2002-04-20,2002-04-20,NE,WAS,NE,WAS,NE | WAS,2,2.5936791093020193
2002,237,True,1,0,1,0,False,2002-04-21,2002-04-21,DAL,NE,DAL,NE,DAL | NE,2,2.277577269513383
2003,4,True,1,0,1,0,False,2003-04-26,2003-04-26,CHI,NYJ,CHI,NYJ,CHI | NYJ,2,1800.0
2003,6,True,1,0,1,0,False,2003-04-26,2003-04-26,ARI,NO,ARI,NO,ARI | NO,2,1600.0
2003,13,True,2,0,2,0,False,2003-04-26,2003-04-26,NYJ,CHI,CHI,NE,CHI | NE | NYJ,3,1150.0
2003,14,True,2,1,1,0,False,2002-04-22,2003-04-26,BUF,NE,NE,CHI,BUF | CHI | NE,3,1100.0
2003,15,True,1,0,1,0,False,2003-04-26,2003-04-26,SD,PHI,SD,PHI,PHI | SD,2,1050.0
2003,16,True,1,0,1,0,False,2003-04-26,2003-04-26,KC,PIT,KC,PIT,KC | PIT,2,1000.0
2003,17,True,1,0,1,0,False,2003-04-26,2003-04-26,NO,ARI,NO,ARI,ARI | NO,2,950.0
2003,18,True,2,1,1,0,False,2002-03-08,2003-04-26,MIA,NO,NO,ARI,ARI | MIA | NO,3,900.0
2003,19,True,1,0,1,0,False,2003-04-26,2003-04-26,NE,BAL,NE,BAL,BAL | NE,2,875.0
2003,22,True,1,0,1,0,False,2003-04-26,2003-04-26,NYJ,CHI,NYJ,CHI,CHI | NYJ,2,780.0
2003,23,True,1,0,1,0,False,2003-03-07,2003-03-07,ATL,BUF,ATL,BUF,ATL | BUF,2,760.0
2003,27,True,1,0,1,0,False,2003-04-26,2003-04-26,PIT,KC,PIT,KC,KC | PIT,2,680.0
2003,30,True,1,0,1,0,False,2003-04-26,2003-04-26,PHI,SD,PHI,SD,PHI | SD,2,620.0
2003,36,True,1,0,1,0,False,2003-04-26,2003-04-26,HOU,NE,HOU,NE,HOU | NE,2,535.0766269918975
2003,37,True,1,0,1,0,False,2003-04-26,2003-04-26,ARI,NO,ARI,NO,ARI | NO,2,522.1640557764364
2003,41,True,2,0,2,0,False,2003-04-26,2003-04-26,BAL,NE,NE,HOU,BAL | HOU | NE,3,473.5555622055335
2003,45,True,1,0,1,0,False,2003-04-26,2003-04-26,CAR,NE,CAR,NE,CAR | NE,2,429.4720557935401
2003,50,True,1,0,1,0,False,2003-04-26,2003-04-26,NE,CAR,NE,CAR,CAR | NE,2,380.0930008403369
2003,54,True,1,0,1,0,False,2003-04-26,2003-04-26,NO,ARI,NO,ARI,ARI | NO,2,344.7099675133492
2003,62,True,2,0,2,0,False,2003-03-03,2003-04-26,GB,PHI,PHI,SD,GB | PHI | SD,3,283.5187461924169
2003,75,True,2,0,2,0,False,2003-03-06,2003-04-26,WAS,NE,NE,HOU,HOU | NE | WAS,3,201.94816161229585
2003,78,True,3,1,2,0,False,2002-03-27,2003-04-25,KC,NO,NE,MIA,KC | MIA | NE | NO,4,186.57029044525893
2003,79,True,1,0,1,0,False,2003-04-26,2003-04-26,BUF,GB,BUF,GB,BUF | GB,2,181.70910201648016
2003,81,True,1,0,1,0,False,2003-03-06,2003-03-06,NE,WAS,NE,WAS,NE | WAS,2,172.3634075147178
2003,82,True,1,0,1,0,False,2003-04-26,2003-04-26,DEN,CAR,DEN,CAR,CAR | DEN,2,167.8723869982371
2003,83,True,1,0,1,0,False,2003-04-26,2003-04-26,HOU,OAK,HOU,OAK,HOU | OAK,2,163.49838241669462
2003,88,True,1,1,0,0,False,2002-04-21,2002-04-21,ATL,HOU,ATL,HOU,ATL | HOU,2,143.2796239373333
2003,92,True,1,0,1,0,False,2003-04-26,2003-04-26,PIT,KC,PIT,KC,KC | PIT,2,128.9202713956601
2003,94,True,1,0,1,0,False,2003-04-26,2003-04-26,GB,BUF,GB,BUF,BUF | GB,2,122.28962131716897
2003,102,True,1,0,1,0,False,2003-04-26,2003-04-26,ARI,NO,ARI,NO,ARI | NO,2,96.30469311789194
2003,107,True,1,0,1,0,False,2003-02-28,2003-02-28,WAS,STL,WAS,STL,STL | WAS,2,82.47177410035772
2003,108,True,1,0,1,0,False,2003-04-26,2003-04-26,CAR,DEN,CAR,DEN,CAR | DEN,2,79.9533958321667
2003,116,True,1,0,1,0,False,2003-04-26,2003-04-26,NYJ,CHI,NYJ,CHI,CHI | NYJ,2,62.38634329516793
2003,117,True,1,0,1,0,False,2003-04-26,2003-04-26,HOU,NE,HOU,NE,HOU | NE,2,60.48129865534639
2003,118,True,1,1,0,0,False,2002-08-31,2002-08-31,NO,CIN,NO,CIN,CIN | NO,2,58.63442692465892
2003,119,True,1,1,0,0,False,2002-07-19,2002-07-19,MIA,CAR,MIA,CAR,CAR | MIA,2,56.843951720921865
2003,120,True,3,0,3,0,False,2003-04-26,2003-04-27,NE,CAR,DEN,NE,CAR | DEN | NE,3,55.10815090599254
2003,127,True,2,0,2,0,False,2003-03-03,2003-04-26,PHI,GB,GB,BUF,BUF | GB | PHI,3,44.35441733781426
2003,128,True,1,0,1,0,False,2003-04-27,2003-04-27,NE,DEN,NE,DEN,DEN | NE,2,43.0
2003,138,True,1,0,1,0,False,2003-04-27,2003-04-27,HOU,IND,HOU,IND,HOU | IND,2,37.605074032686986
2003,140,True,2,1,1,0,False,2002-04-21,2003-03-06,DAL,NE,NE,WAS,DAL | NE | WAS,3,36.610195369494626
2003,143,True,1,0,1,0,False,2003-04-27,2003-04-27,JAX,CHI,JAX,CHI,CHI | JAX,2,35.167009942793925
2003,144,True,1,1,0,0,False,2002-08-23,2002-08-23,WAS,DET,WAS,DET,DET | WAS,2,34.698703145794944
2003,147,True,1,0,1,0,False,2003-04-27,2003-04-27,SEA,GB,SEA,GB,GB | SEA,2,33.3308693443083
2003,150,True,1,0,1,0,False,2003-04-27,2003-04-27,KC,NYJ,KC,NYJ,KC | NYJ,2,32.01695598188324
2003,153,True,1,0,1,0,False,2003-04-27,2003-04-27,NYJ,KC,NYJ,KC,KC | NYJ,2,30.754837497837325
2003,154,True,2,0,2,0,False,2003-03-06,2003-04-27,HOU,NE,NE,TEN,HOU | NE | TEN,3,30.345286061298786
2003,157,True,1,0,1,0,False,2003-04-27,2003-04-27,NE,DEN,NE,DEN,DEN | NE,2,29.149065331779774
2003,164,True,1,0,1,0,False,2003-04-27,2003-04-27,TEN,NE,TEN,NE,NE | TEN,2,25.676113209730797
2003,165,True,1,0,1,0,False,2003-04-27,2003-04-27,GB,SEA,GB,SEA,GB | SEA,2,25.1259270500435
2003,166,True,1,0,1,0,False,2003-04-27,2003-04-27,PHI,GB,PHI,GB,GB | PHI,2,24.58753024522619
2003,176,True,1,0,1,0,False,2003-04-27,2003-04-27,CHI,JAX,CHI,JAX,CHI | JAX,2,19.798989873223327
2003,181,True,1,0,1,0,False,2003-04-27,2003-04-27,CAR,MIA,CAR,MIA,CAR | MIA,2,17.766713400684264
2003,185,True,1,0,1,0,False,2003-04-27,2003-04-27,GB,PHI,GB,PHI,GB | PHI,2,16.29214802288608
2003,186,True,1,1,0,0,False,2002-04-20,2002-04-20,KC,DAL,KC,DAL,DAL | KC,2,15.943040886593678
2003,189,True,1,0,1,0,False,2003-04-27,2003-04-27,NYJ,KC,NYJ,KC,KC | NYJ,2,14.939965609475523
2003,190,True,1,0,1,0,False,2003-03-13,2003-03-13,NO,MIN,NO,MIN,MIN | NO,2,14.619832953983792
2003,193,True,2,0,2,0,False,2003-04-26,2003-04-27,NE,CHI,CHI,JAX,CHI | JAX | NE,3,13.46250598229572
2003,200,True,2,0,2,0,False,2003-04-26,2003-04-27,PIT,KC,KC,NYJ,KC | NYJ | PIT,3,10.235546239926343
2003,201,True,1,0,1,0,False,2003-04-27,2003-04-27,TEN,NE,TEN,NE,NE | TEN,2,9.842578749076635
2003,202,True,1,0,1,0,False,2003-03-04,2003-03-04,PHI,ATL,PHI,ATL,ATL | PHI,2,9.464698235047209
2003,203,True,2,0,2,0,False,2003-04-27,2003-04-27,GB,SEA,SEA,NO,GB | NO | SEA,3,9.101325472139058
2003,218,True,1,0,1,0,False,2003-04-27,2003-04-27,CHI,JAX,CHI,JAX,CHI | JAX,2,5.059094009250097
2003,220,True,1,0,1,0,False,2003-04-27,2003-04-27,ARI,DET,ARI,DET,ARI | DET,2,4.678089182334822
2003,225,True,2,1,1,0,False,2002-08-20,2003-04-27,STL,NE,NE,TEN,NE | STL | TEN,3,3.830413122794295
2003,226,True,1,0,1,0,False,2003-04-27,2003-04-27,MIA,CAR,MIA,CAR,CAR | MIA,2,3.668016172818685
2003,227,True,1,0,1,0,False,2003-04-26,2003-04-26,CAR,DEN,CAR,DEN,CAR | DEN,2,3.5125043207465994
2003,232,True,1,1,0,0,False,2002-08-23,2002-08-23,MIA,WAS,MIA,WAS,MIA | WAS,2,2.82842712474619
2003,236,True,3,2,1,0,True,2002-08-31,2003-04-27,CLE,SD,DAL,DET,CLE | DAL | DET | SD,4,2.378414230005442
2003,239,True,2,1,1,0,False,2002-09-01,2003-04-14,IND,NO,NO,NE,IND | NE | NO,3,2.0885475648548275
2003,243,True,1,0,1,0,False,2003-04-27,2003-04-27,TEN,NE,TEN,NE,NE | TEN,2,1.7562521603732995
2003,244,True,1,0,1,0,False,2003-04-27,2003-04-27,GB,PHI,GB,PHI,GB | PHI,2,1.681792830507429
2003,245,True,1,0,1,0,False,2003-04-27,2003-04-27,PHI,GB,PHI,GB,GB | PHI,2,1.6104903319492543
2003,247,True,2,1,1,0,True,2002-08-20,2003-04-27,TB,MIA,MIA,CAR,CAR | MIA | TB,3,1.4768261459394991
2003,262,True,1,0,1,0,False,2003-04-26,2003-04-26,HOU,OAK,HOU,OAK,HOU | OAK,2,0.6187833918061408
2004,6,True,1,0,1,0,False,2004-04-24,2004-04-24,DET,CLE,DET,CLE,CLE | DET,2,1600.0
2004,7,True,1,0,1,0,False,2004-04-24,2004-04-24,CLE,DET,CLE,DET,CLE | DET,2,1500.0
2004,16,True,1,0,1,0,False,2004-04-24,2004-04-24,SF,PHI,SF,PHI,PHI | SF,2,1000.0
2004,17,True,1,0,1,0,False,2004-04-09,2004-04-09,CIN,DEN,CIN,DEN,CIN | DEN,2,950.0
2004,19,True,1,0,1,0,False,2004-04-24,2004-04-24,MIN,MIA,MIN,MIA,MIA | MIN,2,875.0
2004,20,True,1,0,1,0,False,2004-04-24,2004-04-24,MIA,MIN,MIA,MIN,MIA | MIN,2,850.0
2004,21,True,1,1,0,0,False,2003-04-26,2003-04-26,BAL,NE,BAL,NE,BAL | NE,2,800.0
2004,22,True,1,0,1,0,False,2004-04-24,2004-04-24,DAL,BUF,DAL,BUF,BUF | DAL,2,780.0
2004,24,True,2,0,2,0,False,2004-04-09,2004-04-24,DEN,CIN,CIN,STL,CIN | DEN | STL,3,740.0
2004,26,True,1,0,1,0,False,2004-04-24,2004-04-24,STL,CIN,STL,CIN,CIN | STL,2,700.0
2004,27,True,1,0,1,0,False,2004-04-24,2004-04-24,TEN,HOU,TEN,HOU,HOU | TEN,2,680.0
2004,28,True,2,0,2,0,False,2004-04-24,2004-04-24,PHI,SF,SF,CAR,CAR | PHI | SF,3,660.0
2004,29,True,1,0,1,0,False,2004-04-24,2004-04-24,IND,ATL,IND,ATL,ATL | IND,2,640.0
2004,30,True,1,0,1,0,False,2004-04-24,2004-04-24,KC,DET,KC,DET,DET | KC,2,620.0
2004,31,True,1,0,1,0,False,2004-04-24,2004-04-24,CAR,SF,CAR,SF,CAR | SF,2,600.0
2004,36,True,1,0,1,0,False,2004-04-24,2004-04-24,DET,KC,DET,KC,DET | KC,2,535.0766269918975
2004,37,True,1,0,1,0,False,2004-04-24,2004-04-24,CLE,DET,CLE,DET,CLE | DET,2,522.1640557764364
2004,38,True,2,0,2,0,False,2004-04-24,2004-04-24,ATL,IND,IND,PIT,ATL | IND | PIT,3,509.56309319230627
2004,40,True,1,0,1,0,False,2004-04-24,2004-04-24,HOU,TEN,HOU,TEN,HOU | TEN,2,485.26609619157006
2004,41,True,1,0,1,0,False,2004-03-04,2004-03-04,WAS,DEN,WAS,DEN,DEN | WAS,2,473.5555622055335
2004,42,True,1,0,1,0,False,2004-03-08,2004-03-08,NYJ,TEN,NYJ,TEN,NYJ | TEN,2,462.1276290591479
2004,43,True,1,0,1,0,False,2004-04-24,2004-04-24,BUF,DAL,BUF,DAL,BUF | DAL,2,450.9754769750521
2004,44,True,1,0,1,0,False,2004-04-24,2004-04-24,PIT,IND,PIT,IND,IND | PIT,2,440.09245075205274
2004,48,True,1,0,1,0,False,2004-04-24,2004-04-24,NO,MIN,NO,MIN,MIN | NO,2,399.1240408695021
2004,50,True,1,0,1,0,False,2004-04-24,2004-04-24,MIN,NO,MIN,NO,MIN | NO,2,380.0930008403369
2004,51,True,2,0,2,0,False,2004-03-04,2004-03-16,BAL,SF,SF,BAL,BAL | SF,2,370.9205240505338
2004,56,True,2,1,1,0,False,2003-04-25,2004-04-20,MIA,NE,NE,CIN,CIN | MIA | NE,3,328.2735003541492
2004,58,True,1,0,1,0,False,2004-04-24,2004-04-24,PHI,SF,PHI,SF,PHI | SF,2,312.620757131406
2004,59,True,1,0,1,0,False,2004-04-24,2004-04-24,IND,CLE,IND,CLE,CLE | IND,2,305.0765333954813
2004,60,True,1,1,0,0,False,2003-03-25,2003-03-25,STL,NO,STL,NO,NO | STL,2,297.71436830563
2004,65,True,1,0,1,0,False,2004-04-24,2004-04-24,NYG,SD,NYG,SD,NYG | SD,2,262.96500598976496
2004,68,True,1,0,1,0,False,2004-04-24,2004-04-24,CLE,IND,CLE,IND,CLE | IND,2,242.94084755591305
2004,69,True,1,0,1,0,False,2004-04-24,2004-04-24,ATL,IND,ATL,IND,ATL | IND,2,236.61089419518237
2004,70,True,1,0,1,0,False,2004-04-24,2004-04-24,JAX,GB,JAX,GB,GB | JAX,2,230.4458711454806
2004,71,True,1,0,1,0,False,2004-04-24,2004-04-24,HOU,TEN,HOU,TEN,HOU | TEN,2,224.44148105958462
2004,72,True,2,0,2,0,False,2004-03-03,2004-04-24,WAS,JAX,JAX,GB,GB | JAX | WAS,3,218.59353855994584
2004,81,True,1,0,1,0,False,2004-04-24,2004-04-24,NO,WAS,NO,WAS,NO | WAS,2,172.3634075147178
2004,82,True,1,0,1,0,False,2004-04-24,2004-04-24,MIN,BAL,MIN,BAL,BAL | MIN,2,167.8723869982371
2004,86,True,1,0,1,0,False,2004-04-24,2004-04-24,GB,JAX,GB,JAX,GB | JAX,2,151.0483702910592
2004,87,True,2,0,2,0,False,2004-04-24,2004-04-24,GB,JAX,MIA,GB,GB | JAX | MIA,3,147.1127244382688
2004,88,True,1,0,1,0,False,2004-04-24,2004-04-24,BAL,MIN,BAL,MIN,BAL | MIN,2,143.2796239373333
2004,90,True,1,0,1,0,False,2004-04-24,2004-04-24,IND,ATL,IND,ATL,ATL | IND,2,135.91044111277512
2004,102,True,2,0,2,0,False,2004-04-24,2004-04-24,JAX,GB,GB,MIA,GB | JAX | MIA,3,96.30469311789194
2004,103,True,1,0,1,0,False,2004-04-24,2004-04-24,HOU,TEN,HOU,TEN,HOU | TEN,2,93.36390945076992
2004,104,True,3,2,1,0,False,2003-03-06,2004-04-25,WAS,NE,CHI,SF,CHI | NE | SF | WAS,4,90.51292627308231
2004,105,True,1,0,1,0,False,2004-04-24,2004-04-24,DET,KC,DET,KC,DET | KC,2,87.74900141511668
2004,107,True,1,0,1,0,False,2004-04-24,2004-04-24,PIT,IND,PIT,IND,IND | PIT,2,82.47177410035772
2004,112,True,1,0,1,0,False,2004-04-25,2004-04-25,SF,CHI,SF,CHI,CHI | SF,2,70.6257743320383
2004,113,True,1,1,0,0,False,2003-04-14,2003-04-14,NO,NE,NO,NE,NE | NO,2,68.46912841054362
2004,117,True,1,0,1,0,False,2004-04-09,2004-04-09,DEN,CIN,DEN,CIN,CIN | DEN,2,60.48129865534639
2004,118,True,1,0,1,0,False,2004-04-24,2004-04-24,GB,JAX,GB,JAX,GB | JAX,2,58.63442692465892
2004,119,True,1,0,1,0,False,2004-04-24,2004-04-24,MIA,MIN,MIA,MIN,MIA | MIN,2,56.843951720921865
2004,120,True,1,0,1,0,False,2004-04-25,2004-04-25,BAL,JAX,BAL,JAX,BAL | JAX,2,55.10815090599254
2004,122,True,1,1,0,0,False,2003-04-27,2003-04-27,IND,HOU,IND,HOU,HOU | IND,2,51.793945222315514
2004,123,True,1,0,1,0,False,2004-04-24,2004-04-24,STL,CIN,STL,CIN,CIN | STL,2,50.21235264116127
2004,125,True,2,1,1,0,False,2003-03-04,2004-04-24,PHI,ATL,ATL,IND,ATL | IND | PHI,3,47.192580397341786
2004,127,True,1,0,1,0,False,2004-04-24,2004-04-24,CAR,SF,CAR,SF,CAR | SF,2,44.35441733781426
2004,138,True,1,0,1,0,False,2004-04-24,2004-04-24,HOU,TEN,HOU,TEN,HOU | TEN,2,37.605074032686986
2004,139,True,1,0,1,0,False,2004-04-24,2004-04-24,WAS,NO,WAS,NO,NO | WAS,2,37.10430038716509
2004,141,True,1,0,1,0,False,2004-04-24,2004-04-24,CLE,IND,CLE,IND,CLE | IND,2,36.12267017588604
2004,144,True,1,0,1,0,False,2004-04-24,2004-04-24,BUF,DAL,BUF,DAL,BUF | DAL,2,34.698703145794944
2004,147,True,1,0,1,0,False,2004-04-25,2004-04-25,SF,CHI,SF,CHI,CHI | SF,2,33.3308693443083
2004,150,True,1,0,1,0,False,2004-04-08,2004-04-08,NO,JAX,NO,JAX,JAX | NO,2,32.01695598188324
2004,151,True,2,0,2,0,False,2004-04-24,2004-04-24,MIN,NO,NO,WAS,MIN | NO | WAS,3,31.590597354012306
2004,153,True,2,0,2,0,False,2004-04-24,2004-04-25,GB,MIA,MIA,BAL,BAL | GB | MIA,3,30.754837497837325
2004,154,True,1,1,0,0,False,2003-04-16,2003-04-16,MIA,SD,MIA,SD,MIA | SD,2,30.345286061298786
2004,155,True,1,0,1,0,False,2004-04-24,2004-04-24,BAL,MIN,BAL,MIN,BAL | MIN,2,29.941188478294087
2004,156,True,1,0,1,0,False,2004-04-25,2004-04-25,DAL,NO,DAL,NO,DAL | NO,2,29.54247212175932
2004,159,True,2,0,2,0,False,2004-04-24,2004-04-25,TEN,HOU,HOU,JAX,HOU | JAX | TEN,3,28.377898570470364
2004,160,True,2,0,2,0,False,2004-03-16,2004-04-25,PHI,BAL,BAL,MIA,BAL | MIA | PHI,3,28.0
2004,161,True,1,0,1,0,False,2004-04-24,2004-04-24,IND,CLE,IND,CLE,CLE | IND,2,27.4000177384556
2004,162,True,1,0,1,0,False,2004-04-25,2004-04-25,KC,PHI,KC,PHI,KC | PHI,2,26.812891859560057
2004,173,True,1,0,1,0,False,2004-04-24,2004-04-24,CLE,IND,CLE,IND,CLE | IND,2,21.128301986307918
2004,174,True,1,0,1,0,False,2004-04-25,2004-04-25,ATL,MIA,ATL,MIA,ATL | MIA,2,20.67556604315299
2004,175,True,1,0,1,0,False,2004-04-25,2004-04-25,JAX,HOU,JAX,HOU,HOU | JAX,2,20.23253129767865
2004,179,True,1,0,1,0,False,2004-04-25,2004-04-25,SF,GB,SF,GB,GB | SF,2,18.553313004236372
2004,180,True,1,0,1,0,False,2004-03-29,2004-03-29,CHI,WAS,CHI,WAS,CHI | WAS,2,18.155753765114135
2004,182,True,2,0,2,0,False,2004-04-25,2004-04-25,NO,DAL,DAL,OAK,DAL | NO | OAK,3,17.386009369028777
2004,185,True,1,1,0,0,False,2003-04-27,2003-04-27,GB,PHI,GB,PHI,GB | PHI,2,16.29214802288608
2004,186,True,1,0,1,0,False,2004-04-25,2004-04-25,MIA,ATL,MIA,ATL,ATL | MIA,2,15.943040886593678
2004,188,True,2,1,1,0,False,2003-02-28,2004-04-25,DAL,GB,GB,SF,DAL | GB | SF,3,15.2671082573136
2004,194,True,1,1,0,0,False,2002-08-31,2002-08-31,STL,PIT,STL,PIT,PIT | STL,2,12.94564766595343
2004,205,True,1,0,1,0,False,2004-04-25,2004-04-25,OAK,DAL,OAK,DAL,DAL | OAK,2,8.41589663253425
2004,206,True,3,1,2,0,False,2003-08-20,2004-04-25,WAS,NO,DAL,TB,DAL | NO | TB | WAS,4,8.092789911562482
2004,207,True,1,1,0,0,False,2003-08-31,2003-08-31,DET,BUF,DET,BUF,BUF | DET,2,7.782088042705171
2004,209,True,1,1,0,0,False,2002-09-01,2002-09-01,ATL,SD,ATL,SD,ATL | SD,2,7.196012136163594
2004,210,True,2,1,1,0,False,2003-08-26,2004-04-25,JAX,BAL,JAX,HOU,BAL | HOU | JAX,3,6.919739745126783
2004,216,True,1,0,1,0,False,2004-04-25,2004-04-25,TB,DAL,TB,DAL,DAL | TB,2,5.4711295994695215
2004,219,True,2,1,1,0,False,2003-05-27,2004-04-25,NO,MIA,MIA,ATL,ATL | MIA | NO,3,4.8648630974661335
