trade_id,season,trade_date,gave,received,pick_season,pick_round,pick_number,conditional,approx_pick_value_points,selected_player_id,selected_player_name,description
281,2008,2008-04-27,NE,TB,2008,5.0,160.0,False,28.0,JohnJo05,Josh Johnson,2008 R5 #160 (Josh Johnson)
281,2008,2008-04-27,NE,TB,2008,7.0,,False,,,,2008 R7
282,2008,2008-04-27,WAS,STL,2008,5.0,157.0,False,29.149065331779774,SchuRo20,Roy Schuening,2008 R5 #157 (Roy Schuening)
282,2008,2008-04-27,STL,WAS,2008,6.0,168.0,False,23.545099627104005,BrooDu20,Durant Brooks,2008 R6 #168 (Durant Brooks)
282,2008,2008-04-27,STL,WAS,2008,6.0,180.0,False,18.155753765114135,MoorKa99,Kareem Moore,2008 R6 #180 (Kareem Moore)
282,2008,2008-04-27,WAS,STL,2008,7.0,228.0,False,3.363585661014858,ChamCh99,Chris Chamberlain,2008 R7 #228 (Chris Chamberlain)
283,2008,2008-04-27,PHI,CLE,2008,6.0,191.0,False,14.306560081157631,HubbPa00,Paul Hubbard,2008 R6 #191 (Paul Hubbard)
283,2008,2008-04-27,CLE,PHI,2009,5.0,141.0,False,36.12267017588604,McKiKe00,Kenny McKinley,2009 R5 #141 (Kenny McKinley)
284,2008,2008-04-27,GB,NO,2008,7.0,237.0,False,2.277577269513383,ArriAd00,Adrian Arrington,2008 R7 #237 (Adrian Arrington)
284,2008,2008-04-27,NO,GB,2009,6.0,187.0,False,15.60141439634249,UndeBr99,Brandon Underwood,2009 R6 #187 (Brandon Underwood)
285,2008,2008-05-27,WAS,MIN,2008,,,False,,,,2008
286,2008,2008-06-06,PHI,IND,2008,,,False,,,,2008
287,2008,2008-07-21,WAS,MIA,2008,,,False,,,,2008
288,2008,2008-07-21,NO,NYG,2008,,,False,,,,2008
289,2008,2008-08-07,NYJ,GB,2008,,,False,,,,2008
290,2008,2008-08-20,CLE,MIA,2008,,,False,,,,2008
291,2008,2008-08-28,BAL,TB,2008,,,False,,,,2008
292,2008,2008-08-28,DAL,DEN,2010,5.0,158.0,False,28.76089740271087,TennMa20,Matt Tennant,2010 R5 #158 (Matt Tennant)
293,2008,2008-08-30,CAR,MIA,2008,,,False,,,,2008
294,2008,2008-09-02,ATL,DEN,2008,,,False,,,,2008
295,2008,2008-09-02,TB,PIT,2008,,,False,,,,2008
296,2008,2008-09-02,CHI,TB,2008,,,False,,,,2008
297,2008,2008-09-02,SEA,DEN,2008,,,False,,,,2008
298,2008,2008-10-14,IND,BUF,2008,,,False,,,,2008
299,2008,2008-10-14,DAL,DET,2009,1.0,20.0,False,850.0,PettBr00,Brandon Pettigrew,2009 R1 #20 (Brandon Pettigrew)
299,2008,2008-10-14,DAL,DET,2009,3.0,82.0,False,167.8723869982371,WillDe05,Derrick Williams,2009 R3 #82 (Derrick Williams)
299,2008,2008-10-14,DAL,DET,2009,6.0,192.0,False,14.0,BrowAa00,Aaron Brown,2009 R6 #192 (Aaron Brown)
299,2008,2008-10-14,DET,DAL,2009,7.0,210.0,False,6.919739745126783,WalkVa99,Vance Walker,2009 R7 #210 (Vance Walker)
300,2009,2009-02-27,TB,CLE,2009,2.0,50.0,False,380.0930008403369,MassMo00,Mohamed Massaquoi,2009 R2 #50 (Mohamed Massaquoi)
300,2009,2009-02-27,TB,CLE,2009,6.0,191.0,False,14.306560081157631,FranCo99,Coye Francies,2009 R6 #191 (Coye Francies)
301,2009,2009-02-27,MIN,HOU,2009,4.0,122.0,False,51.793945222315514,HillAn00,Anthony Hill,2009 R4 #122 (Anthony Hill)
303,2009,2009-02-28,KC,NE,2009,2.0,34.0,False,561.8676088948529,ChunPa99,Patrick Chung,2009 R2 #34 (Patrick Chung)
304,2009,2009-02-28,NYJ,PHI,2009,5.0,153.0,False,30.754837497837325,IngrCo00,Cornelius Ingram,2009 R5 #153 (Cornelius Ingram)
305,2009,2009-03-05,NE,PHI,2009,5.0,159.0,False,28.377898570470364,TupoFe20,Fenuki Tupou,2009 R5 #159 (Fenuki Tupou)
305,2009,2009-03-05,PHI,NE,2010,7.0,231.0,False,2.9536522918789987,CapeSe20,Selvish Capers,2010 R7 #231 (Selvish Capers)
306,2009,2009-03-16,DET,SEA,2009,5.0,137.0,False,38.1126063083793,PhilJa99,Jason Phillips,2009 R5 #137 (Jason Phillips)
308,2009,2009-03-23,OAK,MIA,2009,4.0,108.0,False,79.9533958321667,HartBr00,Brian Hartline,2009 R4 #108 (Brian Hartline)
308,2009,2009-03-23,MIA,OAK,2009,4.0,126.0,False,45.75149621806973,NorrSl99,Slade Norris,2009 R4 #126 (Slade Norris)
308,2009,2009-03-23,OAK,MIA,2009,6.0,181.0,False,17.766713400684264,GardAn20,Andrew Gardner,2009 R6 #181 (Andrew Gardner)
309,2009,2009-04-03,CHI,DEN,2009,1.0,18.0,False,900.0,AyerRo99,Robert Ayers,2009 R1 #18 (Robert Ayers)
309,2009,2009-04-03,CHI,DEN,2009,3.0,84.0,False,159.2383448574925,WallMi00,Mike Wallace,2009 R3 #84 (Mike Wallace)
309,2009,2009-04-03,DEN,CHI,2009,5.0,140.0,False,36.610195369494626,KnoxJo00,Johnny Knox,2009 R5 #140 (Johnny Knox)
309,2009,2009-04-03,CHI,DEN,2010,1.0,11.0,False,1250.0,DaviAn27,Anthony Davis,2010 R1 #11 (Anthony Davis)
307,2009,2009-04-09,MIA,JAX,2009,7.0,,False,,,,2009 R7
310,2009,2009-04-09,STL,ATL,2009,5.0,138.0,False,37.605074032686986,MiddWi98,William Middleton,2009 R5 #138 (William Middleton)
310,2009,2009-04-09,ATL,STL,2009,5.0,160.0,False,28.0,FostBr00,Brooks Foster,2009 R5 #160 (Brooks Foster)
310,2009,2009-04-09,STL,ATL,2009,6.0,176.0,False,19.798989873223327,AdkiSp99,Spencer Adkins,2009 R6 #176 (Spencer Adkins)
310,2009,2009-04-09,ATL,STL,2009,6.0,196.0,False,11.970699535071823,NullKe00,Keith Null,2009 R6 #196 (Keith Null)
311,2009,2009-04-13,CAR,GB,2009,,,False,,,,2009
312,2009,2009-04-20,PHI,BUF,2009,1.0,28.0,False,660.0,WoodEr20,Eric Wood,2009 R1 #28 (Eric Wood)
312,2009,2009-04-20,PHI,BUF,2009,4.0,121.0,False,53.42535492935984,NelsSh00,Shawn Nelson,2009 R4 #121 (Shawn Nelson)
313,2009,2009-04-23,ATL,KC,2009,,,False,,,,2009
314,2009,2009-04-25,CLE,NYJ,2009,1.0,5.0,False,1700.0,SancMa00,Mark Sanchez,2009 R1 #5 (Mark Sanchez)
314,2009,2009-04-25,NYJ,CLE,2009,1.0,17.0,False,950.0,FreeJo00,Josh Freeman,2009 R1 #17 (Josh Freeman)
314,2009,2009-04-25,NYJ,CLE,2009,2.0,52.0,False,361.96939922005004,VeikDa99,David Veikune,2009 R2 #52 (David Veikune)
315,2009,2009-04-25,CLE,TB,2009,1.0,17.0,False,950.0,FreeJo00,Josh Freeman,2009 R1 #17 (Josh Freeman)
315,2009,2009-04-25,TB,CLE,2009,1.0,19.0,False,875.0,MaclJe00,Jeremy Maclin,2009 R1 #19 (Jeremy Maclin)
315,2009,2009-04-25,TB,CLE,2009,6.0,191.0,False,14.306560081157631,FranCo99,Coye Francies,2009 R6 #191 (Coye Francies)
316,2009,2009-04-25,CLE,PHI,2009,1.0,19.0,False,875.0,MaclJe00,Jeremy Maclin,2009 R1 #19 (Jeremy Maclin)
316,2009,2009-04-25,PHI,CLE,2009,1.0,21.0,False,800.0,MackAl20,Alex Mack,2009 R1 #21 (Alex Mack)
316,2009,2009-04-25,PHI,CLE,2009,6.0,195.0,False,12.448632796256481,DaviJa03,James Davis,2009 R6 #195 (James Davis)
317,2009,2009-04-25,NE,BAL,2009,1.0,23.0,False,760.0,OherMi20,Michael Oher,2009 R1 #23 (Michael Oher)
317,2009,2009-04-25,BAL,NE,2009,1.0,26.0,False,700.0,MattCl99,Clay Matthews,2009 R1 #26 (Clay Matthews)
317,2009,2009-04-25,BAL,NE,2009,5.0,162.0,False,26.812891859560057,MereJa20,Jamon Meredith,2009 R5 #162 (Jamon Meredith)
318,2009,2009-04-25,NE,GB,2009,1.0,26.0,False,700.0,MattCl99,Clay Matthews,2009 R1 #26 (Clay Matthews)
318,2009,2009-04-25,GB,NE,2009,2.0,41.0,False,473.5555622055335,ButlDa99,Darius Butler,2009 R2 #41 (Darius Butler)
318,2009,2009-04-25,GB,NE,2009,3.0,73.0,False,212.89796732125947,CoxxDe99,Derek Cox,2009 R3 #73 (Derek Cox)
318,2009,2009-04-25,GB,NE,2009,3.0,83.0,False,163.49838241669462,TateBr00,Brandon Tate,2009 R3 #83 (Brandon Tate)
318,2009,2009-04-25,NE,GB,2009,5.0,162.0,False,26.812891859560057,MereJa20,Jamon Meredith,2009 R5 #162 (Jamon Meredith)
319,2009,2009-04-25,SEA,DEN,2009,2.0,37.0,False,522.1640557764364,SmitAl98,Alphonso Smith,2009 R2 #37 (Alphonso Smith)
319,2009,2009-04-25,DEN,SEA,2010,1.0,14.0,False,1100.0,ThomEa99,Earl Thomas,2010 R1 #14 (Earl Thomas)
320,2009,2009-04-25,OAK,NE,2009,2.0,40.0,False,485.26609619157006,BracRo99,Ron Brace,2009 R2 #40 (Ron Brace)
320,2009,2009-04-25,NE,OAK,2009,2.0,47.0,False,408.9939611455477,MitcMi99,Mike Mitchell,2009 R2 #47 (Mike Mitchell)
320,2009,2009-04-25,NE,OAK,2009,4.0,124.0,False,48.679055957954645,MurpLo00,Louis Murphy,2009 R4 #124 (Louis Murphy)
320,2009,2009-04-25,NE,OAK,2009,6.0,199.0,False,10.644203059030524,,,2009 R6 #199
321,2009,2009-04-25,SF,CAR,2009,2.0,43.0,False,450.9754769750521,BrowEv99,Everette Brown,2009 R2 #43 (Everette Brown)
321,2009,2009-04-25,SF,CAR,2009,4.0,111.0,False,72.85035045417483,GoodMi00,Mike Goodson,2009 R4 #111 (Mike Goodson)
321,2009,2009-04-25,CAR,SF,2010,1.0,17.0,False,950.0,IupaMi20,Mike Iupati,2010 R1 #17 (Mike Iupati)
322,2009,2009-04-25,CHI,SEA,2009,2.0,49.0,False,389.492303392006,UngeMa20,Max Unger,2009 R2 #49 (Max Unger)
322,2009,2009-04-25,SEA,CHI,2009,3.0,68.0,False,242.94084755591305,GilbJa99,Jarron Gilbert,2009 R3 #68 (Jarron Gilbert)
322,2009,2009-04-25,SEA,CHI,2009,4.0,105.0,False,87.74900141511668,MeltHe99,Henry Melton,2009 R4 #105 (Henry Melton)
323,2009,2009-04-25,DAL,BUF,2009,2.0,51.0,False,370.9205240505338,LeviAn20,Andy Levitre,2009 R2 #51 (Andy Levitre)
323,2009,2009-04-25,BUF,DAL,2009,3.0,75.0,False,201.94816161229585,BrewRo20,Robert Brewster,2009 R3 #75 (Robert Brewster)
323,2009,2009-04-25,BUF,DAL,2009,4.0,110.0,False,75.14499644768598,ButlVi99,Victor Butler,2009 R4 #110 (Victor Butler)
324,2009,2009-04-25,MIA,IND,2009,2.0,56.0,False,328.2735003541492,MoalFi99,Fili Moala,2009 R2 #56 (Fili Moala)
324,2009,2009-04-25,IND,MIA,2009,2.0,61.0,False,290.52986838788144,SmitSe99,Sean Smith,2009 R2 #61 (Sean Smith)
324,2009,2009-04-25,IND,MIA,2009,5.0,165.0,False,25.1259270500435,ClemCh97,Chris Clemons,2009 R5 #165 (Chris Clemons)
325,2009,2009-04-25,PIT,DEN,2009,2.0,64.0,False,270.0,QuinRi00,Richard Quinn,2009 R2 #64 (Richard Quinn)
325,2009,2009-04-25,DEN,PIT,2009,3.0,79.0,False,181.70910201648016,UrbiKr20,Kraig Urbik,2009 R3 #79 (Kraig Urbik)
325,2009,2009-04-25,DEN,PIT,2009,3.0,84.0,False,159.2383448574925,WallMi00,Mike Wallace,2009 R3 #84 (Mike Wallace)
325,2009,2009-04-25,PIT,DEN,2009,4.0,132.0,False,40.75488317422161,OlseSe20,Seth Olsen,2009 R4 #132 (Seth Olsen)
326,2009,2009-04-26,DET,NYJ,2009,3.0,65.0,False,262.96500598976496,GreeSh00,Shonn Greene,2009 R3 #65 (Shonn Greene)
326,2009,2009-04-26,NYJ,DET,2009,3.0,76.0,False,196.6862945481459,LevyDe99,DeAndre Levy,2009 R3 #76 (DeAndre Levy)
326,2009,2009-04-26,NYJ,DET,2009,4.0,115.0,False,64.3513931789309,HillSa99,Sammie Lee Hill,2009 R4 #115 (Sammie Lee Hill)
326,2009,2009-04-26,NYJ,DET,2009,7.0,228.0,False,3.363585661014858,MurtLy20,Lydon Murtha,2009 R7 #228 (Lydon Murtha)
327,2009,2009-04-26,NE,JAX,2009,3.0,73.0,False,212.89796732125947,CoxxDe99,Derek Cox,2009 R3 #73 (Derek Cox)
327,2009,2009-04-26,JAX,NE,2009,7.0,232.0,False,2.82842712474619,EdelJu00,Julian Edelman,2009 R7 #232 (Julian Edelman)
327,2009,2009-04-26,JAX,NE,2010,2.0,44.0,False,440.09245075205274,HousLa99,Lamarr Houston,2010 R2 #44 (Lamarr Houston)
328,2009,2009-04-26,PHI,NYG,2009,3.0,85.0,False,155.0893048490769,BardRa00,Ramses Barden,2009 R3 #85 (Ramses Barden)
328,2009,2009-04-26,NYG,PHI,2009,3.0,91.0,False,132.3692220788611,ButlDe00,Deon Butler,2009 R3 #91 (Deon Butler)
328,2009,2009-04-26,NYG,PHI,2009,5.0,164.0,False,25.676113209730797,MorsTh00,Thomas Morstead,2009 R5 #164 (Thomas Morstead)
329,2009,2009-04-26,NE,TEN,2009,3.0,89.0,False,139.54639691441523,CookJa02,Jared Cook,2009 R3 #89 (Jared Cook)
329,2009,2009-04-26,TEN,NE,2010,2.0,47.0,False,408.9939611455477,WashDa99,Daryl Washington,2010 R2 #47 (Daryl Washington)
330,2009,2009-04-26,PHI,SEA,2009,3.0,91.0,False,132.3692220788611,ButlDe00,Deon Butler,2009 R3 #91 (Deon Butler)
330,2009,2009-04-26,SEA,PHI,2009,5.0,137.0,False,38.1126063083793,PhilJa99,Jason Phillips,2009 R5 #137 (Jason Phillips)
330,2009,2009-04-26,SEA,PHI,2009,7.0,213.0,False,6.1529499380531965,FanaPa20,Paul Fanaika,2009 R7 #213 (Paul Fanaika)
330,2009,2009-04-26,SEA,PHI,2010,3.0,70.0,False,230.4458711454806,DickEd00,Ed Dickson,2010 R3 #70 (Ed Dickson)
331,2009,2009-04-26,DAL,TB,2009,4.0,117.0,False,60.48129865534639,MoorKy99,Kyle Moore,2009 R4 #117 (Kyle Moore)
331,2009,2009-04-26,TB,DAL,2009,4.0,120.0,False,55.10815090599254,WillBr95,Brandon Williams,2009 R4 #120 (Brandon Williams)
331,2009,2009-04-26,TB,DAL,2009,7.0,229.0,False,3.2209806638985086,JohnMa04,Manuel Johnson,2009 R7 #229 (Manuel Johnson)
332,2009,2009-04-26,PHI,NE,2009,5.0,137.0,False,38.1126063083793,PhilJa99,Jason Phillips,2009 R5 #137 (Jason Phillips)
332,2009,2009-04-26,PHI,NE,2009,5.0,141.0,False,36.12267017588604,McKiKe00,Kenny McKinley,2009 R5 #141 (Kenny McKinley)
333,2009,2009-04-26,BAL,NE,2009,4.0,123.0,False,50.21235264116127,OhrnRi20,Rich Ohrnberger,2009 R4 #123 (Rich Ohrnberger)
333,2009,2009-04-26,NE,BAL,2009,5.0,137.0,False,38.1126063083793,PhilJa99,Jason Phillips,2009 R5 #137 (Jason Phillips)
333,2009,2009-04-26,NE,BAL,2009,5.0,141.0,False,36.12267017588604,McKiKe00,Kenny McKinley,2009 R5 #141 (Kenny McKinley)
333,2009,2009-04-26,BAL,NE,2009,6.0,198.0,False,11.069175606859458,IngrJa20,Jake Ingram,2009 R6 #198 (Jake Ingram)
334,2009,2009-04-26,BAL,DEN,2009,5.0,141.0,False,36.12267017588604,McKiKe00,Kenny McKinley,2009 R5 #141 (Kenny McKinley)
334,2009,2009-04-26,DEN,BAL,2009,5.0,149.0,False,32.44906890675348,DrewDa00,Davon Drew,2009 R5 #149 (Davon Drew)
334,2009,2009-04-26,DEN,BAL,2009,6.0,185.0,False,16.29214802288608,PeerCe00,Cedric Peerman,2009 R6 #185 (Cedric Peerman)
335,2009,2009-04-26,ATL,DAL,2009,5.0,143.0,False,35.167009942793925,SmitDe98,DeAngelo Smith,2009 R5 #143 (DeAngelo Smith)
335,2009,2009-04-26,DAL,ATL,2009,5.0,156.0,False,29.54247212175932,ReynGa20,Garrett Reynolds,2009 R5 #156 (Garrett Reynolds)
335,2009,2009-04-26,DAL,ATL,2009,7.0,210.0,False,6.919739745126783,WalkVa99,Vance Walker,2009 R7 #210 (Vance Walker)
336,2009,2009-04-26,WAS,MIN,2009,5.0,150.0,False,32.01695598188324,BrinJa99,Jasper Brinkley,2009 R5 #150 (Jasper Brinkley)
336,2009,2009-04-26,MIN,WAS,2009,5.0,158.0,False,28.76089740271087,GlenCo99,Cody Glenn,2009 R5 #158 (Cody Glenn)
336,2009,2009-04-26,MIN,WAS,2009,7.0,221.0,False,4.498485971635389,WillEd00,Eddie Williams,2009 R7 #221 (Eddie Williams)
337,2009,2009-04-26,PHI,NO,2009,5.0,164.0,False,25.676113209730797,MorsTh00,Thomas Morstead,2009 R5 #164 (Thomas Morstead)
337,2009,2009-04-26,NO,PHI,2009,7.0,222.0,False,4.325778164601057,McAfPa44,Pat McAfee,2009 R7 #222 (Pat McAfee)
337,2009,2009-04-26,NO,PHI,2010,5.0,163.0,False,26.238346877544192,JoneRe99,Reshad Jones,2010 R5 #163 (Reshad Jones)
338,2009,2009-04-26,DET,DEN,2009,6.0,174.0,False,20.67556604315299,BranTo00,Tom Brandstater,2009 R6 #174 (Tom Brandstater)
338,2009,2009-04-26,DEN,DET,2009,7.0,235.0,False,2.483715624146968,FollZa99,Zack Follett,2009 R7 #235 (Zack Follett)
338,2009,2009-04-26,DEN,DET,2010,5.0,146.0,False,33.78071533994218,ThomCa99,Cam Thomas,2010 R5 #146 (Cam Thomas)
339,2009,2009-04-26,CAR,OAK,2009,6.0,202.0,False,9.464698235047209,MyerBr00,Brandon Myers,2009 R6 #202 (Brandon Myers)
339,2009,2009-04-26,OAK,CAR,2009,7.0,216.0,False,5.4711295994695215,MunnCa99,Captain Munnerlyn,2009 R7 #216 (Captain Munnerlyn)
339,2009,2009-04-26,OAK,CAR,2010,6.0,175.0,False,20.23253129767865,HardGr99,Greg Hardy,2010 R6 #175 (Greg Hardy)
340,2009,2009-04-26,PHI,IND,2009,7.0,222.0,False,4.325778164601057,McAfPa44,Pat McAfee,2009 R7 #222 (Pat McAfee)
340,2009,2009-04-26,IND,PHI,2010,6.0,200.0,True,10.235546239926343,,,conditional 2010 R6 #200
341,2009,2009-04-26,MIA,KC,2009,3.0,,False,,,,2009 R3
341,2009,2009-04-26,KC,MIA,2010,7.0,,False,,,,2010 R7
342,2009,2009-04-30,NE,TB,2009,,,False,,,,2009
346,2009,2009-08-07,NE,OAK,2009,,,False,,,,2009
811,2009,2009-08-10,NYJ,SD,2010,7.0,,True,,,,conditional 2010 R7
347,2009,2009-08-17,DEN,NE,2010,5.0,158.0,False,28.76089740271087,TennMa20,Matt Tennant,2010 R5 #158 (Matt Tennant)
347,2009,2009-08-17,NE,DEN,2010,7.0,231.0,False,2.9536522918789987,CapeSe20,Selvish Capers,2010 R7 #231 (Selvish Capers)
348,2009,2009-08-24,KC,MIA,2009,,,False,,,,2009
349,2009,2009-08-25,DEN,NE,2009,,,False,,,,2009
350,2009,2009-08-31,SD,HOU,2010,6.0,197.0,False,11.511115293083504,HollTr00,Trindon Holliday,2010 R6 #197 (Trindon Holliday)
351,2009,2009-09-01,CAR,CLE,2009,3.0,,False,,,,2009 R3
352,2009,2009-09-01,ATL,STL,2010,7.0,226.0,False,3.668016172818685,SelvGe99,George Selvie,2010 R7 #226 (George Selvie)
353,2009,2009-09-04,DET,BUF,2010,7.0,209.0,False,7.196012136163594,BrowLe00,Levi Brown,2010 R7 #209 (Levi Brown)
355,2009,2009-09-05,NO,NE,2011,6.0,189.0,False,14.939965609475523,MohaMi00,Mike Mohamed,2011 R6 #189 (Mike Mohamed)
356,2009,2009-09-05,NE,NYG,2011,,,True,,,,conditional 2011
357,2009,2009-09-06,NYJ,DET,2011,7.0,231.0,False,2.9536522918789987,KearFr00,Frank Kearse,2011 R7 #231 (Frank Kearse)
358,2009,2009-09-06,OAK,NE,2011,1.0,17.0,False,950.0,SoldNa00,Nate Solder,2011 R1 #17 (Nate Solder)
359,2009,2009-09-06,JAX,TB,2010,7.0,217.0,False,5.261079640198116,WatsDe99,Dekoda Watson,2010 R7 #217 (Dekoda Watson)
360,2009,2009-09-22,NE,BAL,2009,3.0,,False,,,,2009 R3
361,2009,2009-09-29,MIA,KC,2009,3.0,,False,,,,2009 R3
362,2009,2009-10-07,NYJ,CLE,2009,3.0,,False,,,,2009 R3
363,2009,2009-10-17,CHI,TB,2010,2.0,42.0,False,462.1276290591479,GronRo00,Rob Gronkowski,2010 R2 #42 (Rob Gronkowski)
364,2009,2009-10-20,CAR,KC,2009,3.0,,False,,,,2009 R3
365,2009,2009-10-20,PHI,STL,2009,3.0,,False,,,,2009 R3
366,2010,2010-03-05,DET,CLE,2010,5.0,146.0,False,33.78071533994218,ThomCa99,Cam Thomas,2010 R5 #146 (Cam Thomas)
366,2010,2010-03-05,DET,CLE,2010,7.0,214.0,False,5.916723239271945,ShulMi01,Mickey Shuler,2010 R7 #214 (Mickey Shuler)
366,2010,2010-03-05,CLE,DET,2010,7.0,,False,,,,2010 R7
367,2010,2010-03-05,NYJ,SD,2010,7.0,,False,,,,2010 R7
368,2010,2010-03-06,BAL,ARI,2010,3.0,88.0,False,143.2796239373333,RobeAn00,Andre Roberts,2010 R3 #88 (Andre Roberts)
368,2010,2010-03-06,BAL,ARI,2010,4.0,123.0,False,50.21235264116127,WoodAl99,Al Woods,2010 R4 #123 (Al Woods)
368,2010,2010-03-06,ARI,BAL,2010,5.0,157.0,False,29.149065331779774,JoneAr22,Arthur Jones,2010 R5 #157 (Arthur Jones)
369,2010,2010-03-08,ARI,NYJ,2010,4.0,124.0,False,48.679055957954645,NorwEr99,Eric Norwood,2010 R4 #124 (Eric Norwood)
369,2010,2010-03-08,ARI,NYJ,2010,7.0,,False,,,,2010 R7
370,2010,2010-03-08,ATL,DET,2010,5.0,149.0,False,32.44906890675348,DaviHa21,Hall Davis,2010 R5 #149 (Hall Davis)
370,2010,2010-03-08,DET,ATL,2010,6.0,171.0,False,22.063731831510403,SchiSh99,Shann Schillinger,2010 R6 #171 (Shann Schillinger)
370,2010,2010-03-08,DET,ATL,2011,7.0,210.0,False,6.919739745126783,JackAn00,Andrew Jackson,2011 R7 #210 (Andrew Jackson)
371,2010,2010-03-09,CLE,SEA,2011,7.0,209.0,False,7.196012136163594,CulbJo00,Johnny Culbreath,2011 R7 #209 (Johnny Culbreath)
372,2010,2010-03-09,TB,PHI,2011,6.0,184.0,False,16.648899610038093,CartDa01,David Carter,2011 R6 #184 (David Carter)
373,2010,2010-03-15,DEN,CLE,2011,6.0,168.0,False,23.545099627104005,LoveDe00,Demarcus Love,2011 R6 #168 (Demarcus Love)
373,2010,2010-03-15,DEN,CLE,2012,5.0,160.0,False,28.0,MillRy00,Ryan Miller,2012 R5 #160 (Ryan Miller)
374,2010,2010-03-15,OAK,CLE,2010,3.0,85.0,False,155.0893048490769,McCoCo00,Colt McCoy,2010 R3 #85 (Colt McCoy)
375,2010,2010-03-15,DET,SF,2010,7.0,,False,,,,2010 R7
376,2010,2010-03-17,PHI,SEA,2010,4.0,127.0,False,44.35441733781426,WilsE.99,E.J. Wilson,2010 R4 #127 (E.J. Wilson)
377,2010,2010-03-18,SEA,SD,2010,2.0,40.0,False,485.26609619157006,MisiKo99,Koa Misi,2010 R2 #40 (Koa Misi)
377,2010,2010-03-18,SD,SEA,2010,2.0,60.0,False,297.71436830563,TateGo00,Golden Tate,2010 R2 #60 (Golden Tate)
377,2010,2010-03-18,SEA,SD,2011,3.0,89.0,False,139.54639691441523,WrigSh00,Shareece Wright,2011 R3 #89 (Shareece Wright)
378,2010,2010-04-02,CLE,PHI,2010,4.0,105.0,False,87.74900141511668,LindTr99,Trevard Lindley,2010 R4 #105 (Trevard Lindley)
378,2010,2010-04-02,CLE,PHI,2010,5.0,137.0,False,38.1126063083793,CoxxPe99,Perrish Cox,2010 R5 #137 (Perrish Cox)
379,2010,2010-04-05,WAS,PHI,2010,2.0,37.0,False,522.1640557764364,AlleNa99,Nate Allen,2010 R2 #37 (Nate Allen)
379,2010,2010-04-05,WAS,PHI,2010,4.0,104.0,False,90.51292627308231,VernAl99,Alterraun Verner,2010 R4 #104 (Alterraun Verner)
380,2010,2010-04-05,DET,SEA,2010,5.0,133.0,False,40.212164619745856,ChanKa99,Kam Chancellor,2010 R5 #133 (Kam Chancellor)
380,2010,2010-04-05,SEA,DET,2010,7.0,213.0,False,6.1529499380531965,YounWi99,Willie Young,2010 R7 #213 (Willie Young)
381,2010,2010-04-12,NYJ,PIT,2010,5.0,155.0,False,29.941188478294087,SkelJo00,John Skelton,2010 R5 #155 (John Skelton)
382,2010,2010-04-14,MIA,DEN,2010,2.0,43.0,False,450.9754769750521,KindSe99,Sergio Kindle,2010 R2 #43 (Sergio Kindle)
382,2010,2010-04-14,MIA,DEN,2011,2.0,46.0,False,419.10795423174875,FranOr00,Orlo Franklin,2011 R2 #46 (Orlo Franklin)
383,2010,2010-04-16,SF,MIA,2010,5.0,145.0,False,34.23663262695757,CarrNo00,Nolan Carroll,2010 R5 #145 (Nolan Carroll)
384,2010,2010-04-19,PHI,DEN,2010,5.0,137.0,False,38.1126063083793,CoxxPe99,Perrish Cox,2010 R5 #137 (Perrish Cox)
384,2010,2010-04-19,DEN,DET,2010,7.0,220.0,False,4.678089182334822,ChanJa98,Jamar Chaney,2010 R7 #220 (Jamar Chaney)
385,2010,2010-04-21,PIT,TB,2010,7.0,225.0,False,3.830413122794295,ThomSy99,Syd'Quan Thompson,2010 R7 #225 (Syd'Quan Thompson)
386,2010,2010-04-21,WAS,STL,2010,5.0,135.0,False,39.14831284947172,FranDo99,Dominique Franks,2010 R5 #135 (Dominique Franks)
386,2010,2010-04-21,STL,WAS,2010,5.0,163.0,False,26.238346877544192,JoneRe99,Reshad Jones,2010 R5 #163 (Reshad Jones)
386,2010,2010-04-21,STL,WAS,2010,7.0,208.0,False,7.483314773547881,WelcTh20,Thomas Welch,2010 R7 #208 (Thomas Welch)
386,2010,2010-04-21,WAS,STL,2010,7.0,211.0,False,6.6540741224784865,JohnMa99,Marquis Johnson,2010 R7 #211 (Marquis Johnson)
387,2010,2010-04-22,OAK,JAX,2010,5.0,158.0,False,28.76089740271087,TennMa20,Matt Tennant,2010 R5 #158 (Matt Tennant)
388,2010,2010-04-22,DEN,SF,2010,1.0,11.0,False,1250.0,DaviAn27,Anthony Davis,2010 R1 #11 (Anthony Davis)
388,2010,2010-04-22,SF,DEN,2010,1.0,13.0,False,1150.0,GrahBr99,Brandon Graham,2010 R1 #13 (Brandon Graham)
388,2010,2010-04-22,SF,DEN,2010,4.0,113.0,False,68.46912841054362,HernAa00,Aaron Hernandez,2010 R4 #113 (Aaron Hernandez)
389,2010,2010-04-22,MIA,SD,2010,1.0,12.0,False,1200.0,MathRy00,Ryan Mathews,2010 R1 #12 (Ryan Mathews)
389,2010,2010-04-22,SD,MIA,2010,1.0,28.0,False,660.0,OdriJa99,Jared Odrick,2010 R1 #28 (Jared Odrick)
389,2010,2010-04-22,SD,MIA,2010,2.0,40.0,False,485.26609619157006,MisiKo99,Koa Misi,2010 R2 #40 (Koa Misi)
389,2010,2010-04-22,MIA,SD,2010,4.0,110.0,False,75.14499644768598,StucDa20,Darrell Stuckey,2010 R4 #110 (Darrell Stuckey)
