player_id,player,position,team,conference,category,stat_type,stat
246044,Tyler Johnson,WR,Minnesota,Big Ten,receiving,LONG,67
246044,Tyler Johnson,WR,Minnesota,Big Ten,receiving,REC,35
246044,Tyler Johnson,WR,Minnesota,Big Ten,receiving,TD,7
246044,Tyler Johnson,WR,Minnesota,Big Ten,receiving,YDS,677
246044,Tyler Johnson,WR,Minnesota,Big Ten,receiving,YPR,19.3
531024,Chase Hansen,LB,Utah,Pac-12,defensive,PD,2
531024,Chase Hansen,LB,Utah,Pac-12,defensive,QB HUR,2
531024,Chase Hansen,LB,Utah,Pac-12,defensive,SACKS,1
531024,Chase Hansen,LB,Utah,Pac-12,defensive,SOLO,31
531024,Chase Hansen,LB,Utah,Pac-12,defensive,TD,0
531024,Chase Hansen,LB,Utah,Pac-12,defensive,TFL,2.5
531024,Chase Hansen,LB,Utah,Pac-12,defensive,TOT,51
531024,Chase Hansen,LB,Utah,Pac-12,interceptions,AVG,1.0
531024,Chase Hansen,LB,Utah,Pac-12,interceptions,INT,1
531024,Chase Hansen,LB,Utah,Pac-12,interceptions,TD,0
531024,Chase Hansen,LB,Utah,Pac-12,interceptions,YDS,1
534411,Corey Thompson,LB,LSU,SEC,defensive,PD,0
534411,Corey Thompson,LB,LSU,SEC,defensive,QB HUR,3
534411,Corey Thompson,LB,LSU,SEC,defensive,SACKS,6.0
534411,Corey Thompson,LB,LSU,SEC,defensive,SOLO,21
534411,Corey Thompson,LB,LSU,SEC,defensive,TD,0
534411,Corey Thompson,LB,LSU,SEC,defensive,TFL,7.0
534411,Corey Thompson,LB,LSU,SEC,defensive,TOT,43
545228,Donovan Wilson,RB,Bowling Green,Mid-American,receiving,LONG,9
545228,Donovan Wilson,RB,Bowling Green,Mid-American,receiving,REC,5
545228,Donovan Wilson,RB,Bowling Green,Mid-American,receiving,TD,0
545228,Donovan Wilson,RB,Bowling Green,Mid-American,receiving,YDS,24
545228,Donovan Wilson,RB,Bowling Green,Mid-American,receiving,YPR,4.8
545228,Donovan Wilson,RB,Bowling Green,Mid-American,rushing,CAR,48
545228,Donovan Wilson,RB,Bowling Green,Mid-American,rushing,LONG,17
545228,Donovan Wilson,RB,Bowling Green,Mid-American,rushing,TD,0
545228,Donovan Wilson,RB,Bowling Green,Mid-American,rushing,YDS,176
545228,Donovan Wilson,RB,Bowling Green,Mid-American,rushing,YPC,3.7
545309,Duke Ejiofor,DL,Wake Forest,ACC,defensive,PD,1
545309,Duke Ejiofor,DL,Wake Forest,ACC,defensive,QB HUR,9
545309,Duke Ejiofor,DL,Wake Forest,ACC,defensive,SACKS,6.5
545309,Duke Ejiofor,DL,Wake Forest,ACC,defensive,SOLO,26
545309,Duke Ejiofor,DL,Wake Forest,ACC,defensive,TD,0
545309,Duke Ejiofor,DL,Wake Forest,ACC,defensive,TFL,16.5
545309,Duke Ejiofor,DL,Wake Forest,ACC,defensive,TOT,43
545320,James Looney,DE,California,Pac-12,defensive,PD,0
545320,James Looney,DE,California,Pac-12,defensive,QB HUR,3
545320,James Looney,DE,California,Pac-12,defensive,SACKS,3.5
545320,James Looney,DE,California,Pac-12,defensive,SOLO,19
545320,James Looney,DE,California,Pac-12,defensive,TD,0
545320,James Looney,DE,California,Pac-12,defensive,TFL,9.5
545320,James Looney,DE,California,Pac-12,defensive,TOT,41
545320,James Looney,DE,California,Pac-12,fumbles,FUM,0
