player_id,player,position,team,conference,category,stat_type,stat
479316,Jonathan Jones,DB,Campbell,Big South,defensive,PD,1
479316,Jonathan Jones,DB,Campbell,Big South,defensive,QB HUR,0
479316,Jonathan Jones,DB,Campbell,Big South,defensive,SACKS,0
479316,Jonathan Jones,DB,Campbell,Big South,defensive,SOLO,4
479316,Jonathan Jones,DB,Campbell,Big South,defensive,TD,0
479316,Jonathan Jones,DB,Campbell,Big South,defensive,TFL,0
479316,Jonathan Jones,DB,Campbell,Big South,defensive,TOT,5
479316,Jonathan Jones,DB,Campbell,Big South,fumbles,FUM,0
479316,Jonathan Jones,DB,Campbell,Big South,fumbles,LOST,0
479316,Jonathan Jones,DB,Campbell,Big South,fumbles,REC,1
479316,Jonathan Jones,DB,Campbell,Big South,interceptions,AVG,0.0
479316,Jonathan Jones,DB,Campbell,Big South,interceptions,INT,3
479316,Jonathan Jones,DB,Campbell,Big South,interceptions,TD,0
479316,Jonathan Jones,DB,Campbell,Big South,interceptions,YDS,0
479316,Jonathan Jones,DB,Campbell,Big South,puntReturns,AVG,2.0
479316,Jonathan Jones,DB,Campbell,Big South,puntReturns,LONG,2
479316,Jonathan Jones,DB,Campbell,Big South,puntReturns,NO,1
479316,Jonathan Jones,DB,Campbell,Big South,puntReturns,TD,0
479316,Jonathan Jones,DB,Campbell,Big South,puntReturns,YDS,2
479316,Jonathan Jones,DB,Campbell,Big South,receiving,LONG,1
479316,Jonathan Jones,DB,Campbell,Big South,receiving,REC,1
479316,Jonathan Jones,DB,Campbell,Big South,receiving,TD,0
479316,Jonathan Jones,DB,Campbell,Big South,receiving,YDS,1
479316,Jonathan Jones,DB,Campbell,Big South,receiving,YPR,1.0
537359,Tyler Smith,RB,South Carolina State,MEAC,defensive,PD,0
537359,Tyler Smith,RB,South Carolina State,MEAC,defensive,QB HUR,0
537359,Tyler Smith,RB,South Carolina State,MEAC,defensive,SACKS,0
537359,Tyler Smith,RB,South Carolina State,MEAC,defensive,SOLO,1
537359,Tyler Smith,RB,South Carolina State,MEAC,defensive,TD,0
537359,Tyler Smith,RB,South Carolina State,MEAC,defensive,TFL,0
537359,Tyler Smith,RB,South Carolina State,MEAC,defensive,TOT,1
