player_id,player,position,team,conference,category,stat_type,stat
479316,Jonathan Jones,DB,Campbell,Big South,defensive,PD,0
479316,Jonathan Jones,DB,Campbell,Big South,defensive,QB HUR,0
479316,Jonathan Jones,DB,Campbell,Big South,defensive,SACKS,0
479316,Jonathan Jones,DB,Campbell,Big South,defensive,SOLO,20
479316,Jonathan Jones,DB,Campbell,Big South,defensive,TD,0
479316,Jonathan Jones,DB,Campbell,Big South,defensive,TFL,2
479316,Jonathan Jones,DB,Campbell,Big South,defensive,TOT,29
548077,Ryan Smith,LB,Duke,ACC,defensive,PD,0
548077,Ryan Smith,LB,Duke,ACC,defensive,QB HUR,0
548077,Ryan Smith,LB,Duke,ACC,defensive,SACKS,0
548077,Ryan Smith,LB,Duke,ACC,defensive,SOLO,1
548077,Ryan Smith,LB,Duke,ACC,defensive,TD,0
548077,Ryan Smith,LB,Duke,ACC,defensive,TFL,0
548077,Ryan Smith,LB,Duke,ACC,defensive,TOT,1
3915523,Justin Hilliard,LB,Ohio State,Big Ten,defensive,PD,1
3915523,Justin Hilliard,LB,Ohio State,Big Ten,defensive,QB HUR,0
3915523,Justin Hilliard,LB,Ohio State,Big Ten,defensive,SACKS,0
3915523,Justin Hilliard,LB,Ohio State,Big Ten,defensive,SOLO,20
3915523,Justin Hilliard,LB,Ohio State,Big Ten,defensive,TD,0
3915523,Justin Hilliard,LB,Ohio State,Big Ten,defensive,TFL,5
3915523,Justin Hilliard,LB,Ohio State,Big Ten,defensive,TOT,33
3915523,Justin Hilliard,LB,Ohio State,Big Ten,fumbles,FUM,0
3915523,Justin Hilliard,LB,Ohio State,Big Ten,fumbles,LOST,0
3915523,Justin Hilliard,LB,Ohio State,Big Ten,fumbles,REC,3
3915523,Justin Hilliard,LB,Ohio State,Big Ten,interceptions,AVG,0.0
3915523,Justin Hilliard,LB,Ohio State,Big Ten,interceptions,INT,1
3915523,Justin Hilliard,LB,Ohio State,Big Ten,interceptions,TD,0
3915523,Justin Hilliard,LB,Ohio State,Big Ten,interceptions,YDS,0
3916389,Trey Smith,RB,Wyoming,Mountain West,fumbles,FUM,1
3916389,Trey Smith,RB,Wyoming,Mountain West,fumbles,LOST,1
3916389,Trey Smith,RB,Wyoming,Mountain West,fumbles,REC,0
3916389,Trey Smith,RB,Wyoming,Mountain West,receiving,LONG,8
3916389,Trey Smith,RB,Wyoming,Mountain West,receiving,REC,3
3916389,Trey Smith,RB,Wyoming,Mountain West,receiving,TD,0
3916389,Trey Smith,RB,Wyoming,Mountain West,receiving,YDS,18
3916389,Trey Smith,RB,Wyoming,Mountain West,receiving,YPR,6.0
3916389,Trey Smith,RB,Wyoming,Mountain West,rushing,CAR,88
3916389,Trey Smith,RB,Wyoming,Mountain West,rushing,LONG,58
3916389,Trey Smith,RB,Wyoming,Mountain West,rushing,TD,5
3916389,Trey Smith,RB,Wyoming,Mountain West,rushing,YDS,488
3916389,Trey Smith,RB,Wyoming,Mountain West,rushing,YPC,5.5
3916746,Wesley French,C,Western Michigan,Mid-American,fumbles,FUM,1
3916746,Wesley French,C,Western Michigan,Mid-American,fumbles,LOST,1
3916746,Wesley French,C,Western Michigan,Mid-American,fumbles,REC,0
3916746,Wesley French,C,Western Michigan,Mid-American,rushing,CAR,1
3916746,Wesley French,C,Western Michigan,Mid-American,rushing,LONG,0
3916746,Wesley French,C,Western Michigan,Mid-American,rushing,TD,0
3916746,Wesley French,C,Western Michigan,Mid-American,rushing,YDS,-36
3916746,Wesley French,C,Western Michigan,Mid-American,rushing,YPC,-36.0
3917179,Jamal Jones,RB,Arkansas State,Sun Belt,fumbles,FUM,2
3917179,Jamal Jones,RB,Arkansas State,Sun Belt,fumbles,LOST,2
3917179,Jamal Jones,RB,Arkansas State,Sun Belt,fumbles,REC,0
3917179,Jamal Jones,RB,Arkansas State,Sun Belt,receiving,LONG,14
3917179,Jamal Jones,RB,Arkansas State,Sun Belt,receiving,REC,17
3917179,Jamal Jones,RB,Arkansas State,Sun Belt,receiving,TD,0
3917179,Jamal Jones,RB,Arkansas State,Sun Belt,receiving,YDS,89
3917179,Jamal Jones,RB,Arkansas State,Sun Belt,receiving,YPR,5.2
3917179,Jamal Jones,RB,Arkansas State,Sun Belt,rushing,CAR,130
3917179,Jamal Jones,RB,Arkansas State,Sun Belt,rushing,LONG,25
3917179,Jamal Jones,RB,Arkansas State,Sun Belt,rushing,TD,3
3917179,Jamal Jones,RB,Arkansas State,Sun Belt,rushing,YDS,576
3917179,Jamal Jones,RB,Arkansas State,Sun Belt,rushing,YPC,4.4
3919597,Kevin Henry,LB,Tulane,American Athletic,defensive,PD,1
3919597,Kevin Henry,LB,Tulane,American Athletic,defensive,QB HUR,2
3919597,Kevin Henry,LB,Tulane,American Athletic,defensive,SACKS,1
3919597,Kevin Henry,LB,Tulane,American Athletic,defensive,SOLO,31
3919597,Kevin Henry,LB,Tulane,American Athletic,defensive,TD,0
3919597,Kevin Henry,LB,Tulane,American Athletic,defensive,TFL,7.0
3919597,Kevin Henry,LB,Tulane,American Athletic,defensive,TOT,48
3926231,Britain Covey,WR,Utah,Pac-12,defensive,PD,0
3926231,Britain Covey,WR,Utah,Pac-12,defensive,QB HUR,0
3926231,Britain Covey,WR,Utah,Pac-12,defensive,SACKS,0
3926231,Britain Covey,WR,Utah,Pac-12,defensive,SOLO,1
3926231,Britain Covey,WR,Utah,Pac-12,defensive,TD,1
3926231,Britain Covey,WR,Utah,Pac-12,defensive,TFL,0
3926231,Britain Covey,WR,Utah,Pac-12,defensive,TOT,1
3926231,Britain Covey,WR,Utah,Pac-12,kickReturns,AVG,28.3
3926231,Britain Covey,WR,Utah,Pac-12,kickReturns,LONG,40
3926231,Britain Covey,WR,Utah,Pac-12,kickReturns,NO,4
3926231,Britain Covey,WR,Utah,Pac-12,kickReturns,TD,0
3926231,Britain Covey,WR,Utah,Pac-12,kickReturns,YDS,113
3926231,Britain Covey,WR,Utah,Pac-12,puntReturns,AVG,16.1
3926231,Britain Covey,WR,Utah,Pac-12,puntReturns,LONG,64
3926231,Britain Covey,WR,Utah,Pac-12,puntReturns,NO,8
3926231,Britain Covey,WR,Utah,Pac-12,puntReturns,TD,1
3926231,Britain Covey,WR,Utah,Pac-12,puntReturns,YDS,129
3926231,Britain Covey,WR,Utah,Pac-12,receiving,LONG,91
3926231,Britain Covey,WR,Utah,Pac-12,receiving,REC,19
3926231,Britain Covey,WR,Utah,Pac-12,receiving,TD,3
3926231,Britain Covey,WR,Utah,Pac-12,receiving,YDS,264
3926231,Britain Covey,WR,Utah,Pac-12,receiving,YPR,13.9
3926231,Britain Covey,WR,Utah,Pac-12,rushing,CAR,5
3926231,Britain Covey,WR,Utah,Pac-12,rushing,LONG,4
3926231,Britain Covey,WR,Utah,Pac-12,rushing,TD,0
3926231,Britain Covey,WR,Utah,Pac-12,rushing,YDS,3
3926231,Britain Covey,WR,Utah,Pac-12,rushing,YPC,0.6
3929914,Adam Prentice,FB,South Carolina,SEC,defensive,PD,0
3929914,Adam Prentice,FB,South Carolina,SEC,defensive,QB HUR,0
3929914,Adam Prentice,FB,South Carolina,SEC,defensive,SACKS,0
3929914,Adam Prentice,FB,South Carolina,SEC,defensive,SOLO,3
3929914,Adam Prentice,FB,South Carolina,SEC,defensive,TD,0
3929914,Adam Prentice,FB,South Carolina,SEC,defensive,TFL,0
3929914,Adam Prentice,FB,South Carolina,SEC,defensive,TOT,4
3929914,Adam Prentice,FB,South Carolina,SEC,receiving,LONG,10
3929914,Adam Prentice,FB,South Carolina,SEC,receiving,REC,2
3929914,Adam Prentice,FB,South Carolina,SEC,receiving,TD,0
3929914,Adam Prentice,FB,South Carolina,SEC,receiving,YDS,13
3929914,Adam Prentice,FB,South Carolina,SEC,receiving,YPR,6.5
3932144,Jacob Harris,WR,UCF,American Athletic,defensive,PD,0
3932144,Jacob Harris,WR,UCF,American Athletic,defensive,QB HUR,0
3932144,Jacob Harris,WR,UCF,American Athletic,defensive,SACKS,0
3932144,Jacob Harris,WR,UCF,American Athletic,defensive,SOLO,2
3932144,Jacob Harris,WR,UCF,American Athletic,defensive,TD,0
3932144,Jacob Harris,WR,UCF,American Athletic,defensive,TFL,0
3932144,Jacob Harris,WR,UCF,American Athletic,defensive,TOT,2
3932144,Jacob Harris,WR,UCF,American Athletic,receiving,LONG,55
3932144,Jacob Harris,WR,UCF,American Athletic,receiving,REC,30
3932144,Jacob Harris,WR,UCF,American Athletic,receiving,TD,8
3932144,Jacob Harris,WR,UCF,American Athletic,receiving,YDS,539
3932144,Jacob Harris,WR,UCF,American Athletic,receiving,YPR,18.0
3932335,Zayne Anderson,LB,BYU,FBS Independents,defensive,PD,2
3932335,Zayne Anderson,LB,BYU,FBS Independents,defensive,QB HUR,0
3932335,Zayne Anderson,LB,BYU,FBS Independents,defensive,SACKS,0
3932335,Zayne Anderson,LB,BYU,FBS Independents,defensive,SOLO,24
3932335,Zayne Anderson,LB,BYU,FBS Independents,defensive,TD,0
3932335,Zayne Anderson,LB,BYU,FBS Independents,defensive,TFL,0
3932335,Zayne Anderson,LB,BYU,FBS Independents,defensive,TOT,41
4032200,Robert Rochell,DB,Central Arkansas,Southland,defensive,PD,0
4032200,Robert Rochell,DB,Central Arkansas,Southland,defensive,QB HUR,0
4032200,Robert Rochell,DB,Central Arkansas,Southland,defensive,SACKS,0
4032200,Robert Rochell,DB,Central Arkansas,Southland,defensive,SOLO,2
4032200,Robert Rochell,DB,Central Arkansas,Southland,defensive,TD,1
4032200,Robert Rochell,DB,Central Arkansas,Southland,defensive,TFL,0
4032200,Robert Rochell,DB,Central Arkansas,Southland,defensive,TOT,3
4032200,Robert Rochell,DB,Central Arkansas,Southland,fumbles,FUM,0
4032200,Robert Rochell,DB,Central Arkansas,Southland,fumbles,LOST,0
4032200,Robert Rochell,DB,Central Arkansas,Southland,fumbles,REC,2
4032247,Raleigh Webb,WR,The Citadel,Southern,passing,ATT,1
4032247,Raleigh Webb,WR,The Citadel,Southern,passing,COMPLETIONS,1
4032247,Raleigh Webb,WR,The Citadel,Southern,passing,INT,0
4032247,Raleigh Webb,WR,The Citadel,Southern,passing,PCT,1.000
4032247,Raleigh Webb,WR,The Citadel,Southern,passing,TD,0
4032247,Raleigh Webb,WR,The Citadel,Southern,passing,YDS,38
4032247,Raleigh Webb,WR,The Citadel,Southern,passing,YPA,38.0
4032247,Raleigh Webb,WR,The Citadel,Southern,receiving,LONG,50
4032247,Raleigh Webb,WR,The Citadel,Southern,receiving,REC,3
4032247,Raleigh Webb,WR,The Citadel,Southern,receiving,TD,0
4032247,Raleigh Webb,WR,The Citadel,Southern,receiving,YDS,77
4032247,Raleigh Webb,WR,The Citadel,Southern,receiving,YPR,25.7
4032247,Raleigh Webb,WR,The Citadel,Southern,rushing,CAR,3
4032247,Raleigh Webb,WR,The Citadel,Southern,rushing,LONG,41
4032247,Raleigh Webb,WR,The Citadel,Southern,rushing,TD,0
4032247,Raleigh Webb,WR,The Citadel,Southern,rushing,YDS,52
4032247,Raleigh Webb,WR,The Citadel,Southern,rushing,YPC,17.3
4032721,Rayshad Nichols,DT,Stephen F. Austin,Southland,defensive,PD,0
4032721,Rayshad Nichols,DT,Stephen F. Austin,Southland,defensive,QB HUR,0
4032721,Rayshad Nichols,DT,Stephen F. Austin,Southland,defensive,SACKS,0
4032721,Rayshad Nichols,DT,Stephen F. Austin,Southland,defensive,SOLO,0
4032721,Rayshad Nichols,DT,Stephen F. Austin,Southland,defensive,TD,0
4032721,Rayshad Nichols,DT,Stephen F. Austin,Southland,defensive,TFL,0
4032721,Rayshad Nichols,DT,Stephen F. Austin,Southland,defensive,TOT,2
4033812,Jake Hansen,LB,Illinois,Big Ten,defensive,PD,2
4033812,Jake Hansen,LB,Illinois,Big Ten,defensive,QB HUR,0
4033812,Jake Hansen,LB,Illinois,Big Ten,defensive,SACKS,2.5
4033812,Jake Hansen,LB,Illinois,Big Ten,defensive,SOLO,37
4033812,Jake Hansen,LB,Illinois,Big Ten,defensive,TD,0
4033812,Jake Hansen,LB,Illinois,Big Ten,defensive,TFL,10.0
4033812,Jake Hansen,LB,Illinois,Big Ten,defensive,TOT,67
4033812,Jake Hansen,LB,Illinois,Big Ten,fumbles,FUM,0
4033812,Jake Hansen,LB,Illinois,Big Ten,fumbles,LOST,0
4033812,Jake Hansen,LB,Illinois,Big Ten,fumbles,REC,2
4033812,Jake Hansen,LB,Illinois,Big Ten,interceptions,AVG,6.0
4033812,Jake Hansen,LB,Illinois,Big Ten,interceptions,INT,2
4033812,Jake Hansen,LB,Illinois,Big Ten,interceptions,TD,0
4033812,Jake Hansen,LB,Illinois,Big Ten,interceptions,YDS,12
4034779,Ko Kieft,TE,Minnesota,Big Ten,puntReturns,AVG,8.0
4034779,Ko Kieft,TE,Minnesota,Big Ten,puntReturns,LONG,8
4034779,Ko Kieft,TE,Minnesota,Big Ten,puntReturns,NO,1
4034779,Ko Kieft,TE,Minnesota,Big Ten,puntReturns,TD,0
4034779,Ko Kieft,TE,Minnesota,Big Ten,puntReturns,YDS,8
4034779,Ko Kieft,TE,Minnesota,Big Ten,receiving,LONG,15
4034779,Ko Kieft,TE,Minnesota,Big Ten,receiving,REC,2
4034779,Ko Kieft,TE,Minnesota,Big Ten,receiving,TD,1
4034779,Ko Kieft,TE,Minnesota,Big Ten,receiving,YDS,29
4034779,Ko Kieft,TE,Minnesota,Big Ten,receiving,YPR,14.5
4034779,Ko Kieft,TE,Minnesota,Big Ten,rushing,CAR,1
4034779,Ko Kieft,TE,Minnesota,Big Ten,rushing,LONG,0
4034779,Ko Kieft,TE,Minnesota,Big Ten,rushing,TD,0
4034779,Ko Kieft,TE,Minnesota,Big Ten,rushing,YDS,-2
4034779,Ko Kieft,TE,Minnesota,Big Ten,rushing,YPC,-2.0
4034788,Kiondre Thomas,DB,Kansas State,Big 12,defensive,PD,4
4034788,Kiondre Thomas,DB,Kansas State,Big 12,defensive,QB HUR,0
4034788,Kiondre Thomas,DB,Kansas State,Big 12,defensive,SACKS,0
4034788,Kiondre Thomas,DB,Kansas State,Big 12,defensive,SOLO,22
4034788,Kiondre Thomas,DB,Kansas State,Big 12,defensive,TD,0
4034788,Kiondre Thomas,DB,Kansas State,Big 12,defensive,TFL,0
4034788,Kiondre Thomas,DB,Kansas State,Big 12,defensive,TOT,27
4034835,Dicaprio Bootle,CB,Nebraska,Big Ten,defensive,PD,5
4034835,Dicaprio Bootle,CB,Nebraska,Big Ten,defensive,QB HUR,1
4034835,Dicaprio Bootle,CB,Nebraska,Big Ten,defensive,SACKS,0
4034835,Dicaprio Bootle,CB,Nebraska,Big Ten,defensive,SOLO,16
4034835,Dicaprio Bootle,CB,Nebraska,Big Ten,defensive,TD,0
4034835,Dicaprio Bootle,CB,Nebraska,Big Ten,defensive,TFL,0.5
4034835,Dicaprio Bootle,CB,Nebraska,Big Ten,defensive,TOT,25
4034835,Dicaprio Bootle,CB,Nebraska,Big Ten,interceptions,AVG,2.0
4034835,Dicaprio Bootle,CB,Nebraska,Big Ten,interceptions,INT,1
4034835,Dicaprio Bootle,CB,Nebraska,Big Ten,interceptions,TD,0
4034835,Dicaprio Bootle,CB,Nebraska,Big Ten,interceptions,YDS,2
4034841,JoJo Domann,LB,Nebraska,Big Ten,defensive,PD,5
4034841,JoJo Domann,LB,Nebraska,Big Ten,defensive,QB HUR,1
4034841,JoJo Domann,LB,Nebraska,Big Ten,defensive,SACKS,0
4034841,JoJo Domann,LB,Nebraska,Big Ten,defensive,SOLO,35
4034841,JoJo Domann,LB,Nebraska,Big Ten,defensive,TD,0
4034841,JoJo Domann,LB,Nebraska,Big Ten,defensive,TFL,6.5
4034841,JoJo Domann,LB,Nebraska,Big Ten,defensive,TOT,58
4034841,JoJo Domann,LB,Nebraska,Big Ten,fumbles,FUM,0
4034841,JoJo Domann,LB,Nebraska,Big Ten,fumbles,LOST,0
4034841,JoJo Domann,LB,Nebraska,Big Ten,fumbles,REC,1
4034861,Ben Stille,DL,Nebraska,Big Ten,defensive,PD,0
4034861,Ben Stille,DL,Nebraska,Big Ten,defensive,QB HUR,3
4034861,Ben Stille,DL,Nebraska,Big Ten,defensive,SACKS,1.5
4034861,Ben Stille,DL,Nebraska,Big Ten,defensive,SOLO,13
4034861,Ben Stille,DL,Nebraska,Big Ten,defensive,TD,0
4034861,Ben Stille,DL,Nebraska,Big Ten,defensive,TFL,3.0
4034861,Ben Stille,DL,Nebraska,Big Ten,defensive,TOT,27
4034862,Jack Stoll,TE,Nebraska,Big Ten,receiving,LONG,23
4034862,Jack Stoll,TE,Nebraska,Big Ten,receiving,REC,7
4034862,Jack Stoll,TE,Nebraska,Big Ten,receiving,TD,0
