player_id,player,position,team,conference,category,stat_type,stat
548696,Malik Jackson,TE,Towson,CAA,receiving,LONG,20
548696,Malik Jackson,TE,Towson,CAA,receiving,REC,2
548696,Malik Jackson,TE,Towson,CAA,receiving,TD,0
548696,Malik Jackson,TE,Towson,CAA,receiving,YDS,24
548696,Malik Jackson,TE,Towson,CAA,receiving,YPR,12.0
560147,Kevin Johnson,WR,Hampton,CAA,kickReturns,AVG,17.0
560147,Kevin Johnson,WR,Hampton,CAA,kickReturns,LONG,17
560147,Kevin Johnson,WR,Hampton,CAA,kickReturns,NO,1
560147,Kevin Johnson,WR,Hampton,CAA,kickReturns,TD,0
560147,Kevin Johnson,WR,Hampton,CAA,kickReturns,YDS,17
560147,Kevin Johnson,WR,Hampton,CAA,receiving,LONG,31
560147,Kevin Johnson,WR,Hampton,CAA,receiving,REC,12
560147,Kevin Johnson,WR,Hampton,CAA,receiving,TD,1
560147,Kevin Johnson,WR,Hampton,CAA,receiving,YDS,131
560147,Kevin Johnson,WR,Hampton,CAA,receiving,YPR,10.9
4036672,Alex Smith,P,Georgia Southern,Sun Belt,punting,In 20,18
4036672,Alex Smith,P,Georgia Southern,Sun Belt,punting,LONG,63
4036672,Alex Smith,P,Georgia Southern,Sun Belt,punting,NO,58
4036672,Alex Smith,P,Georgia Southern,Sun Belt,punting,TB,0
4036672,Alex Smith,P,Georgia Southern,Sun Belt,punting,YDS,2479
4036672,Alex Smith,P,Georgia Southern,Sun Belt,punting,YPP,42.7
4360689,Tyler Shough,QB,Louisville,ACC,defensive,PD,0
4360689,Tyler Shough,QB,Louisville,ACC,defensive,QB HUR,0
4360689,Tyler Shough,QB,Louisville,ACC,defensive,SACKS,0
4360689,Tyler Shough,QB,Louisville,ACC,defensive,SOLO,0
4360689,Tyler Shough,QB,Louisville,ACC,defensive,TD,0
4360689,Tyler Shough,QB,Louisville,ACC,defensive,TFL,0
4360689,Tyler Shough,QB,Louisville,ACC,defensive,TOT,1
4360689,Tyler Shough,QB,Louisville,ACC,fumbles,FUM,1
4360689,Tyler Shough,QB,Louisville,ACC,fumbles,LOST,1
4360689,Tyler Shough,QB,Louisville,ACC,fumbles,REC,0
4360689,Tyler Shough,QB,Louisville,ACC,passing,ATT,389
4360689,Tyler Shough,QB,Louisville,ACC,passing,COMPLETIONS,244
4360689,Tyler Shough,QB,Louisville,ACC,passing,INT,6
4360689,Tyler Shough,QB,Louisville,ACC,passing,PCT,0.627
4360689,Tyler Shough,QB,Louisville,ACC,passing,TD,23
4360689,Tyler Shough,QB,Louisville,ACC,passing,YDS,3195
4360689,Tyler Shough,QB,Louisville,ACC,passing,YPA,8.2
4360689,Tyler Shough,QB,Louisville,ACC,rushing,CAR,42
4360689,Tyler Shough,QB,Louisville,ACC,rushing,LONG,46
4360689,Tyler Shough,QB,Louisville,ACC,rushing,TD,1
4360689,Tyler Shough,QB,Louisville,ACC,rushing,YDS,19
4360689,Tyler Shough,QB,Louisville,ACC,rushing,YPC,0.5
4361090,Ale Kaho,LB,UCLA,Big Ten,defensive,PD,1
4361090,Ale Kaho,LB,UCLA,Big Ten,defensive,QB HUR,0
4361090,Ale Kaho,LB,UCLA,Big Ten,defensive,SACKS,1
4361090,Ale Kaho,LB,UCLA,Big Ten,defensive,SOLO,12
4361090,Ale Kaho,LB,UCLA,Big Ten,defensive,TD,0
4361090,Ale Kaho,LB,UCLA,Big Ten,defensive,TFL,1
4361090,Ale Kaho,LB,UCLA,Big Ten,defensive,TOT,26
4383431,Cameron Lewis,WR,East Tennessee State,Southern,receiving,LONG,32
4383431,Cameron Lewis,WR,East Tennessee State,Southern,receiving,REC,19
4383431,Cameron Lewis,WR,East Tennessee State,Southern,receiving,TD,2
4383431,Cameron Lewis,WR,East Tennessee State,Southern,receiving,YDS,207
4383431,Cameron Lewis,WR,East Tennessee State,Southern,receiving,YPR,10.9
4426513,Trikweze Bridges,DB,Florida,SEC,defensive,PD,5
4426513,Trikweze Bridges,DB,Florida,SEC,defensive,QB HUR,0
4426513,Trikweze Bridges,DB,Florida,SEC,defensive,SACKS,0
4426513,Trikweze Bridges,DB,Florida,SEC,defensive,SOLO,37
4426513,Trikweze Bridges,DB,Florida,SEC,defensive,TD,0
4426513,Trikweze Bridges,DB,Florida,SEC,defensive,TFL,1.0
4426513,Trikweze Bridges,DB,Florida,SEC,defensive,TOT,68
4426513,Trikweze Bridges,DB,Florida,SEC,interceptions,AVG,2.0
4426513,Trikweze Bridges,DB,Florida,SEC,interceptions,INT,2
4426513,Trikweze Bridges,DB,Florida,SEC,interceptions,TD,0
4426513,Trikweze Bridges,DB,Florida,SEC,interceptions,YDS,4
4426535,Theo Wease,WR,Missouri,SEC,receiving,LONG,70
4426535,Theo Wease,WR,Missouri,SEC,receiving,REC,60
4426535,Theo Wease,WR,Missouri,SEC,receiving,TD,4
4426535,Theo Wease,WR,Missouri,SEC,receiving,YDS,884
4426535,Theo Wease,WR,Missouri,SEC,receiving,YPR,14.7
4426542,Darius Alexander,DT,Toledo,Mid-American,defensive,PD,4
4426542,Darius Alexander,DT,Toledo,Mid-American,defensive,QB HUR,2
4426542,Darius Alexander,DT,Toledo,Mid-American,defensive,SACKS,3.5
4426542,Darius Alexander,DT,Toledo,Mid-American,defensive,SOLO,17
4426542,Darius Alexander,DT,Toledo,Mid-American,defensive,TD,1
4426542,Darius Alexander,DT,Toledo,Mid-American,defensive,TFL,7.5
4426542,Darius Alexander,DT,Toledo,Mid-American,defensive,TOT,40
4426542,Darius Alexander,DT,Toledo,Mid-American,interceptions,AVG,58.0
4426542,Darius Alexander,DT,Toledo,Mid-American,interceptions,INT,1
4426542,Darius Alexander,DT,Toledo,Mid-American,interceptions,TD,1
4426542,Darius Alexander,DT,Toledo,Mid-American,interceptions,YDS,58
4426623,Brant Banks,OL,Rice,American Athletic,defensive,PD,0
4426623,Brant Banks,OL,Rice,American Athletic,defensive,QB HUR,0
4426623,Brant Banks,OL,Rice,American Athletic,defensive,SACKS,0
4426623,Brant Banks,OL,Rice,American Athletic,defensive,SOLO,2
4426623,Brant Banks,OL,Rice,American Athletic,defensive,TD,0
4426623,Brant Banks,OL,Rice,American Athletic,defensive,TFL,0
4426623,Brant Banks,OL,Rice,American Athletic,defensive,TOT,2
4426646,Jared Bartlett,LB,Cincinnati,Big 12,defensive,PD,3
4426646,Jared Bartlett,LB,Cincinnati,Big 12,defensive,QB HUR,2
4426646,Jared Bartlett,LB,Cincinnati,Big 12,defensive,SACKS,8
4426646,Jared Bartlett,LB,Cincinnati,Big 12,defensive,SOLO,36
4426646,Jared Bartlett,LB,Cincinnati,Big 12,defensive,TD,0
4426646,Jared Bartlett,LB,Cincinnati,Big 12,defensive,TFL,12.0
4426646,Jared Bartlett,LB,Cincinnati,Big 12,defensive,TOT,70
4426882,Sebastian Castro,DB,Iowa,Big Ten,defensive,PD,1
4426882,Sebastian Castro,DB,Iowa,Big Ten,defensive,QB HUR,1
4426882,Sebastian Castro,DB,Iowa,Big Ten,defensive,SACKS,0
4426882,Sebastian Castro,DB,Iowa,Big Ten,defensive,SOLO,39
4426882,Sebastian Castro,DB,Iowa,Big Ten,defensive,TD,0
4426882,Sebastian Castro,DB,Iowa,Big Ten,defensive,TFL,3
4426882,Sebastian Castro,DB,Iowa,Big Ten,defensive,TOT,57
4426882,Sebastian Castro,DB,Iowa,Big Ten,interceptions,AVG,0.0
4426882,Sebastian Castro,DB,Iowa,Big Ten,interceptions,INT,1
4426882,Sebastian Castro,DB,Iowa,Big Ten,interceptions,TD,0
4426882,Sebastian Castro,DB,Iowa,Big Ten,interceptions,YDS,0
4426921,Dean Clark,DB,Fresno State,Mountain West,defensive,PD,4
4426921,Dean Clark,DB,Fresno State,Mountain West,defensive,QB HUR,2
4426921,Dean Clark,DB,Fresno State,Mountain West,defensive,SACKS,2
4426921,Dean Clark,DB,Fresno State,Mountain West,defensive,SOLO,33
4426921,Dean Clark,DB,Fresno State,Mountain West,defensive,TD,0
4426921,Dean Clark,DB,Fresno State,Mountain West,defensive,TFL,3
4426921,Dean Clark,DB,Fresno State,Mountain West,defensive,TOT,56
4426921,Dean Clark,DB,Fresno State,Mountain West,interceptions,AVG,0.0
4426921,Dean Clark,DB,Fresno State,Mountain West,interceptions,INT,1
4426921,Dean Clark,DB,Fresno State,Mountain West,interceptions,TD,0
4426921,Dean Clark,DB,Fresno State,Mountain West,interceptions,YDS,0
4426987,Brandon Crenshaw-Dickson,OL,Florida,SEC,defensive,PD,0
4426987,Brandon Crenshaw-Dickson,OL,Florida,SEC,defensive,QB HUR,0
4426987,Brandon Crenshaw-Dickson,OL,Florida,SEC,defensive,SACKS,0
4426987,Brandon Crenshaw-Dickson,OL,Florida,SEC,defensive,SOLO,1
4426987,Brandon Crenshaw-Dickson,OL,Florida,SEC,defensive,TD,0
4426987,Brandon Crenshaw-Dickson,OL,Florida,SEC,defensive,TFL,0
4426987,Brandon Crenshaw-Dickson,OL,Florida,SEC,defensive,TOT,1
4426992,Howard Cross III,DL,Notre Dame,FBS Independents,defensive,PD,1
4426992,Howard Cross III,DL,Notre Dame,FBS Independents,defensive,QB HUR,3
4426992,Howard Cross III,DL,Notre Dame,FBS Independents,defensive,SACKS,4
4426992,Howard Cross III,DL,Notre Dame,FBS Independents,defensive,SOLO,13
4426992,Howard Cross III,DL,Notre Dame,FBS Independents,defensive,TD,0
4426992,Howard Cross III,DL,Notre Dame,FBS Independents,defensive,TFL,4.5
4426992,Howard Cross III,DL,Notre Dame,FBS Independents,defensive,TOT,27
4427238,Dillon Gabriel,QB,Oregon,Big Ten,fumbles,FUM,3
4427238,Dillon Gabriel,QB,Oregon,Big Ten,fumbles,LOST,2
4427238,Dillon Gabriel,QB,Oregon,Big Ten,fumbles,REC,0
4427238,Dillon Gabriel,QB,Oregon,Big Ten,passing,ATT,447
4427238,Dillon Gabriel,QB,Oregon,Big Ten,passing,COMPLETIONS,326
4427238,Dillon Gabriel,QB,Oregon,Big Ten,passing,INT,6
4427238,Dillon Gabriel,QB,Oregon,Big Ten,passing,PCT,0.729
4427238,Dillon Gabriel,QB,Oregon,Big Ten,passing,TD,30
4427238,Dillon Gabriel,QB,Oregon,Big Ten,passing,YDS,3857
4427238,Dillon Gabriel,QB,Oregon,Big Ten,passing,YPA,8.6
4427238,Dillon Gabriel,QB,Oregon,Big Ten,rushing,CAR,75
4427238,Dillon Gabriel,QB,Oregon,Big Ten,rushing,LONG,54
4427238,Dillon Gabriel,QB,Oregon,Big Ten,rushing,TD,7
4427238,Dillon Gabriel,QB,Oregon,Big Ten,rushing,YDS,149
4427238,Dillon Gabriel,QB,Oregon,Big Ten,rushing,YPC,2.0
4427408,Jahfari Harvey,DE,SMU,ACC,defensive,PD,1
4427408,Jahfari Harvey,DE,SMU,ACC,defensive,QB HUR,9
4427408,Jahfari Harvey,DE,SMU,ACC,defensive,SACKS,7.5
4427408,Jahfari Harvey,DE,SMU,ACC,defensive,SOLO,14
4427408,Jahfari Harvey,DE,SMU,ACC,defensive,TD,0
4427408,Jahfari Harvey,DE,SMU,ACC,defensive,TFL,12.5
4427408,Jahfari Harvey,DE,SMU,ACC,defensive,TOT,30
4427408,Jahfari Harvey,DE,SMU,ACC,fumbles,FUM,0
4427408,Jahfari Harvey,DE,SMU,ACC,fumbles,LOST,0
4427408,Jahfari Harvey,DE,SMU,ACC,fumbles,REC,1
4427567,Nick Jackson,DE,Samford,Southern,fumbles,FUM,0
4427567,Nick Jackson,DE,Samford,Southern,fumbles,LOST,0
4427567,Nick Jackson,DE,Samford,Southern,fumbles,REC,1
4427716,Jack Kiser,LB,Notre Dame,FBS Independents,defensive,PD,1
4427716,Jack Kiser,LB,Notre Dame,FBS Independents,defensive,QB HUR,3
4427716,Jack Kiser,LB,Notre Dame,FBS Independents,defensive,SACKS,2
4427716,Jack Kiser,LB,Notre Dame,FBS Independents,defensive,SOLO,55
4427716,Jack Kiser,LB,Notre Dame,FBS Independents,defensive,TD,0
4427716,Jack Kiser,LB,Notre Dame,FBS Independents,defensive,TFL,5
4427716,Jack Kiser,LB,Notre Dame,FBS Independents,defensive,TOT,90
4427716,Jack Kiser,LB,Notre Dame,FBS Independents,fumbles,FUM,0
4427716,Jack Kiser,LB,Notre Dame,FBS Independents,fumbles,LOST,0
4427716,Jack Kiser,LB,Notre Dame,FBS Independents,fumbles,REC,2
4427984,Kain Medrano,LB,UCLA,Big Ten,defensive,PD,4
4427984,Kain Medrano,LB,UCLA,Big Ten,defensive,QB HUR,4
4427984,Kain Medrano,LB,UCLA,Big Ten,defensive,SACKS,1.5
