Year,Team,PlayerID,Player,Position,AV
2021,kan,GrifNa00,Nakia Griffin-Stewart,TE,0
2021,kan,HardMe00,Mecole Hardman,WR,7
2021,kan,HarrDa07,Darius Harris,LB,0
2021,kan,HarrDe06,Demone Harris,DE,0
2021,kan,HennCh01,Chad Henne,QB,0
2021,kan,HillTy00,Tyreek Hill,WR,12
2021,kan,HitcAn00,Anthony Hitchens,MLB,6
2021,kan,HughMi00,Mike Hughes,DB,3
2021,kan,HumpCr00,Creed Humphrey,C,9
2021,kan,IngrMe00,Melvin Ingram,LDE,3
2021,kan,JackJo01,Josh Jackson,DB,0
2021,kan,JoneCh09,Chris Jones,RDT/LDE,12
2021,kan,KainJo00,Joshua Kaindoh,DE,0
2021,kan,KelcTr00,Travis Kelce,TE,11
2021,kan,KempMa00,Marcus Kemp,WR,0
2021,kan,LammCh00,Chris Lammons,DB,1
2021,kan,MahoPa00,Patrick Mahomes,QB,18
2021,kan,MathTy00,Tyrann Mathieu,SS,8
2021,kan,McKiJe00,Jerick McKinnon,RB,1
2021,kan,NianLu00,Lucas Niang,RT,6
2021,kan,NiemBe00,Ben Niemann,LB,3
2021,kan,NnadDe00,Derrick Nnadi,RDT,5
2021,kan,ODanDo00,Dorian O'Daniel,LB,1
2021,kan,OkafAl00,Alex Okafor,DE,1
2021,kan,PrinBy00,Byron Pringle,WR,5
2021,kan,ReedJa02,Jarran Reed,LDT,7
2021,kan,RemmMi00,Mike Remmers,T,1
2021,kan,RobiDe01,Demarcus Robinson,WR,2
2021,kan,RozeCh00,Christian Rozeboom,LB,0
2021,kan,SaunKh00,Khalen Saunders,DT,0
2021,kan,SmitTr05,Trey Smith,RG,10
2021,kan,SneeLJ00,L'Jarius Sneed,RCB,5
2021,kan,SoreDa01,Daniel Sorensen,FS,3
2021,kan,ThorJu00,Juan Thornhill,FS,4
2021,kan,ThunJo00,Joe Thuney,LG,9
2021,kan,TownJo01,Johnny Townsend,P,0
2021,kan,TownTo01,Tommy Townsend,P,2
2021,kan,WanoTe00,Prince Tega Wanogho,T,0
2021,kan,WardCh01,Charvarius Ward,LCB,4
2021,kan,WattAr00,Armani Watts,DB,1
2021,kan,WharTe00,Tershawn Wharton,DE,2
2021,kan,WillDa10,Darrel Williams,RB,8
2021,kan,WincJa00,James Winchester,LS,1
2021,kan,WyliAn00,Andrew Wylie,RT,5
2021,rai,AbraJo01,Johnathan Abram,SS,4
2021,rai,ArneDa00,Damon Arnette,CB,0
2021,rai,AtemMa00,Marcell Ateman,WR,0
2021,rai,BarbPe01,Peyton Barber,RB,2
2021,rai,BartJa00,Jackson Barton,T,0
2021,rai,BoweNi00,Nick Bowers,TE,0
2021,rai,BushMa00,Matt Bushman,TE,0
2021,rai,CarlDa00,Daniel Carlson,K,5
2021,rai,CarrDe02,Derek Carr,QB,12
2021,rai,CarrDe00,Derek Carrier,TE,0
2021,rai,ClinHa00,Ha Ha Clinton-Dix,DB,0
2021,rai,ColeAJ01,AJ Cole III,P,4
2021,rai,CompWi00,William Compton,LB,0
2021,rai,CottLe00,Lester Cotton,G,0
2021,rai,CrosMa00,Maxx Crosby,RDE,13
2021,rai,DeabDi00,Divine Deablo,LB,5
2021,rai,DrakKe00,Kenyan Drake,RB,4
2021,rai,EdwaBr01,Bryan Edwards,WR,4
2021,rai,ElueJe00,Jermaine Eluemunor,G,2
2021,rai,FacyBr00,Brandon Facyson,LCB,3
2021,rai,FerrCl00,Clelin Ferrell,DE,1
2021,rai,FrazKa00,Kavon Frazier,DB,0
2021,rai,GillTy00,Tyree Gillespie,DB,1
2021,rai,GoodDe01,Denzelle Good,G,0
2021,rai,HankJo00,Johnathan Hankins,LDT,5
2021,rai,HaywCa00,Casey Hayward,RCB,5
2021,rai,HelmDa01,Daniel Helm,TE,0
2021,rai,HobbNa00,Nate Hobbs,DB,3
2021,rai,IngoAl01,Alec Ingold,FB,1
2021,rai,JackDe00,DeSean Jackson,WR,2
2021,rai,JacoJo01,Josh Jacobs,RB,7
2021,rai,JameAn01,Andre James,C,8
2021,rai,JeffQu00,Quinton Jefferson,RDT,7
2021,rai,JohnTy03,Tyron Johnson,WR,0
2021,rai,JoneZa00,Zay Jones,WR,4
2021,rai,KoonMa00,Malcolm Koonce,LB,0
2021,rai,KwiaNi00,Nick Kwiatkoski,LB,1
2021,rai,LeatAl00,Alex Leatherwood,RG,8
2021,rai,LeavDa00,Dallin Leavitt,DB,1
2021,rai,LeexMa01,Marquel Lee,LB,1
2021,rai,LittCo01,Cory Littleton,LLB,6
2021,rai,MariMa01,Marcus Mariota,QB,0
2021,rai,MartNi00,Nick Martin,C,1
2021,rai,McCoGe99,Gerald McCoy,DT,0
2021,rai,MillKo00,Kolton Miller,LT,8
2021,rai,MoehTr00,Tre'von Moehrig,FS,5
2021,rai,MoreFo00,Foster Moreau,TE,3
2021,rai,MullTr00,Trayvon Mullen,LCB,2
2021,rai,NassCa00,Carl Nassib,DE,1
2021,rai,NgakYa00,Yannick Ngakoue,LDE,7
2021,rai,NixoKe00,Keisean Nixon,DB,1
2021,rai,OnwuPa00,Patrick Onwuasor,LB,0
2021,rai,ParkBr01,Brandon Parker,RT,6
2021,rai,PerrDe00,Denzel Perryman,MLB,9
2021,rai,PeteNa00,Nathan Peterman,QB,0
2021,rai,PhilDa01,Darius Philon,DT,2
2021,rai,RagaTr00,Trey Ragas,RB,0
2021,rai,RenfHu00,Hunter Renfrow,WR,8
2021,rai,RichJa01,Jalen Richard,RB,1
2021,rai,RobeAm00,Amik Robertson,CB,1
2021,rai,RuggHe00,Henry Ruggs III,WR,4
2021,rai,SiegTr00,Trent Sieg,LS,1
2021,rai,SimmJo00,Jordan Simmons,G,0
2021,rai,SimpJo00,John Simpson,LG,7
2021,rai,SmitSu00,Sutton Smith,LB,0
2021,rai,SneaWi00,Willie Snead,WR,0
2021,rai,SquaDa00,Damion Square,DE,1
2021,rai,StonDi00,Dillon Stoner,WR,0
2021,rai,TeamRo00,Roderic Teamer,DB,1
2021,rai,ThomSo00,Solomon Thomas,DE,1
2021,rai,TinkCa00,Carson Tinker,LS,0
2021,rai,TrufDe00,Desmond Trufant,DB,1
2021,rai,VickKe00,Kendal Vickers,DE,0
2021,rai,WallDa01,Darren Waller,TE,5
2021,rai,WhitJa04,Javin White,LB,0
2021,rai,WilbKy00,Kyle Wilber,LB,0
2021,rai,WrigK.00,K.J. Wright,RLB,4
2021,sdg,AbouOd00,Oday Aboushi,RG,2
2021,sdg,AddeNa00,Nasir Adderley,FS,4
2021,sdg,AlleKe00,Keenan Allen,WR,11
2021,sdg,AndeSt01,Stephen Anderson,TE,2
2021,sdg,BandMi00,Michael Bandy,WR,0
2021,sdg,BankEr00,Eric Banks,DE,0
2021,sdg,BassEs01,Essang Bassey,CB,0
2021,sdg,BosaJo00,Joey Bosa,LOLB,9
2021,sdg,BradDa00,Darius Bradwell,FB,0
2021,sdg,BrowAn05,Andrew Brown,DT,0
2021,sdg,BulaBr20,Bryan Bulaga,T,1
2021,sdg,CampTe00,Tevaughn Campbell,RCB,2
2021,sdg,ChriCo00,Cole Christiansen,LB,0
2021,sdg,CookJa02,Jared Cook,TE,5
2021,sdg,CoviCh00,Christian Covington,DT,2
2021,sdg,DaniCh00,Chase Daniel,QB,0
2021,sdg,DaviMi03,Michael Davis,LCB,4
2021,sdg,DeLuBe00,Ben DeLuca,DB,0
2021,sdg,EgbuEm00,Emeke Egbule,LB,0
2021,sdg,EkelAu00,Austin Ekeler,RB,12
2021,sdg,FackKy00,Kyler Fackrell,LB,1
2021,sdg,FehoBr01,Breiden Fehoko,DT,1
2021,sdg,FeilMa00,Matt Feiler,LG,7
2021,sdg,FfreMa00,Maurice Ffrench,WR,0
2021,sdg,GaziJo01,Joe Gaziano,DE,1
2021,sdg,GilmAl00,Alohi Gilman,S,1
2021,sdg,GuytJa01,Jalen Guyton,WR,4
2021,sdg,HallKe01,Kemon Hall,DB,1
2021,sdg,HarrCh01,Chris Harris Jr.,DB,3
2021,sdg,HarrDa05,Davontae Harris,DB,0
2021,sdg,HerbJu00,Justin Herbert,QB,18
2021,sdg,HillKJ00,K.J. Hill,CB,0
2021,sdg,HopkDu00,Dustin Hopkins,K,3
2021,sdg,JackJu01,Justin Jackson,RB,4
2021,sdg,JaimBr00,Brenden Jaimes,T,1
2021,sdg,JameDe00,Derwin James,SS,5
2021,sdg,JoneJu03,Justin Jones,RDE,5
2021,sdg,JoseLi99,Linval Joseph,NT,4
2021,sdg,KampHu00,Hunter Kampmoyer,TE,0
2021,sdg,KeleSe00,Senio Kelemete,G,2
2021,sdg,KellJo01,Joshua Kelley,RB,1
2021,sdg,LinsCo00,Corey Linsley,C,12
2021,sdg,LongTy00,Ty Long,P,1
2021,sdg,MarsTr00,Trey Marshall,DB,1
2021,sdg,McKiTr00,Tre' McKitty,TE,0
2021,sdg,MerrFo00,Forrest Merrill,DT,0
2021,sdg,MoorJa02,Jason Moore,WR,1
2021,sdg,MurrKe00,Kenneth Murray,LILB/RILB,2
2021,sdg,NabeGa00,Gabe Nabers,FB,0
2021,sdg,NiemNi00,Nick Niemann,LB,1
2021,sdg,NortSt00,Storm Norton,RT,8
2021,sdg,NwosUc00,Uchenna Nwosu,ROLB,6
2021,sdg,OgboAm00,Amen Ogbongbemiga,LB,2
2021,sdg,OverMa00,Matt Overton,LS,1
2021,sdg,PalmJo00,Josh Palmer,WR,3
2021,sdg,ParhDo00,Donald Parham,TE,2
2021,sdg,PipkTr00,Trey Pipkins,T,2
2021,sdg,QuesSc00,Scott Quessenberry,G,2
2021,sdg,RobeAn00,Andre Roberts,WR,1
2021,sdg,RounLa00,Larry Rountree,RB,1
2021,sdg,RumpCh00,Chris Rumph,LB,1
2021,sdg,SamuAs00,Asante Samuel Jr.,RCB,3
2021,sdg,SchoMi00,Michael Schofield,RG,7
2021,sdg,SlatRa00,Rashawn Slater,LT,14
2021,sdg,SmitRy00,Ryan Smith,DB,0
2021,sdg,ThomKi00,Kiondre Thomas,CB,0
2021,sdg,TillJe00,Jerry Tillery,LDE,6
2021,sdg,TranDr00,Drue Tranquill,RILB,3
2021,sdg,VizcTr00,Tristan Vizcaino,K,0
2021,sdg,WebbMa01,Mark Webb,DB,0
2021,sdg,WhitKy00,Kyzir White,LILB,7
2021,sdg,WillMi07,Mike Williams,WR,11
2021,nwe,AghoNe00,Nelson Agholor,WR,5
2021,nwe,AndeHe00,Henry Anderson,DE,0
2021,nwe,AndrDa00,David Andrews,C,8
2021,nwe,AsiaDe00,Devin Asiasi,TE,0
2021,nwe,BailJa00,Jake Bailey,P,1
2021,nwe,BarmCh00,Christian Barmore,DT,3
2021,nwe,BausDe00,De'Vante Bausby,DB,0
2021,nwe,BentJa00,Ja'Whaun Bentley,LILB,9
2021,nwe,BethJu00,Justin Bethel,DB,1
2021,nwe,BoldBr00,Brandon Bolden,RB,6
2021,nwe,BourKe00,Kendrick Bourne,WR,9
2021,nwe,BoweTa00,Tashawn Bower,DE,0
2021,nwe,BrowTr02,Trent Brown,RT,5
2021,nwe,BryaMy01,Myles Bryant,CB,2
2021,nwe,CajuYo00,Yodny Cajuste,T,2
2021,nwe,CardJo00,Joe Cardona,LS,1
2021,nwe,CollJa00,Jamie Collins,LB,2
2021,nwe,DaviCa01,Carl Davis,DT,3
2021,nwe,DaviCo02,Cody Davis,DB,1
2021,nwe,DaviSe00,Sean Davis,DB,0
2021,nwe,DuggKy00,Kyle Dugger,DB,6
2021,nwe,DuraYa01,Yasir Durant,T,1
2021,nwe,EkuaDa00,Daniel Ekuale,DT,1
2021,nwe,FereJa00,James Ferentz,C,1
2021,nwe,FolkNi20,Nick Folk,K,4
2021,nwe,GodcDa00,Davon Godchaux,NT,9
2021,nwe,GuyxLa00,Lawrence Guy,RDE,10
2021,nwe,HarrDa06,Damien Harris,RB,8
2021,nwe,HarrNK00,N'Keal Harry,WR,2
2021,nwe,HenrHu00,Hunter Henry,TE,6
2021,nwe,HerrJu00,Justin Herron,T,3
2021,nwe,HighDo01,Dont'a Hightower,ROLB,8
2021,nwe,HoyeBr00,Brian Hoyer,QB,1
2021,nwe,JackJ.00,J.C. Jackson,LCB,12
2021,nwe,JohnJa12,Jakob Johnson,FB,0
2021,nwe,JoneJo03,Jonathan Jones,DB,1
2021,nwe,JoneMa05,Mac Jones,QB,14
2021,nwe,JudoMa00,Matt Judon,LOLB,14
2021,nwe,KarrTe00,Ted Karras,LG,7
2021,nwe,KingBr02,Brandon King,DB,1
2021,nwe,LaCoMa00,Matt LaCosse,TE,0
2021,nwe,LangHa00,Harvey Langi,DE,1
2021,nwe,MasoSh01,Shaq Mason,RG,7
2021,nwe,McCoDe99,Devin McCourty,FS,7
2021,nwe,MeyeJa01,Jakobi Meyers,WR,9
2021,nwe,MillJa02,Jalen Mills,RCB,6
2021,nwe,MunsCa00,Calvin Munson,LB,1
2021,nwe,OlszGu00,Gunner Olszewski,WR,0
2021,nwe,OnweMi00,Michael Onwenu,LT/RT,5
2021,nwe,PhilAd00,Adrian Phillips,SS,6
2021,nwe,RossDA03,D'Angelo Ross,DB,0
2021,nwe,SherWi01,William Sherman,T,0
2021,nwe,SlatMa00,Matthew Slater,WR,0
2021,nwe,SmitJo01,Jonnu Smith,TE,3
2021,nwe,StevRh00,Rhamondre Stevenson,RB,5
2021,nwe,TavaJa00,Jahlani Tavai,LB,2
2021,nwe,TaylJJ01,J.J. Taylor,RB,0
2021,nwe,UcheJo00,Joshua Uche,LB,2
2021,nwe,VanNKy00,Kyle Van Noy,LILB,7
2021,nwe,WadeSh00,Shaun Wade,DB,0
2021,nwe,WhitJa02,James White,RB,1
2021,nwe,WilkKr00,Kristian Wilkerson,WR,0
2021,nwe,WillJo13,Joejuan Williams,DB,1
2021,nwe,WinoCh00,Chase Winovich,LB,1
2021,nwe,WiseDe00,Deatrich Wise Jr.,LDE,6
2021,nwe,WynnIs00,Isaiah Wynn,LT,9
2021,mia,AhmeSa01,Salvon Ahmed,RB,2
2021,mia,BakeJe00,Jerome Baker,LLB,9
2021,mia,BiegVi00,Vince Biegel,LB,0
2021,mia,BrisJa00,Jacoby Brissett,QB,2
2021,mia,BrowMa03,Malcolm Brown,RB,1
2021,mia,ButlAd00,Adam Butler,DT,2
2021,mia,CampEl00,Elijah Campbell,DB,0
2021,mia,CartCe00,Cethan Carter,TE,0
2021,mia,ColeJu01,Justin Coleman,DB,2
2021,mia,DaviJa10,Javaris Davis,CB,0
2021,mia,DaviJe00,Jesse Davis,RT,7
2021,mia,DaviRa03,Raekwon Davis,LDT,7
2021,mia,DeitMi00,Michael Deiter,C,3
2021,mia,EguaSa00,Samuel Eguavoen,LB,2
2021,mia,EichLi00,Liam Eichenberg,LT,7
2021,mia,FejeCl00,Clayton Fejedelem,DB,1
2021,mia,FergBl00,Blake Ferguson,LS,1
2021,mia,FordIs00,Isaiah Ford,WR,1
2021,mia,FullWi01,Will Fuller,WR,0
2021,mia,GaskMy00,Myles Gaskin,RB,5
2021,mia,GesiMi00,Mike Gesicki,TE,6
2021,mia,GranJa00,Jakeem Grant,WR,0
2021,mia,HollJe02,Jevon Holland,FS,6
2021,mia,HollMa00,Mack Hollins,WR,2
2021,mia,HowaXa00,Xavien Howard,RCB,11
2021,mia,HuntRo01,Robert Hunt,RG,6
2021,mia,IgbiNo00,Noah Igbinoghene,CB,1
2021,mia,JackAu00,Austin Jackson,LG,7
2021,mia,JenkJo00,John Jenkins,DT,1
2021,mia,JohnDu00,Duke Johnson,RB,2
2021,mia,JoneBr06,Brandon Jones,SS,5
2021,mia,JoneBy00,Byron Jones,LCB,5
2021,mia,JoneRo02,Robert Jones,G,1
2021,mia,KindSo00,Solomon Kindley,G,1
2021,mia,LairPa00,Patrick Laird,RB,0
2021,mia,LewiTo00,Tommylee Lewis,WR,0
2021,mia,LindPh00,Phillip Lindsay,RB,1
2021,mia,LongHu00,Hunter Long,TE,0
2021,mia,MancGr00,Greg Mancz,C,1
2021,mia,McCoJa99,Jason McCourty,DB,2
2021,mia,MerrKi00,Kirk Merritt,WR,0
2021,mia,MiltCh00,Christopher Milton,DB,0
2021,mia,MunsCa00,Calvin Munson,LB,0
2021,mia,NeedNi00,Nik Needham,DB,3
2021,mia,OgbaEm00,Emmanuel Ogbah,LDE,7
2021,mia,PalaMi00,Michael Palardy,P,2
2021,mia,PankAd00,Adam Pankey,G,0
2021,mia,ParkDe01,DeVante Parker,WR,4
2021,mia,ParkWi01,Will Parks,DB,0
2021,mia,WiltJo01,Jamal Perry,DB,0
2021,mia,PhilJa02,Jaelan Phillips,LB,5
2021,mia,RedwSh00,Sheldrick Redwine,DB,0
2021,mia,ReitAu00,Austin Reiter,C,2
2021,mia,RileDu00,Duke Riley,LB,3
2021,mia,RobeEl00,Elandon Roberts,MLB,9
2021,mia,RoweEr00,Eric Rowe,DB,2
2021,mia,SandJa00,Jason Sanders,K,2
2021,mia,ScarBr00,Brennan Scarlett,LB,3
2021,mia,ScarJo00,Jordan Scarlett,RB,0
2021,mia,ShahAd00,Adam Shaheen,TE,1
2021,mia,SheaJa00,Jabaal Sheard,DE,0
2021,mia,SielZa00,Zach Sieler,RDT,6
2021,mia,SmytDu00,Durham Smythe,TE,3
2021,mia,TagoTu00,Tua Tagovailoa,QB,7
2021,mia,TomxCa00,Cameron Tom,C,0
2021,mia,VanGAn00,Andrew Van Ginkel,RLB,8
2021,mia,WaddJa00,Jaylen Waddle,WR,7
2021,mia,WilkCh00,Christian Wilkins,RDE,9
2021,mia,WillPr01,Preston Williams,WR,1
2021,mia,WillTr07,Trill Williams,DB,0
2021,mia,WilsAl02,Albert Wilson,WR,2
2021,nyj,AdamJo03,Josh Adams,RB,0
2021,nyj,AkinFr01,Freedom Akinmoladun,DE,0
2021,nyj,AmmeMa00,Matt Ammendola,K,0
2021,nyj,BawdNi00,Nick Bawden,RB,0
2021,nyj,BectMe00,Mekhi Becton,T,0
2021,nyj,BerrBr00,Braxton Berrios,WR,5
2021,nyj,BlacTa00,Tarik Black,WR,0
2021,nyj,BlaiRo00,Ronald Blair,DE,2
2021,nyj,BrowDa04,Daniel Brown,WR,0
2021,nyj,CartMi02,Michael Carter II,DB,3
2021,nyj,CartMi03,Michael Carter,RB,6
2021,nyj,CashBl00,Blake Cashman,LB,0
2021,nyj,ColbAd00,Adrian Colbert,DB,1
2021,nyj,ColeKe00,Keelan Cole,WR,3
2021,nyj,ColeTe01,Tevin Coleman,RB,2
2021,nyj,CrowJa00,Jamison Crowder,WR,3
2021,nyj,DaviAs00,Ashtyn Davis,SS/FS,3
2021,nyj,DaviCo03,Corey Davis,WR,4
2021,nyj,DaviJa01,Jarrad Davis,MLB,2
2021,nyj,DawkNo00,Noah Dawkins,LB,0
2021,nyj,DunnIs00,Isaiah Dunn,DB,1
2021,nyj,DuveLa00,Laurent Duvernay-Tardif,RG,2
2021,nyj,EchoBr00,Brandin Echols,RCB,4
2021,nyj,EdogCh00,Chuma Edoga,T,0
2021,nyj,FantGe00,George Fant,LT,6
2021,nyj,FatuFo00,Folorunso Fatukasi,RDT,5
2021,nyj,FeenDa00,Dan Feeney,TE,2
2021,nyj,FlacJo00,Joe Flacco,QB,1
2021,nyj,FranJo02,John Franklin-Myers,LDE,6
2021,nyj,GoodB.00,B.J. Goodson,LB,0
2021,nyj,GrifRy00,Ryan Griffin,TE,2
2021,nyj,GuidJa01,Javelin Guidry,CB,1
2021,nyj,HallBr02,Bryce Hall,LCB,5
2021,nyj,HardJu01,Justin Hardee,WR,1
2021,nyj,HennTh00,Thomas Hennessy,LS,1
2021,nyj,HuffBr00,Bryce Huff,RDE,3
2021,nyj,JackLa02,Lamar Jackson,CB,0
2021,nyj,JohnJo05,Josh Johnson,QB,1
2021,nyj,JohnTy02,Ty Johnson,RB,4
2021,nyj,JoynLa00,Lamarcus Joyner,DB,0
2021,nyj,KessAl00,Alex Kessman,K,0
2021,nyj,KrofTy00,Tyler Kroft,TE,1
2021,nyj,LawsSh00,Shaq Lawson,RDE,3
2021,nyj,MannBr01,Braden Mann,P,1
2021,nyj,MarsJo00,Jonathan Marshall,DT,0
2021,nyj,MayeMa00,Marcus Maye,SS,2
2021,nyj,McDeCo00,Conor McDermott,T,1
2021,nyj,McGoCo00,Connor McGovern,C,5
2021,nyj,MimsDe00,Denzel Mims,WR,1
2021,nyj,MontDJ01,D.J. Montgomery,WR,0
2021,nyj,MoorEl00,Elijah Moore,WR,4
2021,nyj,MorsTh00,Thomas Morstead,P,1
2021,nyj,MoseMo00,Morgan Moses,RT,6
2021,nyj,MoslC.00,C.J. Mosley,LLB,6
2021,nyj,NacuKa00,Kai Nacua,DB,0
2021,nyj,NasiHa00,Hamsah Nasirildeen,LB,1
2021,nyj,NeasSh00,Sharrod Neasman,DB,1
2021,nyj,ParkWi01,Will Parks,DB,1
2021,nyj,PeriLa00,La'Mical Perine,RB,0
2021,nyj,PhilDe00,Del'Shawn Phillips,LB,2
2021,nyj,PhilKy00,Kyle Phillips,DE,1
2021,nyj,PineEd00,Eddy Piñeiro,K,2
2021,nyj,PinnJa01,Jason Pinnock,CB,1
2021,nyj,RankSh00,Sheldon Rankins,DT,2
2021,nyj,RashHa00,Hamilcar Rashed Jr.,LB,0
2021,nyj,RedwSh00,Sheldrick Redwine,DB,0
2021,nyj,ReynLa00,LaRoy Reynolds,LB,0
2021,nyj,RileEl01,Elijah Riley,FS,2
2021,nyj,ShepNa00,Nathan Shepherd,DT,1
2021,nyj,SherJa00,Jamien Sherwood,DB,1
2021,nyj,SmitJe03,Jeff Smith,WR,1
2021,nyj,SmitVy00,Vyncint Smith,WR,0
2021,nyj,VanRGr00,Greg Van Roten,RG,4
2021,nyj,VeraAl00,Alijah Vera-Tucker,LG,5
2021,nyj,WaltAu00,Austin Walter,RB,1
2021,nyj,WardTi00,Tim Ward,DE,1
2021,nyj,WescTr00,Trevon Wesco,TE,0
2021,nyj,WhitJa04,Javin White,LB,0
2021,nyj,WhitMi01,Mike White,QB,2
2021,nyj,WildRa00,Rachad Wildgoose,DB,0
2021,nyj,WillIs02,Isaiah Williams,T,0
2021,nyj,WillQu01,Quincy Williams,MLB,5
2021,nyj,WillQu00,Quinnen Williams,LDT,6
2021,nyj,WilsJa00,Jarrod Wilson,DB,1
2021,nyj,WilsZa00,Zach Wilson,QB,5
2021,nyj,YeboKe00,Kenny Yeboah,TE,0
2021,nyj,ZuniJa00,Jabari Zuniga,DE,0
2021,buf,AddiMa00,Mario Addison,DE,2
2021,buf,AlleJo02,Josh Allen,QB,19
2021,buf,AnkoEl00,Eli Ankou,DT,1
2021,buf,BashCa00,Boogie Basham,DE,1
2021,buf,BassTy00,Tyler Bass,K,3
2021,buf,BateRy02,Ryan Bates,G,3
2021,buf,BeasCo00,Cole Beasley,WR,7
2021,buf,BoetIk00,Ike Boettger,LG,5
2021,buf,BreiMa00,Matt Breida,RB,2
2021,buf,BrowSp00,Spencer Brown,RT,6
2021,buf,BryaBr00,Brandin Bryant,DT,0
2021,buf,ButlVe00,Vernon Butler,DT,1
2021,buf,DaviGa01,Gabe Davis,WR,5
2021,buf,DawkDi00,Dion Dawkins,LT,12
2021,buf,DiggSt00,Stefon Diggs,WR,12
2021,buf,DodsTy01,Tyrel Dodson,LB,2
2021,buf,DougJa00,Jamil Douglas,G,0
2021,buf,DoylTo00,Tommy Doyle,T,1
2021,buf,EdmuTr01,Tremaine Edmunds,MLB,9
2021,buf,EpenAJ00,A.J. Epenesa,DE,1
2021,buf,FeliJo00,Jon Feliciano,LG,3
2021,buf,FergRe00,Reid Ferguson,LS,1
2021,buf,FordCo00,Cody Ford,RG,4
2021,buf,GileJo01,Joe Giles-Harris,LB,0
2021,buf,GillRe00,Reggie Gilliam,FB,0
2021,buf,HaacMa00,Matt Haack,P,1
2021,buf,HamlDa00,Damar Hamlin,DB,1
2021,buf,HartBo00,Bobby Hart,T,0
2021,buf,HodgIs00,Isaiah Hodgins,WR,0
2021,buf,HughJe99,Jerry Hughes,RDE,9
2021,buf,HydeMi00,Micah Hyde,FS,12
2021,buf,JackDa02,Dane Jackson,LCB,3
2021,buf,JohnJa11,Jaquan Johnson,DB,1
2021,buf,JohnTa01,Taron Johnson,RLB,6
2021,buf,JoneTa00,Taiwan Jones,RB,0
2021,buf,KleiAJ00,A.J. Klein,LB,4
2021,buf,KnoxDa00,Dawson Knox,TE,6
2021,buf,KumeJa00,Jake Kumerow,WR,0
2021,buf,LewiCa00,Cameron Lewis,DB,1
2021,buf,LotuSt00,Star Lotulelei,RDT,5
2021,buf,MataTy00,Tyler Matakevich,LB,2
2021,buf,McKeIs00,Isaiah McKenzie,WR,2
2021,buf,MilaMa00,Matt Milano,LLB,10
2021,buf,MorsMi00,Mitch Morse,C,8
2021,buf,MossZa00,Zack Moss,RB,4
2021,buf,NealSi00,Siran Neal,DB,1
2021,buf,ObadEf00,Efe Obada,DE,2
2021,buf,OlivEd00,Ed Oliver,LDT/RDT,10
2021,buf,PhilHa00,Harrison Phillips,RDT,6
2021,buf,PoyeJo00,Jordan Poyer,SS,13
2021,buf,RousGr00,Gregory Rousseau,LDE,10
2021,buf,SandEm00,Emmanuel Sanders,WR,6
2021,buf,SingDe00,Devin Singletary,RB,8
2021,buf,SmitAn04,Andre Smith,LB,2
2021,buf,StevMa00,Marquez Stevenson,WR,0
2021,buf,SweeTo00,Tommy Sweeney,TE,0
2021,buf,TrubMi00,Mitchell Trubisky,QB,0
2021,buf,WallLe00,Levi Wallace,RCB,7
2021,buf,WarrKa00,Kahale Warring,TE,0
2021,buf,WebbDa00,Davis Webb,QB,0
2021,buf,WhitTr01,Tre'Davious White,LCB,4
2021,buf,WillDa06,Daryl Williams,RG/RT,10
2021,buf,ZimmJu00,Justin Zimmer,DT,1
2021,min,AbduAm00,Ameer Abdullah,RB,0
2021,min,AlexMa01,Mackensie Alexander,RLB,2
2021,min,BargJa00,Jake Bargas,FB,0
2021,min,BarrAn00,Anthony Barr,LLB,6
2021,min,BerrJo00,Jordan Berry,P,3
2021,min,BorlTu00,Tuf Borland,LB,0
2021,min,BoweTa00,Tashawn Bower,DE,0
2021,min,BoydKr00,Kris Boyd,DB,2
2021,min,BradGa00,Garrett Bradbury,C,5
2021,min,BranBl00,Blake Brandel,T,1
2021,min,BreeBa00,Bashaud Breeland,RCB,5
2021,min,BynuCa00,Camryn Bynum,DB,2
2021,min,ChisDa00,Dan Chisena,WR,0
2021,min,ClevEz00,Ezra Cleveland,LG,6
2021,min,ColeMa02,Mason Cole,C,3
2021,min,ConkTy00,Tyler Conklin,TE,5
2021,min,ConnRy00,Ryan Connelly,LB,1
2021,min,CookDa01,Dalvin Cook,RB,9
2021,min,CousKi00,Kirk Cousins,QB,13
2021,min,DantCa00,Cameron Dantzler,LCB,3
2021,min,DarrCh00,Christian Darrisaw,LT,5
2021,min,DaviWy00,Wyatt Davis,G,0
2021,min,DePaAn00,Andrew DePaola,LS,1
2021,min,DillBr00,Brandon Dillon,TE,0
2021,min,DornMy01,Myles Dorn,S,1
2021,min,DoziDa00,Dakota Dozier,G,0
2021,min,DyexTr00,Troy Dye,LB,2
2021,min,ElleBe00,Ben Ellefson,TE,0
2021,min,GallWa00,Wayne Gallman,RB,0
2021,min,GrifEv99,Everson Griffen,RDE,3
2021,min,HamxC.00,C.J. Ham,FB,1
2021,min,HandHa00,Harrison Hand,CB,1
2021,min,HernCh00,Chris Herndon,FB,0
2021,min,HillRa01,Rashod Hill,LT,3
2021,min,HuntDa01,Danielle Hunter,LDE,3
2021,min,JeffJu00,Justin Jefferson,WR,13
2021,min,JonePa00,Patrick Jones II,DE,1
2021,min,JoseGr00,Greg Joseph,K,3
2021,min,KendEr00,Eric Kendricks,MLB,7
