Year,Team,PlayerID,Player,Position,AV
2022,rav,OjabDa00,David Ojabo,LB,0
2022,rav,OlivJo00,Josh Oliver,TE,1
2022,rav,OwehJa00,Odafe Oweh,LOLB,4
2022,rav,PeteMa00,Marcus Peters,LCB,6
2022,rav,PhilDe00,Del'Shawn Phillips,LB,1
2022,rav,PierMi00,Michael Pierce,NT,1
2022,rav,PierJa99,Jason Pierre-Paul,LOLB,6
2022,rav,PoweBe00,Ben Powers,LG,7
2022,rav,ProcJa00,James Proche,WR,1
2022,rav,QueePa00,Patrick Queen,RLB,9
2022,rav,RicaPa00,Patrick Ricard,FB,1
2022,rav,RobiDe01,Demarcus Robinson,WR,5
2022,rav,RossJo01,Josh Ross,LB,0
2022,rav,SeymKe00,Kevon Seymour,DB,1
2022,rav,SmitRo07,Roquan Smith,MLB,13
2022,rav,StanJu00,Julian Stanford,LB,0
2022,rav,StanRo00,Ronnie Stanley,LT,5
2022,rav,StepBr01,Brandon Stephens,DB,2
2022,rav,StonGe00,Geno Stone,FS,4
2022,rav,StouJo00,Jordan Stout,P,2
2022,rav,TuckJu00,Justin Tucker,K,4
2022,rav,UrbaBr00,Brent Urban,DE,1
2022,rav,VictBi01,Binjimen Victor,WR,0
2022,rav,WallTy00,Tylan Wallace,WR,0
2022,rav,WashAr00,Ar'Darius Washington,S,0
2022,rav,WashBr01,Broderick Washington Jr.,NT,5
2022,rav,WatkSa00,Sammy Watkins,WR,1
2022,rav,WebbRa02,Raleigh Webb,WR,0
2022,rav,WelcKr00,Kristian Welch,LB,1
2022,rav,WillDa15,Damarion Williams,CB,1
2022,rav,WillMa06,Marcus Williams,FS,5
2022,rav,WorlDa00,Daryl Worley,CB,1
2022,rav,ZeitKe00,Kevin Zeitler,RG,6
2022,cin,AdenHa00,Hakeem Adeniji,T,2
2022,cin,AdomCa00,Cal Adomitis,LS,1
2022,cin,AlleBr00,Brandon Allen,QB,0
2022,cin,ApplEl00,Eli Apple,LCB,6
2022,cin,AsiaDe00,Devin Asiasi,TE,0
2022,cin,AwuzCh00,Chidobe Awuzie,RCB,3
2022,cin,BachJo01,Joe Bachie,LB,1
2022,cin,BailMa01,Markus Bailey,LB,2
2022,cin,BateJe00,Jessie Bates III,FS,8
2022,cin,BellVo00,Vonn Bell,SS,8
2022,cin,BoydTy00,Tyler Boyd,WR,8
2022,cin,BurrJo01,Joe Burrow,QB,17
2022,cin,CappAl00,Alex Cappa,RG,9
2022,cin,CarmJa00,Jackson Carman,G,0
2022,cin,CartZa00,Zachary Carter,LDT,5
2022,cin,ChasJa00,Ja'Marr Chase,WR,11
2022,cin,ChriDr00,Drue Chrisman,P,1
2022,cin,CollLa01,La'el Collins,RT,10
2022,cin,DaviDo03,Domenique Davis,DT,0
2022,cin,DaviJa06,Jalen Davis,DB,1
2022,cin,DaviAk01,Akeem Davis-Gaither,LB,2
2022,cin,EvanCh02,Chris Evans,RB,0
2022,cin,FlowTr01,Tre Flowers,CB,2
2022,cin,GeorAl00,Allan George,CB,0
2022,cin,GuntJe01,Jeff Gunter,DE,1
2022,cin,HarrCl20,Clark Harris,LS,0
2022,cin,HendTr00,Trey Hendrickson,RDE,12
2022,cin,HiggTe00,Tee Higgins,WR,10
2022,cin,HillB.00,B.J. Hill,RDT,9
2022,cin,HillDa04,Daxton Hill,S,2
2022,cin,HillTr03,Trey Hill,C,1
2022,cin,HiltMi01,Mike Hilton,CB,3
2022,cin,HubbSa00,Sam Hubbard,LDE,8
2022,cin,HubeKe20,Kevin Huber,P,1
2022,cin,HursHa00,Hayden Hurst,TE,4
2022,cin,IrwiTr00,Trenton Irwin,WR,2
2022,cin,JohnCl00,Clay Johnston,LB,1
2022,cin,JoneKe03,Keandre Jones,LB,0
2022,cin,KarrTe00,Ted Karras,C,9
2022,cin,LassKw00,Kwamie Lassiter II,WR,0
2022,cin,McPhEv00,Evan McPherson,K,3
2022,cin,MixoJo00,Joe Mixon,RB,9
2022,cin,MorgSt02,Stanley Morgan Jr.,WR,0
2022,cin,OssaJo00,Joseph Ossai,DE,3
2022,cin,PeriSa00,Samaje Perine,RB,6
2022,cin,PratGe00,Germaine Pratt,MLB,9
2022,cin,ReadD.00,D.J. Reader,LDT,6
2022,cin,SampCa00,Cameron Sample,DE,2
2022,cin,SampDr00,Drew Sample,TE,0
2022,cin,SchaMa01,Max Scharping,G,1
2022,cin,ShelTy00,Tyler Shelvin,DT,0
2022,cin,SmitDA03,D'Ante Smith,T,0
2022,cin,TaylTr02,Trent Taylor,WR,1
2022,cin,TaylCa01,Cam Taylor-Britt,RCB,4
2022,cin,ThomMi02,Michael Thomas,S,1
2022,cin,ThomMi04,Mike Thomas,WR,0
2022,cin,TufeJa00,Jay Tufele,DT,1
2022,cin,TupoJo00,Josh Tupou,LLB,4
2022,cin,VolsCo02,Cordell Volson,LG,9
2022,cin,WilcMi01,Mitchell Wilcox,TE,1
2022,cin,WillJo10,Jonah Williams,LT,11
2022,cin,WillTr06,Trayveon Williams,RB,1
2022,cin,WilsLo00,Logan Wilson,RLB/MLB,8
2022,pit,AdamMo00,Montravius Adams,NT,4
2022,pit,AlleMa03,Marcus Allen,DB,1
2022,pit,AluaTy99,Tyson Alualu,NT,2
2022,pit,AndeRy00,Ryan Anderson,LB,0
2022,pit,BoswCh00,Chris Boswell,K,1
2022,pit,BoykMi00,Miles Boykin,WR,0
2022,pit,BushDe01,Devin Bush Jr.,LILB,6
2022,pit,ClayCh01,Chase Claypool,WR,3
2022,pit,ColeMa02,Mason Cole,C,7
2022,pit,DaniJa01,James Daniels,RG,7
2022,pit,DaviCa03,Carlos Davis,CB,0
2022,pit,DaviJe00,Jesse Davis,T,1
2022,pit,DotsKe00,Kevin Dotson,LG,7
2022,pit,EdmuTe00,Terrell Edmunds,SS,5
2022,pit,FitzMi00,Minkah Fitzpatrick,FS,11
2022,pit,FreiPa00,Pat Freiermuth,TE,6
2022,pit,GentZa00,Zach Gentry,TE,1
2022,pit,HarrNa00,Najee Harris,RB,6
2022,pit,HarvPr00,Pressley Harvin III,P,2
2022,pit,HassJ.00,J.C. Hassenauer,C,1
2022,pit,HeywCa01,Cameron Heyward,DT,11
2022,pit,HeywCo00,Connor Heyward,TE,1
2022,pit,HighAl02,Alex Highsmith,ROLB,8
2022,pit,JackMy00,Myles Jack,RILB,6
2022,pit,JackJo01,Josh Jackson,CB,1
2022,pit,JohnDi01,Diontae Johnson,WR,7
2022,pit,JoneJa11,Jamir Jones,LB,1
2022,pit,KazeDa00,Damontae Kazee,S,2
2022,pit,KillMi00,Miles Killebrew,S,1
2022,pit,KuntCh02,Christian Kuntz,LS,1
2022,pit,LealDe00,DeMarvin Leal,DE,2
2022,pit,LoudIs00,Isaiahh Loudermilk,DT,2
2022,pit,MaulAr00,Arthur Maulet,CB,3
2022,pit,McFaAn00,Anthony McFarland Jr.,RB,0
2022,pit,MoorDa05,Dan Moore,LT,8
2022,pit,NorwTr00,Tre Norwood,DB,1
2022,pit,OgunLa00,Larry Ogunjobi,LDE,7
2022,pit,OkorCh00,Chukwuma Okorafor,RT,7
2022,pit,OlszGu00,Gunner Olszewski,WR,1
2022,pit,PickGe00,George Pickens,WR,7
2022,pit,PickKe00,Kenny Pickett,QB,7
2022,pit,PierJa01,James Pierre,CB,2
2022,pit,ReedMa01,Malik Reed,LB,2
2022,pit,RileEl01,Elijah Riley,S,0
2022,pit,RobiMa03,Mark Robinson,LB,1
2022,pit,ScibNi00,Nick Sciba,K,0
2022,pit,ScotDe01,Delontae Scott,DE,0
2022,pit,ScotTr01,Trenton Scott,G,1
2022,pit,SimsSt00,Steven Sims,WR,1
2022,pit,SnelBe00,Benny Snell Jr.,RB,1
2022,pit,SpilRo00,Robert Spillane,LB,3
2022,pit,SuttCa00,Cameron Sutton,RCB,5
2022,pit,TrubMi00,Mitchell Trubisky,QB,4
2022,pit,WallLe00,Levi Wallace,LCB,4
2022,pit,WarrJa01,Jaylen Warren,RB,4
2022,pit,WattDe00,Derek Watt,FB,0
2022,pit,WattT.00,T.J. Watt,LOLB,8
2022,pit,WhitCo05,Cody White,WR,0
2022,pit,WilsQu01,Quincy Wilson,CB,0
2022,pit,WithAh00,Ahkello Witherspoon,CB,1
2022,pit,WormCh00,Chris Wormley,DE,2
2022,pit,WrenRe00,Renell Wren,DT,0
2022,pit,WrigMa00,Matthew Wright,K,1
2022,clt,AlieMo00,Mo Alie-Cox,TE,1
2022,clt,BakeDa02,Darrell Baker,CB,0
2022,clt,BanoBe00,Ben Banogu,LB,1
2022,clt,BlacJu01,Julian Blackmon,FS,4
2022,clt,BlanRo03,Rodrigo Blankenship,K,0
2022,clt,BrowTo01,Tony Brown,DB,1
2022,clt,BuckDe00,DeForest Buckner,DT,8
2022,clt,CampPa00,Parris Campbell,WR,5
2022,clt,ClinKa00,Kameron Cline,DE,0
2022,clt,CoutKe00,Keke Coutee,WR,0
2022,clt,CowaBy00,Byron Cowart,DT,1
2022,clt,CrosNi00,Nick Cross,S,2
2022,clt,DenbTr00,Trevor Denbow,S,0
2022,clt,DomaJo00,JoJo Domann,LB,1
2022,clt,DuliAs00,Ashton Dulin,WR,1
2022,clt,EhliSa00,Sam Ehlinger,QB,2
2022,clt,FacyBr00,Brandon Facyson,CB,2
2022,clt,FernEt00,Ethan Fernea,WR,0
2022,clt,FlowDa00,Dallis Flowers,CB,1
2022,clt,FoleNi00,Nick Foles,QB,1
2022,clt,FranZa00,Zaire Franklin,RLB/MLB,8
2022,clt,FrieWi00,Will Fries,RG,3
2022,clt,FunkJa00,Jake Funk,RB,0
2022,clt,GilmSt00,Stephon Gilmore,RCB,5
2022,clt,GranKy00,Kylen Granson,TE,2
2022,clt,HaacMa00,Matt Haack,P,2
2022,clt,HineNy00,Nyheim Hines,RB,1
2022,clt,JackDe02,Deon Jackson,RB,3
2022,clt,JohnEr01,Eric Johnson,DT,1
2022,clt,KaliNi00,Nikola Kalinic,TE,0
2022,clt,KareKh00,Khalid Kareem,DE,0
2022,clt,KellDe00,Dennis Kelly,T,2
2022,clt,KellRy00,Ryan Kelly,C,5
2022,clt,LeonDa00,Shaquille Leonard,LB,1
2022,clt,LewiTy00,Tyquan Lewis,DE,2
2022,clt,LindPh00,Phillip Lindsay,RB,0
2022,clt,McGrCa00,Cameron McGrone,LB,0
2022,clt,McLaCh00,Chase McLaughlin,K,3
2022,clt,McLeRo00,Rodney McLeod,SS,5
2022,clt,MoorKe03,Kenny Moore,LCB,4
2022,clt,MossZa00,Zack Moss,RB,2
2022,clt,NelsQu00,Quenton Nelson,LG,7
2022,clt,NgakYa00,Yannick Ngakoue,LDE,7
2022,clt,OdenIf00,Ifeadi Odenigbo,DE,1
2022,clt,OdeyDa00,Dayo Odeyingbo,DE,3
2022,clt,OkerBo00,Bobby Okereke,LLB,8
2022,clt,OlubSe00,Segun Olubi,LB,0
2022,clt,PatmDe00,Dezmon Patmon,WR,0
2022,clt,PayeKw00,Kwity Paye,RDE,6
2022,clt,PierAl00,Alec Pierce,WR,4
2022,clt,PintDa00,Danny Pinter,G,2
2022,clt,PittMi01,Michael Pittman Jr.,WR,7
2022,clt,PricDV00,D'Vonte Price,RB,0
2022,clt,PryoMa00,Matt Pryor,RG/LT,4
2022,clt,RaimBe00,Bernhard Raimann,LT,5
2022,clt,RhodLu00,Luke Rhodes,LS,1
2022,clt,RhynFo00,Forrest Rhyne,LB,0
2022,clt,RodgIs00,Isaiah Rodgers,DB,4
2022,clt,RyanMa00,Matt Ryan,QB,7
2022,clt,SmitBr06,Braden Smith,RT,6
2022,clt,SpeeEJ00,E.J. Speed,LB,3
2022,clt,StewGr00,Grover Stewart,NT,8
2022,clt,StraMi03,Mike Strachan,WR,0
2022,clt,StuaGr00,Grant Stuard,LB,1
2022,clt,TaylJo02,Jonathan Taylor,RB,5
2022,clt,ThomRo07,Rodney Thomas II,FS,4
2022,clt,WilkJo01,Jordan Wilkins,RB,0
2022,clt,WillCh08,Chris Williams,DT,0
2022,clt,WoodJe01,Jelani Woods,TE,2
2022,htx,AddiMa00,Mario Addison,DE,1
2022,htx,AkinJo00,Jordan Akins,TE,4
2022,htx,AlleKy00,Kyle Allen,QB,1
2022,htx,ArnoGr01,Grayland Arnold,CB,0
2022,htx,BenjEn00,Eno Benjamin,RB,0
2022,htx,BookTh00,Thomas Booker,DE,1
2022,htx,BritJu00,Justin Britt,C,0
2022,htx,BrowPh01,Pharaoh Brown,TE,1
2022,htx,BurkRe00,Rex Burkhead,RB,2
2022,htx,CampJa03,Jalen Camp,WR,0
2022,htx,CannA.00,A.J. Cann,RG,5
2022,htx,CashBl00,Blake Cashman,LB,2
2022,htx,CollMa00,Maliek Collins,RDT,7
2022,htx,CollNi00,Nico Collins,WR,4
2022,htx,ConlCh00,Chris Conley,WR,0
2022,htx,CookBr00,Brandin Cooks,WR,5
2022,htx,DecuAu00,Austin Deculus,T,0
2022,htx,DorsPh00,Phillip Dorsett,WR,2
2022,htx,DrisJe00,Jeff Driskel,QB,1
2022,htx,DwumMi00,Michael Dwumfour,DT,1
2022,htx,FairKa01,Ka'imi Fairbairn,K,5
2022,htx,FranJa03,Jacobi Francis,DB,0
2022,htx,FreeRo00,Royce Freeman,RB,1
2022,htx,GreeKe03,Kenyon Green,LG,5
2022,htx,GreeRa01,Rasheem Green,RDE,3
2022,htx,GreeJo04,Jonathan Greenard,DE,3
2022,htx,GrugKa00,Kamu Grugier-Hill,LLB,3
2022,htx,HairTr00,Troy Hairston,TE,0
2022,htx,HansJa01,Jake Hansen,LB,2
2022,htx,HarrCh06,Christian Harris,LLB,6
2022,htx,HarrDe06,Demone Harris,DE,0
2022,htx,HeckCh00,Charlie Heck,T,2
2022,htx,HewiNe00,Neville Hewitt,LB,1
2022,htx,HiniKu00,Kurt Hinish,DT,2
2022,htx,HowaO.00,O.J. Howard,TE,1
2022,htx,HowaTy00,Tytus Howard,RT,6
2022,htx,HughJe99,Jerry Hughes,RDE/LDE,8
2022,htx,JohnJa09,Jaleel Johnson,DT,1
2022,htx,JohnJo12,Johnny Johnson,WR,0
2022,htx,JohnTy00,Tyler Johnson,WR,0
2022,htx,JohnTy03,Tyron Johnson,WR,0
2022,htx,JohnCa02,Cameron Johnston,P,4
2022,htx,JordBr00,Brevin Jordan,TE,1
2022,htx,KingDe01,Desmond King,DB/LCB,6
2022,htx,KirkCh00,Christian Kirksey,MLB,9
2022,htx,LopeRo00,Roy Lopez,LDT,7
2022,htx,McCrJu00,Justin McCray,G,1
2022,htx,McDeKC01,KC McDermott,T,0
2022,htx,MillDa02,Davis Mills,QB,7
2022,htx,MoorCh00,Chris Moore,WR,4
2022,htx,MorrJi00,Jimmy Morrissey,C,0
2022,htx,MurrEr00,Eric Murray,DB,1
2022,htx,NelsSt01,Steven Nelson,RCB,5
2022,htx,OgunDa00,Dare Ogunbowale,RB,1
2022,htx,OkorOg00,Ogbonnia Okoronkwo,LDE,5
2022,htx,OwenJo01,Jonathan Owens,FS,6
2022,htx,PierDa01,Dameon Pierce,RB,6
2022,htx,PierKe00,Kevin Pierre-Louis,LB,0
2022,htx,PitrJa00,Jalen Pitre,SS,7
2022,htx,QuesSc00,Scott Quessenberry,C,5
2022,htx,QuitTe00,Teagan Quitoriano,TE,1
2022,htx,RedmWi00,Will Redmond,CB,0
2022,htx,ReevJa00,Jalen Reeves-Maybin,LB,2
2022,htx,RodgAm00,Amari Rodgers,WR,1
2022,htx,SchrMa00,Mason Schreck,TE,0
2022,htx,SmitTr04,Tremon Smith,DB,2
2022,htx,StalTa00,Taylor Stallworth,DT,0
2022,htx,StewM.00,M.J. Stewart,DB,1
2022,htx,StinDe00,Derek Stingley Jr.,LCB,3
2022,htx,ThomTa01,Tavierre Thomas,LCB,2
2022,htx,TunsLa00,Laremy Tunsil,LT,8
2022,htx,WallGa00,Garret Wallow,LB,2
2022,htx,WeekJo00,Jon Weeks,LS,1
2022,htx,YiadIs00,Isaac Yiadom,DB,0
2022,oti,AdamAn00,Andrew Adams,FS,5
2022,oti,AdenOl00,Olasunkanmi Adeniyi,LB,1
2022,oti,AmadUg00,Ugo Amadi,DB,0
2022,oti,AutrDe00,Denico Autry,DL,5
2022,oti,AverTr01,Tre Avery,CB,2
2022,oti,BashTa00,Tarell Basham,OLB,0
2022,oti,BoarC.00,C.J. Board,WR,0
2022,oti,BrewAa01,Aaron Brewer,LG,6
2022,oti,BullRa00,Randy Bullock,K,3
2022,oti,BurkTr00,Treylon Burks,WR,4
2022,oti,ByarKe01,Kevin Byard,SS,7
2022,oti,CannTr00,Trenton Cannon,RB,0
2022,oti,CartTo01,Tory Carter,FB,0
2022,oti,ChesJu00,Julius Chestnut,RB,0
2022,oti,ClarLe01,Le'Raven Clark,T,1
2022,oti,ColeDy00,Dylan Cole,RILB,4
2022,oti,ConlCh00,Chris Conley,WR,0
2022,oti,CoxxMo00,Morgan Cox,LS,0
2022,oti,CunnZa00,Zach Cunningham,RILB,3
2022,oti,DaleDe00,Dennis Daley,LT,5
2022,oti,DaviNa01,Nate Davis,RG,4
2022,oti,DobbJo00,Joshua Dobbs,QB,1
2022,oti,DuprAl00,Bud Dupree,LOLB,6
2022,oti,EdwaMa01,Mario Edwards,DL,4
2022,oti,FarlCa00,Caleb Farley,CB,1
2022,oti,FitzDe00,Dez Fitzpatrick,WR,0
2022,oti,FultKr00,Kristian Fulton,RCB,5
2022,oti,GibbJa00,Jack Gibbens,LB,1
2022,oti,GordJo02,Josh Gordon,WR,0
2022,oti,HandDa00,Da'Shawn Hand,DE,0
2022,oti,HarrDa05,Davontae Harris,DB,0
2022,oti,HaskHa00,Hassan Haskins,RB,1
2022,oti,HenrDe00,Derrick Henry,RB,11
2022,oti,HillDo00,Dontrell Hilliard,RB,2
2022,oti,HollCo00,Cody Hollister,WR,0
2022,oti,HookAm00,Amani Hooker,FS,4
2022,oti,HoopAu00,Austin Hooper,TE,4
2022,oti,JackCh01,Chris Jackson,S,0
2022,oti,JohnLo01,Lonnie Johnson Jr.,CB,1
2022,oti,JohnZa00,Zack Johnson,G,0
2022,oti,JoneBe01,Ben Jones,C,5
2022,oti,JoneJo05,Joseph Jones,LB,1
2022,oti,JoneNa01,Naquan Jones,DT,1
2022,oti,KaluJo00,Joshua Kalu,DB,3
2022,oti,KinsMa00,Mason Kinsey,WR,0
2022,oti,LambJo00,Josh Lambo,K,0
2022,oti,LeviCo00,Corey Levin,C,2
2022,oti,LewaTa00,Taylor Lewan,T,1
2022,oti,LongDa04,David Long,LILB,6
2022,oti,MabiGr00,Greg Mabin,DB,0
2022,oti,McCrRo01,Roger McCreary,LCB,6
2022,oti,McMaRa00,Racey McMath,WR,0
2022,oti,MitcTe00,Terrance Mitchell,LCB,2
2022,oti,MoldEl00,Elijah Molden,CB,0
2022,oti,MoorA.00,A.J. Moore,S,0
2022,oti,MunyDa00,Daniel Munyer,C,0
2022,oti,MurcLa00,Larrell Murchison,DE,0
2022,oti,NewmXa00,Xavier Newman-Johnson,C,0
2022,oti,OkonCh00,Chig Okonkwo,TE,4
2022,oti,OkuaSa00,Sam Okuayinonu,DT,1
2022,oti,PeevJa00,Jayden Peevy,DT,0
2022,oti,PetiNi00,Nicholas Petit-Frere,RT,6
2022,oti,PhilKy01,Kyle Philips,WR,1
2022,oti,RadeKe00,Kevin Rader,TE,0
2022,oti,RaduDi00,Dillon Radunz,T,2
2022,oti,RayxWy01,Wyatt Ray,LB,0
2022,oti,ReidJo00,John Reid,S,0
2022,oti,RiceMo00,Monty Rice,ROLB,3
2022,oti,RoosJo00,Jordan Roos,G,1
2022,oti,SchoJo00,Joe Schobert,LB,1
2022,oti,ShudCa00,Caleb Shudak,K,0
2022,oti,SimmJe01,Jeffery Simmons,DT,14
2022,oti,SmitAn04,Andre Smith,LB,0
2022,oti,StonRy00,Ryan Stonehouse,P,6
2022,oti,StroKe00,Kevin Strong,DT,2
2022,oti,SwaiGe00,Geoff Swaim,TE,0
2022,oti,TannRy00,Ryan Tannehill,QB,8
2022,oti,TartTe00,Teair Tart,NT,8
2022,oti,ThomJo07,Josh Thompson,DB,0
2022,oti,TuszDe00,Derrek Tuszka,LB,0
2022,oti,WalkDe03,DeMarcus Walker,DE,4
2022,oti,WardJo00,Jonathan Ward,RB,0
2022,oti,WeavRa00,Rashad Weaver,LB,4
2022,oti,WestNi00,Nick Westbrook-Ikhine,WR,3
2022,oti,WillMa12,Malik Willis,QB,1
2022,oti,WoodRo02,Robert Woods,WR,4
2022,jax,AgneJa00,Jamal Agnew,WR,2
2022,jax,ArnoDa00,Dan Arnold,TE,1
2022,jax,BartBe00,Ben Bartch,LG,2
2022,jax,BeatC.00,C.J. Beathard,QB,0
2022,jax,BrowMo00,Montaric Brown,CB,1
2022,jax,CampTe00,Tevaughn Campbell,DB,0
2022,jax,CampTy01,Tyson Campbell,RCB,7
2022,jax,ChaiKL00,K'Lavon Chaisson,LB,1
2022,jax,CiscAn00,Andre Cisco,FS,6
2022,jax,ClayCh02,Chris Claybrooks,CB,1
2022,jax,ConnSn00,Snoop Conner,RB,0
2022,jax,CookLo00,Logan Cooke,P,3
2022,jax,CronCo00,Coy Cronk,T,0
2022,jax,DixoDe01,De'Shaan Dixon,OLB,0
2022,jax,EngrEv00,Evan Engram,TE,7
2022,jax,EtieTr00,Travis Etienne,RB,11
2022,jax,FarrLu00,Luke Farrell,TE,0
2022,jax,FatuFo00,Folorunso Fatukasi,RDE,5
2022,jax,FortLu01,Luke Fortner,C,8
2022,jax,GillTy00,Tyree Gillespie,S,0
2022,jax,GotsAd00,Adam Gotsis,DE,2
2022,jax,GrifSh00,Shaquill Griffin,LCB,2
2022,jax,HamiDa02,DaVon Hamilton,NT,6
2022,jax,HancBl00,Blake Hance,T,1
2022,jax,HastJa02,Jamycal Hasty,RB,2
2022,jax,HernTr00,Tre Herndon,CB,1
2022,jax,AlleJo03,Josh Hines-Allen,LOLB,8
2022,jax,JenkRa00,Rayshawn Jenkins,SS,7
2022,jax,JohnCa04,Caleb Johnson,LB,1
2022,jax,JoneMa02,Marvin Jones,WR,5
2022,jax,JoneTi00,Tim Jones,WR,0
2022,jax,JoneZa00,Zay Jones,WR,8
2022,jax,JuniGr00,Gregory Junior,CB,0
2022,jax,KeyxAr00,Arden Key,DE,3
2022,jax,KirkCh01,Christian Kirk,WR,10
2022,jax,LawrTr00,Trevor Lawrence,QB,14
2022,jax,LedbJe00,Jeremiah Ledbetter,DE,0
2022,jax,LittWa00,Walker Little,T,3
2022,jax,LloyDe00,Devin Lloyd,RILB,8
2022,jax,ManhCh00,Chris Manhertz,TE,0
2022,jax,MatiRo00,Ross Matiscik,LS,1
2022,jax,MillJo04,John Miller,G,0
2022,jax,MumaCh00,Chad Muma,LB,2
2022,jax,OluoFo00,Foyesade Oluokun,LILB,8
2022,jax,PattRi01,Riley Patterson,K,3
2022,jax,PeteCo00,Corey Peters,NT,2
2022,jax,QuarSh00,Shaquille Quarterman,LB,1
2022,jax,RobeRo00,Roy Robertson-Harris,LDE,7
2022,jax,RobiCa00,Cam Robinson,LT,7
2022,jax,RobiJa00,James Robinson,RB,3
2022,jax,ScheBr00,Brandon Scherff,RG,8
2022,jax,ShatTy00,Tyler Shatley,LG,6
2022,jax,SmooDa00,Dawuane Smoot,DE,2
2022,jax,SummTy00,Ty Summers,LB,0
2022,jax,TaylJa02,Jawaan Taylor,RT,8
2022,jax,ThomDa07,Daniel Thomas,S,1
2022,jax,VanxCo00,Cole Van Lanen,T,1
2022,jax,WalkTr03,Travon Walker,ROLB,6
2022,jax,WillDa09,Darious Williams,LCB,4
2022,jax,WillDa14,Darryl Williams,C,0
2022,jax,WingAn01,Andrew Wingard,S,2
2022,den,AlleDa01,Dakota Allen,LB,0
2022,den,AndeCa00,Calvin Anderson,RT,3
2022,den,BadiTy00,Tyler Badie,RB,0
2022,den,BailQu00,Quinn Bailey,T,1
2022,den,BassEs01,Essang Bassey,CB,1
2022,den,BeckAn01,Andrew Beck,TE,0
2022,den,BobeJa00,Jacob Bobenmoyer,LS,1
2022,den,BollGa00,Garett Bolles,LT,2
2022,den,BoniNi00,Nik Bonitto,OLB,2
2022,den,BoonMi00,Mike Boone,RB,1
2022,den,BrowBa01,Baron Browning,ROLB,6
2022,den,ChubBr00,Bradley Chubb,LOLB,4
2022,den,ClevTy00,Tyrie Cleveland,WR,0
2022,den,CompTo00,Tom Compton,T,0
2022,den,CoopJo02,Jonathon Cooper,LOLB,5
2022,den,CushLl00,Lloyd Cushenberry III,C,3
2022,den,DarbRo00,Ronald Darby,RCB,2
2022,den,DiLaCh00,Christian DiLauro,T,0
2022,den,DulcGr00,Greg Dulcich,TE,3
2022,den,EdmoCh00,Chase Edmonds,RB,1
2022,den,FlemCa00,Cameron Fleming,LT/RT,6
2022,den,FrabMi00,Mitchell Fraboni,LS,0
2022,den,GarcEl00,Elijah Garcia,DT,0
2022,den,GlasGr00,Graham Glasgow,C/RG,4
2022,den,GordMe00,Melvin Gordon,RB,3
2022,den,GregRa00,Randy Gregory,DE,2
2022,den,GrifJo01,Jonas Griffith,RILB,4
2022,den,HamlKJ00,KJ Hamler,WR,1
2022,den,HarrAn01,Anthony Harris,S,0
2022,den,HarrJo05,Jonathan Harris,DT,2
2022,den,HennMa01,Matt Henningsen,DE,1
2022,den,HickFa00,Faion Hicks,CB,0
2022,den,HintKe00,Kendall Hinton,WR,2
2022,den,JackKa99,Kareem Jackson,SS,6
