Year,Team,PlayerID,Player,Position,Experience,AV
2005,cle,ShelL.20,L.J. Shelton,LT,6,6
2005,cle,SmitTe00,Terrelle Smith,FB,5,0
2005,cle,SpeeNi20,Nick Speegle,LB,Rook,1
2005,cle,StewMa21,Matt Stewart,LOLB,4,5
2005,cle,SuggLe00,Lee Suggs,RB,2,0
2005,cle,TaylBe20,Ben Taylor,RILB,3,7
2005,cle,ThomCh23,Chaun Thompson,ROLB,2,7
2005,cle,TuckRy20,Ryan Tucker,RT,8,6
2005,cle,UnckMa20,Mason Unck,LB,2,2
2005,cle,WrigJa01,Jason Wright,RB,1,0
2005,cle,YovaDa20,Dave Yovanovits,G,1,0
2005,rav,BollKy00,Kyle Boller,QB,2,3
2005,rav,BoulPe00,Peter Boulware,LB,8,1
2005,rav,BrowJa23,Jason Brown,C,Rook,1
2005,rav,BrowOr20,Orlando Brown,RT,11,3
2005,rav,CartDa00,Dale Carter,DB,13,2
2005,rav,ClayMa01,Mark Clayton,WR,Rook,3
2005,rav,DarlDe00,Devard Darling,WR,1,0
2005,rav,DempWi20,Will Demps,FS,3,7
2005,rav,DinkDa00,Darnell Dinkins,TE,3,0
2005,rav,EdwaDw20,Dwan Edwards,DE,1,2
2005,rav,ellinaar01,Aaron Elling,K,2,0
2005,rav,FlynMi20,Mike Flynn,C,7,6
2005,rav,FranAu20,Aubrayo Franklin,DT,2,2
2005,rav,GreeJu00,Justin Green,FB,Rook,0
2005,rav,GreeRo20,Roderick Green,LB,1,2
2005,rav,GregKe20,Kelly Gregg,RDT,6,8
2005,rav,HaleDe20,Dennis Haley,LB,Rook,0
2005,rav,HeapTo00,Todd Heap,TE,4,6
2005,rav,HymeRa00,Randy Hymes,WR,3,1
2005,rav,JohnJa23,Jarret Johnson,LDE,2,6
2005,rav,JohnPa00,Patrick Johnson,WR,7,0
2005,rav,JoneTe00,Terry Jones,TE,3,0
2005,rav,KatuMa20,Matt Katula,LS,Rook,2
2005,rav,KemoMa20,Ma'ake Kemoeatu,LDT,3,8
2005,rav,LewiJa00,Jamal Lewis,RB,5,5
2005,rav,LewiRa00,Ray Lewis,MLB,9,4
2005,rav,MasoDe00,Derrick Mason,WR,8,7
2005,rav,McAlCh00,Chris McAlister,LCB,6,7
2005,rav,MoorCl00,Clarence Moore,WR,1,0
2005,rav,MughOv00,Ovie Mughelli,FB,2,0
2005,rav,MuliEd20,Edwin Mulitalo,LG,6,6
2005,rav,NelsJi20,Jim Nelson,LB,7,0
2005,rav,NortZa20,Zach Norton,DB,Rook,0
2005,rav,OgdeJo00,Jonathan Ogden,LT,9,8
2005,rav,OgleEv20,Evan Oglesby,DB,Rook,0
2005,rav,PashTo20,Tony Pashos,RT,1,3
2005,rav,PollTo21,Tommy Polley,MLB/RLB,4,8
2005,rav,ReedEd00,Ed Reed,SS,3,6
2005,rav,RicaAl00,Alan Ricard,FB,4,0
2005,rav,RimpBr20,Brian Rimpf,RG,1,3
2005,rav,RollSa00,Samari Rolle,RCB,7,9
2005,rav,SamsB.00,B.J. Sams,RB,1,0
2005,rav,SandDe00,Deion Sanders,DB,16,4
2005,rav,ScotBa20,Bart Scott,RLB,3,6
2005,rav,SmitMi22,Mike Smith,LB,Rook,0
2005,rav,SmitMu00,Musa Smith,RB,2,0
2005,rav,StewKo00,Kordell Stewart,QB,10,0
2005,rav,stovemat01,Matt Stover,K,14,4
2005,rav,SuggTe99,Terrell Suggs,RDE,2,10
2005,rav,SzalTh20,Thatcher Szalay,G,3,0
2005,rav,TaylCh01,Chester Taylor,RB,3,5
2005,rav,TerrAd20,Adam Terry,T,Rook,0
2005,rav,ThomAd00,Adalius Thomas,LLB,5,11
2005,rav,VincKe20,Keydrick Vincent,RG,4,3
2005,rav,WardB.20,B.J. Ward,DB,Rook,2
2005,rav,WeavAn20,Anthony Weaver,LDE,3,5
2005,rav,WhitJa00,Jamel White,RB,5,0
2005,rav,WilcDa01,Daniel Wilcox,TE,4,1
2005,rav,WillCh20,Chad Williams,DB,3,3
2005,rav,WoodZa20,Zac Woodfin,LB,Rook,0
2005,rav,WrigAn00,Anthony Wright,QB,5,3
2005,rav,ZastDa20,Dave Zastudil,P,3,2
2005,cin,AndeWi00,Willie Anderson,RT,9,19
2005,cin,AndrSt21,Stacy Andrews,T,1,1
2005,cin,AskeMa20,Matthias Askew,DT,1,0
2005,cin,BaumRa20,Rashad Bauman,DB,3,1
2005,cin,BodyPa20,Patrick Body,DB,Rook,0
2005,cin,BrahRi20,Rich Braham,C,11,9
2005,cin,BrooGr20,Greg Brooks,DB,Rook,1
2005,cin,ClemDu20,Duane Clemons,DE,9,1
2005,cin,FaneJo20,Jonathan Fanene,DE,Rook,0
2005,cin,GeatRo21,Robert Geathers,RDE,1,6
2005,cin,GhiaEr20,Eric Ghiaciuc,C,Rook,1
2005,cin,grahasha01,Shayne Graham,K,4,4
2005,cin,HenrCh00,Chris Henry,WR,Rook,5
2005,cin,HousTJ00,T.J. Houshmandzadeh,WR,4,12
2005,cin,JameTo99,Tory James,RCB,9,6
2005,cin,JohnCh01,Chad Johnson,WR,4,17
2005,cin,JohnJe00,Jeremi Johnson,FB,2,1
2005,cin,JohnLa20,Landon Johnson,LLB,1,4
2005,cin,JohnRu00,Rudi Johnson,RB,4,14
2005,cin,JoneLe23,Levi Jones,LT,3,9
2005,cin,KaesKe20,Kevin Kaesviharn,FS,4,6
2005,cin,KellRe00,Reggie Kelly,TE,6,1
2005,cin,KitnJo00,Jon Kitna,QB,8,1
2005,cin,KooiSc20,Scott Kooistra,T,2,2
2005,cin,LarsKy20,Kyle Larson,P,1,2
2005,cin,WillNi00,Nick Luchey,FB,6,0
2005,cin,MillCa20,Caleb Miller,LB,1,1
2005,cin,MitcAn20,Anthony Mitchell,DB,5,1
2005,cin,MoorLa21,Larry Moore,G,7,0
2005,cin,MyleRe20,Reggie Myles,DB,3,0
2005,cin,NaviHa20,Hannibal Navies,LB,6,1
2005,cin,ONeaDe00,Deltha O'Neal,LCB,5,11
2005,cin,OhalIf20,Ifeanyi Ohalete,SS,4,4
2005,cin,PalmCa00,Carson Palmer,QB,1,16
2005,cin,PerrCh00,Chris Perry,RB,1,6
2005,cin,PerrTa00,Tab Perry,WR,Rook,0
2005,cin,PollDa20,David Pollack,LLB,Rook,3
2005,cin,PoweCa20,Carl Powell,DE,8,1
2005,cin,RatlKe20,Keiwan Ratliff,DB,1,2
2005,cin,RobiBr20,Bryan Robinson,LDT,8,3
2005,cin,SchoMa00,Matt Schobel,TE,3,2
2005,cin,SimmBr20,Brian Simmons,RLB,7,6
2005,cin,SmitJu20,Justin Smith,LDE,4,7
2005,cin,SmitSh20,Shaun Smith,LDT,1,2
2005,cin,StLoBr00,Brad St. Louis,LS,5,1
2005,cin,SteiEr20,Eric Steinbach,LG,2,10
2005,cin,StevLa20,Larry Stevens,LB,1,0
2005,cin,StewTo00,Tony Stewart,TE,4,0
2005,cin,ThorJo21,John Thornton,RDT,6,6
2005,cin,ThurOd20,Odell Thurman,MLB,Rook,7
2005,cin,WaltKe00,Kevin Walter,WR,2,2
2005,cin,WashKe00,Kelley Washington,WR,2,1
2005,cin,WatsKe00,Kenny Watson,RB,3,0
2005,cin,WebsNa20,Nate Webster,LB,5,0
2005,cin,WilkMa20,Marcus Wilkins,LB,3,1
2005,cin,WillBo21,Bobbie Williams,RG,4,10
2005,cin,WillMa20,Madieu Williams,DB,1,1
2005,pit,BatcCh00,Charlie Batch,QB,7,1
2005,pit,BettJe00,Jerome Bettis,RB,12,3
2005,pit,BrooBa20,Barrett Brooks,T,10,1
2005,pit,CartTy20,Tyrone Carter,DB,5,2
2005,pit,ColcRi20,Ricardo Colclough,DB,1,1
2005,pit,EsseTr20,Trai Essex,T,Rook,3
2005,pit,FaneAl00,Alan Faneca,LG,7,16
2005,pit,FarrJa99,James Farrior,LILB,8,8
2005,pit,FootLa20,Larry Foote,RILB,3,9
2005,pit,FrazAn20,Andre Frazier,LB,Rook,1
2005,pit,GardCh20,Chris Gardocki,P,14,2
2005,pit,HaggCl20,Clark Haggans,LOLB,5,7
2005,pit,HampCa00,Casey Hampton,NT,4,10
2005,pit,HarrJa23,James Harrison,LB,3,4
2005,pit,HartJe55,Jeff Hartings,C,9,11
2005,pit,HaynVe00,Verron Haynes,RB,3,3
2005,pit,HerrNo00,Noah Herron,RB,Rook,0
2005,pit,HokeCh20,Chris Hoke,DT,1,1
2005,pit,HopeCh21,Chris Hope,FS,3,7
2005,pit,IwuoCh20,Chidi Iwuoma,DB,4,1
2005,pit,KeisBr20,Brett Keisel,DE,3,2
2005,pit,KirsTr20,Travis Kirschke,DE,8,2
2005,pit,KranMa00,Matt Kranchick,TE,1,0
2005,pit,KreiDa00,Dan Kreider,FB,5,1
2005,pit,KrieCl20,Clint Kriewaldt,LB,6,2
2005,pit,LogaMi20,Mike Logan,DB,8,1
2005,pit,MaddTo00,Tommy Maddox,QB,13,2
2005,pit,McFaBr20,Bryant McFadden,DB,Rook,2
2005,pit,MillHe00,Heath Miller,TE,Rook,5
2005,pit,MoreSe00,Sean Morey,WR,6,0
2005,pit,MorgQu00,Quincy Morgan,WR,4,2
2005,pit,OkobCh20,Chukky Okobi,C,4,1
2005,pit,ParkWi00,Willie Parker,RB,1,13
2005,pit,PolaTr99,Troy Polamalu,SS,2,14
2005,pit,PortJo00,Joey Porter,ROLB,6,14
2005,pit,RandAn00,Antwaan Randle El,WR,3,9
2005,pit,reedxjef01,Jeff Reed,K,3,3
2005,pit,RoetBe00,Ben Roethlisberger,QB,1,11
2005,pit,SimmKe20,Kendall Simmons,RG,3,9
2005,pit,SmitAa99,Aaron Smith,LDE,6,8
2005,pit,SmitMa55,Marvel Smith,LT,5,6
2005,pit,StalDu00,Duce Staley,RB,8,2
2005,pit,StarMa21,Max Starks,RT,1,9
2005,pit,StuvRu20,Russell Stuvaints,DB,2,0
2005,pit,TaylIk20,Ike Taylor,LCB,2,7
2005,pit,TownDe20,Deshea Townsend,RCB,7,7
2005,pit,TumaJe00,Jerame Tuman,TE,6,1
2005,pit,vonOKi20,Kimo von Oelhoffen,RDE,11,8
2005,pit,WallRi20,Rian Wallace,LB,Rook,0
2005,pit,WardHi00,Hines Ward,WR,7,11
2005,pit,WarrGr20,Greg Warren,LS,Rook,2
2005,pit,WashNa00,Nate Washington,WR,Rook,0
2005,pit,WillWi21,Willie Williams,DB,12,1
2005,pit,WilsCe00,Cedrick Wilson,WR,4,5
2005,clt,BracGa20,Gary Brackett,MLB,2,8
2005,clt,BrocRa20,Raheem Brock,LDE,3,8
2005,clt,CartRa00,Ran Carthon,RB,Rook,0
2005,clt,ChapKo00,Kory Chapman,RB,Rook,0
2005,clt,ClarDa00,Dallas Clark,TE,2,6
2005,clt,cortejos01,Jose Cortez,K,6,0
2005,clt,DaviJa20,Jason David,RCB/CB,1,7
2005,clt,DiemRy20,Ryan Diem,RT,4,9
2005,clt,DossMi20,Mike Doss,SS,2,6
2005,clt,FletBr00,Bryan Fletcher,TE,1,3
2005,clt,FreeDw00,Dwight Freeney,RDE,3,14
2005,clt,GandDy20,Dylan Gandy,G,Rook,3
2005,clt,GardGi20,Gilbert Gardner,LB,1,2
2005,clt,GiorMa20,Matt Giordano,DB,Rook,1
2005,clt,GlenTa99,Tarik Glenn,LT,8,14
2005,clt,GoddJo20,Jonathan Goddard,DE,Rook,0
2005,clt,GonzJo21,Joaquin Gonzalez,T,3,1
2005,clt,HarpNi20,Nick Harper,LCB,4,6
2005,clt,HarrMa00,Marvin Harrison,WR,9,15
2005,clt,HartBe00,Ben Hartsock,TE,1,0
2005,clt,HaydKe20,Kelvin Hayden,DB,Rook,1
2005,clt,HutcVo20,Von Hutchins,DB,1,0
2005,clt,JackMa22,Marlin Jackson,DB,Rook,1
2005,clt,JameEd00,Edgerrin James,RB,6,19
2005,clt,JeffJo20,Joe Jefferson,DB,3,1
2005,clt,JuneCa99,Cato June,RLB,2,12
2005,clt,LabiMi20,Mike Labinjo,LB,1,0
2005,clt,LiljRy20,Ryan Lilja,LG,1,10
2005,clt,MannPe00,Peyton Manning,QB,7,18
2005,clt,MathRo20,Robert Mathis,DE,2,3
2005,clt,MoorAa00,Aaron Moorehead,WR,2,1
2005,clt,MorrRo20,Rob Morris,LB,5,1
2005,clt,MungJa00,James Mungro,RB,3,0
2005,clt,ONeiKe20,Keith O'Neil,LB,2,1
2005,clt,raynedav01,Dave Rayner,K,Rook,0
2005,clt,ReagMo20,Montae Reagor,RDT,6,7
2005,clt,ReidDa20,Darrell Reid,DE,Rook,1
2005,clt,ReidDe20,Dexter Reid,DB,1,1
2005,clt,RhodDo00,Dominic Rhodes,RB,4,2
2005,clt,SandBo99,Bob Sanders,FS,1,12
2005,clt,SappGe20,Gerome Sapp,DB,2,2
2005,clt,SatuJe55,Jeff Saturday,C,6,20
2005,clt,ScotJa21,Jake Scott,RG,1,10
2005,clt,SimoCo00,Corey Simon,LDT,5,5
2005,clt,SmitHu21,Hunter Smith,P,6,3
2005,clt,SnowJu00,Justin Snow,LS,5,0
2005,clt,SorgJi00,Jim Sorgi,QB,1,2
2005,clt,StokBr00,Brandon Stokley,WR,6,7
2005,clt,StriDo20,Donald Strickland,DB,2,0
2005,clt,ThomJo25,Josh Thomas,DE,1,2
2005,clt,ThorDa20,David Thornton,LLB,3,7
2005,clt,TripLa20,Larry Tripplett,DT,3,4
2005,clt,UlriMa20,Matt Ulrich,G,Rook,1
2005,clt,UtecBe00,Ben Utecht,TE,1,1
2005,clt,vandemik01,Mike Vanderjagt,K,7,4
2005,clt,VollKu20,Kurt Vollers,T,3,0
2005,clt,WaltTr00,Troy Walters,WR,5,2
2005,clt,WaynRe00,Reggie Wayne,WR,4,13
2005,clt,WelsJo20,Jonathan Welsh,DE,Rook,0
2005,clt,WillJo30,Josh Williams,DT,5,1
2005,htx,AndeCh21,Charlie Anderson,LB,1,1
2005,htx,AndeJa02,Jason Anderson,RB,Rook,0
2005,htx,ArmsDe00,Derick Armstrong,WR,2,1
2005,htx,BabiJa20,Jason Babin,DT,1,2
2005,htx,BankTo00,Tony Banks,QB,9,1
2005,htx,BellJa21,Jason Bell,DB,4,1
2005,htx,BradCo00,Corey Bradford,WR,7,5
2005,htx,BrowC.20,C.C. Brown,SS/FS,Rook,4
2005,htx,brownkri01,Kris Brown,K,6,2
2005,htx,BrowMi21,Milford Brown,LG,2,5
2005,htx,BrueMa00,Mark Bruener,TE,10,0
2005,htx,BuchPh20,Phillip Buchanon,LCB,3,2
2005,htx,CarrDa00,David Carr,QB,3,11
2005,htx,ChamFr20,Frank Chamberlin,LB,5,0
2005,htx,ColeMa20,Marcus Coleman,FS,9,3
2005,htx,DeLoJe20,Jerry DeLoach,DE,4,1
2005,htx,EarlGl20,Glenn Earl,SS,1,2
2005,htx,EvanTr20,Troy Evans,LB,3,1
2005,htx,FaggDe20,Demarcus Faggins,LCB,3,3
2005,htx,GaffJa00,Jabar Gaffney,WR,3,5
2005,htx,GreeMo20,Morlon Greenwood,RILB,4,5
2005,htx,HodgDr20,Drew Hodgdon,C,Rook,1
2005,htx,HollTo00,Tony Hollings,RB,2,0
2005,htx,IoanJu20,Junior Ioane,DT,4,1
2005,htx,JohnAn02,Andre Johnson,WR,2,7
2005,htx,JohnTr20,Travis Johnson,DT,Rook,2
2005,htx,MaloAl20,Alfred Malone,DE,Rook,0
2005,htx,MathJe00,Jerome Mathis,WR,Rook,3
2005,htx,McKeCh20,Chris McKenzie,DB,Rook,0
2005,htx,McKiSt20,Steve McKinney,C,7,6
2005,htx,MoreVe00,Vernand Morency,RB,Rook,2
2005,htx,MorgDo00,Donovan Morgan,WR,Rook,0
2005,htx,MurpMa00,Matt Murphy,TE,3,0
2005,htx,NorrMo00,Moran Norris,FB,4,0
2005,htx,OrrxSh20,Shantee Orr,LOLB,2,4
2005,htx,PaynSe20,Seth Payne,NT,8,5
2005,htx,PeekAn20,Antwan Peek,ROLB,2,5
2005,htx,PittBr20,Bryan Pittman,LS,2,2
2005,htx,PittCh20,Chester Pitts,LT,3,6
2005,htx,PolkDa20,DaShon Polk,LILB,5,4
2005,htx,RileVi20,Victor Riley,RG/LT,7,3
2005,htx,RiveMa00,Marcellus Rivers,TE,4,2
2005,htx,RobiDu20,Dunta Robinson,RCB/LCB,1,5
2005,htx,SandLe20,Lewis Sanders,DB,5,1
2005,htx,SimmJa20,Jason Simmons,DB,7,1
2005,htx,SmitRo21,Robaire Smith,RDE,5,5
2005,htx,StanCh20,Chad Stanley,P,6,1
2005,htx,WadeTo20,Todd Wade,RT,5,3
2005,htx,WalkGa00,Gary Walker,LDE,10,3
2005,htx,WalkRa20,Ramon Walker,DB,3,1
2005,htx,WandSe20,Seth Wand,T,2,1
2005,htx,WashTo20,Todd Washington,C,7,1
2005,htx,WearFr21,Fred Weary,G,3,1
2005,htx,WellJo00,Jonathan Wells,RB,3,5
2005,htx,WiegZa20,Zach Wiegert,RG/RT,10,4
2005,htx,DaviDo01,Domanick Williams,RB,2,12
2005,htx,WongKa20,Kailee Wong,LILB,7,2
2005,oti,AmanEu20,Eugene Amano,C,1,1
2005,oti,AmatKe20,Ken Amato,LS,2,1
2005,oti,BeckTo20,Tony Beckham,DB,3,1
2005,oti,BellJa20,Jacob Bell,G,1,1
2005,oti,BennDr00,Drew Bennett,WR,4,6
2005,oti,bironrob01,Rob Bironas,K,1,3
2005,oti,BoimRo20,Rocky Boiman,LB,3,2
2005,oti,BrowCh03,Chris Brown,RB,2,8
2005,oti,BullKe00,Keith Bulluck,RLB,5,7
2005,oti,CaliTy00,Tyrone Calico,WR,2,2
2005,oti,ClauJa20,Jared Clauss,DT,1,2
2005,oti,DoreJo20,Jon Dorenbos,LS,2,1
2005,oti,FlemTr00,Troy Fleming,RB,1,1
2005,oti,FullVi20,Vincent Fuller,DB,Rook,0
2005,oti,GardRi20,Rich Gardner,DB,1,1
2005,oti,GuenGr00,Gregg Guenther,TE,Rook,0
2005,oti,HartJu20,Justin Hartwig,C,3,7
2005,oti,HaynAl20,Albert Haynesworth,RDT,3,5
2005,oti,HenrTr00,Travis Henry,RB,4,3
2005,oti,hentrcra01,Craig Hentrich,P,11,3
2005,oti,HillRe21,Reynaldo Hill,LCB,Rook,4
2005,oti,HopkBr00,Brad Hopkins,LT,12,7
2005,oti,JonePa20,Adam Jones,RCB,Rook,5
2005,oti,JoneBr02,Brandon Jones,WR,Rook,2
2005,oti,KassBr20,Brad Kassell,MLB,3,6
2005,oti,KinnEr00,Erron Kinney,TE,5,5
2005,oti,LaBoTr20,Travis LaBoy,RDE,1,4
2005,oti,LongRi20,Rien Long,DT,2,2
2005,oti,MaucMa00,Matt Mauck,QB,1,1
2005,oti,McNaSt00,Steve McNair,QB,10,10
2005,oti,NashDa00,Damien Nash,RB,Rook,0
2005,oti,NickDo20,Donnie Nickey,DB,2,1
2005,oti,OdomAn20,Antwan Odom,RDE,1,5
2005,oti,OlsoBe20,Benji Olson,RG,7,7
2005,oti,PaytJa00,Jarrett Payton,RB,Rook,1
2005,oti,PillZa20,Zach Piller,LG,6,7
2005,oti,RandMa20,Marcus Randall,DB,Rook,0
2005,oti,ReynRo20,Robert Reynolds,LB,1,1
2005,oti,RobyCo00,Courtney Roby,WR,Rook,3
2005,oti,RoosMi20,Michael Roos,RT,Rook,7
2005,oti,SandJu20,Justin Sandy,DB,1,0
2005,oti,ScaiBo00,Bo Scaife,TE,Rook,2
2005,oti,SchoBo20,Bo Schobel,DE,1,1
2005,oti,SirmPe20,Peter Sirmon,LLB,5,5
2005,oti,SmalO.00,O.J. Small,WR,Rook,0
2005,oti,SpenCo20,Cody Spencer,LB,1,1
2005,oti,StarRa20,Randy Starks,LDT,1,6
2005,oti,ThomSl00,Sloan Thomas,WR,Rook,0
2005,oti,ThomLa21,Lamont Thompson,FS,3,5
2005,oti,ThurAn00,Andrae Thurman,WR,1,0
2005,oti,TrouBe00,Ben Troupe,TE,1,4
2005,oti,VandKy99,Kyle Vanden Bosch,LDE,4,9
2005,oti,VoleBi00,Billy Volek,QB,4,1
2005,oti,WaddMi20,Michael Waddell,DB,1,1
2005,oti,WadeBo00,Bobby Wade,WR,2,0
2005,oti,WillRo05,Roydell Williams,WR,Rook,2
2005,oti,WillTa20,Tank Williams,SS,3,5
2005,oti,WillTo21,Todd Williams,G,1,0
2005,oti,WoolAn20,Andre Woolfolk,LCB,2,3
2005,jax,AlexRi00,Rich Alexis,RB,Rook,0
2005,jax,AyodAk20,Akin Ayodele,LLB,3,7
2005,jax,BarnKh20,Khalif Barnes,LT,Rook,7
2005,jax,BradKy00,Kyle Brady,TE,10,2
2005,jax,ChasMa20,Martin Chase,DT,6,0
2005,jax,ConnDa21,Dan Connolly,G,Rook,0
2005,jax,CoopDe20,Deke Cooper,SS,3,6
2005,jax,CousTe20,Terry Cousin,CB,8,4
2005,jax,DariDo20,Donovin Darius,DB,7,1
2005,jax,DaviJi20,Jim Davis,DE,Rook,0
2005,jax,FavoGr20,Greg Favors,LB,7,0
2005,jax,FletDe20,Derrick Fletcher,G,5,2
2005,jax,GarrDa00,David Garrard,QB,3,6
2005,jax,GilbTo20,Tony Gilbert,LB,2,2
2005,jax,GranDe21,Deon Grant,FS,4,7
2005,jax,GrayQu00,Quinn Gray,QB,1,0
2005,jax,HankCo00,Cortez Hankton,WR,2,0
2005,jax,HansCh20,Chris Hanson,P,6,2
2005,jax,HaywRe20,Reggie Hayward,LDE,4,9
2005,jax,HendJo99,John Henderson,RDT,3,9
2005,jax,JoneBr01,Brian Jones,TE,1,1
2005,jax,JoneGr01,Greg Jones,FB,1,5
2005,jax,JoneMa00,Matt Jones,WR,Rook,5
2005,jax,LeftBy00,Byron Leftwich,QB,2,9
2005,jax,MaddAn20,Anthony Maddox,DT,1,1
2005,jax,ManuVi20,Vince Manuwai,LG,2,9
2005,jax,MathRa99,Rashean Mathis,LCB,2,8
2005,jax,McCrBo20,Bobby McCray,DE,1,3
2005,jax,MeesBr20,Brad Meester,C,5,7
2005,jax,MeieRo20,Rob Meier,DT,5,4
2005,jax,NaeoCh20,Chris Naeole,RG,8,9
2005,jax,NormDe20,Dennis Norman,C,2,3
2005,jax,OwenCh00,Chad Owens,WR,Rook,0
2005,jax,PearAl00,Alvin Pearman,RB,Rook,4
2005,jax,PearMi20,Mike Pearson,T,3,1
2005,jax,PeteMi20,Mike Peterson,MLB,6,17
2005,jax,RichDa22,David Richardson,DB,1,0
2005,jax,RobeCh20,Chris Roberson,DB,Rook,0
2005,jax,SalaEp20,Ephraim Salaam,T,7,1
2005,jax,scobejos01,Josh Scobee,K,1,2
2005,jax,SensGe20,Gerald Sensabaugh,DB,Rook,2
2005,jax,SmitDa24,Daryl Smith,RLB,1,9
2005,jax,SmitJi00,Jimmy Smith,WR,13,11
2005,jax,SoreNi20,Nick Sorensen,DB,4,1
2005,jax,SpicPa20,Paul Spicer,RDE,6,9
2005,jax,StarSc20,Scott Starks,DB,Rook,1
2005,jax,StroMa01,Marcus Stroud,LDT/RDT,4,12
2005,jax,TaylFr00,Fred Taylor,RB,7,7
2005,jax,ThomPa20,Pat Thomas,LB,Rook,1
2005,jax,ToefLa00,LaBrandon Toefield,RB,2,1
2005,jax,WhitTr20,Tracy White,LB,2,1
2005,jax,WileMa00,Marcellus Wiley,DE,8,1
2005,jax,WilfEr00,Ernest Wilford,WR,1,7
2005,jax,WillMa25,Maurice Williams,RT,4,9
2005,jax,WillRe00,Reggie Williams,WR,1,5
2005,jax,WimbDe00,Derrick Wimbush,RB,Rook,1
2005,jax,WinbJa20,Jamie Winborn,LB,4,0
2005,jax,WrigGe00,George Wrighster,TE,2,1
2005,jax,WrigKe20,Kenny Wright,RCB,6,7
2005,jax,ZeleJo00,Joe Zelenka,LS,6,1
2005,den,AbduHa20,Hamza Abdullah,DB,Rook,0
2005,den,AdamCh00,Charlie Adams,WR,2,2
2005,den,AlexRo21,Roc Alexander,DB,1,1
2005,den,AlexSt00,Stephen Alexander,TE,7,2
2005,den,AndeMa22,Marques Anderson,DB,3,0
2005,den,AndeMi00,Mike Anderson,RB,5,11
2005,den,BailCh00,Champ Bailey,LCB,6,17
2005,den,BellTa00,Tatum Bell,RB,1,8
2005,den,BranSa20,Sam Brandon,DB,3,1
2005,den,BrowCo22,Courtney Brown,LDE,5,7
2005,den,BurnKe21,Keith Burns,LB,11,2
2005,den,CarlCo20,Cooper Carlisle,RG,5,10
2005,den,CarsDw00,Dwayne Carswell,TE,11,1
2005,den,ChukPa20,Patrick Chukwurah,LB,4,1
2005,den,ColeMa00,Marco Coleman,DE,13,1
2005,den,CoxxCu20,Curome Cox,DB,1,1
2005,den,DaynRo00,Ron Dayne,RB,5,2
2005,den,DevoTo00,Todd Devoe,WR,Rook,1
2005,den,DukeWe00,Wesley Duke,TE,Rook,0
2005,den,EkubEb20,Ebenezer Ekuban,DE,6,4
2005,den,elamxjas01,Jason Elam,K,12,2
2005,den,EngeJo20,John Engelberger,DE,5,1
2005,den,ErnsPa20,Paul Ernster,P,Rook,0
2005,den,FergNi20,Nick Ferguson,SS,5,7
