player_id,player,position,team,conference,category,stat_type,stat
479316,Jonathan Jones,DB,Campbell,Big South,defensive,PD,0
479316,Jonathan Jones,DB,Campbell,Big South,defensive,QB HUR,0
479316,Jonathan Jones,DB,Campbell,Big South,defensive,SACKS,0
479316,Jonathan Jones,DB,Campbell,Big South,defensive,SOLO,1
479316,Jonathan Jones,DB,Campbell,Big South,defensive,TD,0
479316,Jonathan Jones,DB,Campbell,Big South,defensive,TFL,0
479316,Jonathan Jones,DB,Campbell,Big South,defensive,TOT,1
501312,Justin Brown,WR,Southern Utah,Big Sky,defensive,PD,1
501312,Justin Brown,WR,Southern Utah,Big Sky,defensive,QB HUR,0
501312,Justin Brown,WR,Southern Utah,Big Sky,defensive,SACKS,0
501312,Justin Brown,WR,Southern Utah,Big Sky,defensive,SOLO,1
501312,Justin Brown,WR,Southern Utah,Big Sky,defensive,TD,0
501312,Justin Brown,WR,Southern Utah,Big Sky,defensive,TFL,0
501312,Justin Brown,WR,Southern Utah,Big Sky,defensive,TOT,4
501312,Justin Brown,WR,Southern Utah,Big Sky,fumbles,FUM,0
501312,Justin Brown,WR,Southern Utah,Big Sky,fumbles,LOST,0
501312,Justin Brown,WR,Southern Utah,Big Sky,fumbles,REC,1
552949,Xavier Smith,LB,East Carolina,American Athletic,defensive,PD,1
552949,Xavier Smith,LB,East Carolina,American Athletic,defensive,QB HUR,3
552949,Xavier Smith,LB,East Carolina,American Athletic,defensive,SACKS,0.5
552949,Xavier Smith,LB,East Carolina,American Athletic,defensive,SOLO,23
552949,Xavier Smith,LB,East Carolina,American Athletic,defensive,TD,0
552949,Xavier Smith,LB,East Carolina,American Athletic,defensive,TFL,3.5
552949,Xavier Smith,LB,East Carolina,American Athletic,defensive,TOT,45
3916389,Trey Smith,RB,Wyoming,Mountain West,defensive,PD,0
3916389,Trey Smith,RB,Wyoming,Mountain West,defensive,QB HUR,0
3916389,Trey Smith,RB,Wyoming,Mountain West,defensive,SACKS,0
3916389,Trey Smith,RB,Wyoming,Mountain West,defensive,SOLO,5
3916389,Trey Smith,RB,Wyoming,Mountain West,defensive,TD,0
3916389,Trey Smith,RB,Wyoming,Mountain West,defensive,TFL,0
3916389,Trey Smith,RB,Wyoming,Mountain West,defensive,TOT,6
3916389,Trey Smith,RB,Wyoming,Mountain West,receiving,LONG,15
3916389,Trey Smith,RB,Wyoming,Mountain West,receiving,REC,1
3916389,Trey Smith,RB,Wyoming,Mountain West,receiving,TD,0
3916389,Trey Smith,RB,Wyoming,Mountain West,receiving,YDS,15
3916389,Trey Smith,RB,Wyoming,Mountain West,receiving,YPR,15.0
3916389,Trey Smith,RB,Wyoming,Mountain West,rushing,CAR,14
3916389,Trey Smith,RB,Wyoming,Mountain West,rushing,LONG,49
3916389,Trey Smith,RB,Wyoming,Mountain West,rushing,TD,1
3916389,Trey Smith,RB,Wyoming,Mountain West,rushing,YDS,87
3916389,Trey Smith,RB,Wyoming,Mountain West,rushing,YPC,6.2
3919597,Kevin Henry,LB,Tulane,American Athletic,defensive,PD,0
3919597,Kevin Henry,LB,Tulane,American Athletic,defensive,QB HUR,1
3919597,Kevin Henry,LB,Tulane,American Athletic,defensive,SACKS,1
3919597,Kevin Henry,LB,Tulane,American Athletic,defensive,SOLO,40
3919597,Kevin Henry,LB,Tulane,American Athletic,defensive,TD,1
3919597,Kevin Henry,LB,Tulane,American Athletic,defensive,TFL,5.0
3919597,Kevin Henry,LB,Tulane,American Athletic,defensive,TOT,52
3919597,Kevin Henry,LB,Tulane,American Athletic,interceptions,AVG,26.5
3919597,Kevin Henry,LB,Tulane,American Athletic,interceptions,INT,2
3919597,Kevin Henry,LB,Tulane,American Athletic,interceptions,TD,1
3919597,Kevin Henry,LB,Tulane,American Athletic,interceptions,YDS,53
3926231,Britain Covey,WR,Utah,Pac-12,defensive,PD,0
3926231,Britain Covey,WR,Utah,Pac-12,defensive,QB HUR,0
3926231,Britain Covey,WR,Utah,Pac-12,defensive,SACKS,0
3926231,Britain Covey,WR,Utah,Pac-12,defensive,SOLO,1
3926231,Britain Covey,WR,Utah,Pac-12,defensive,TD,3
3926231,Britain Covey,WR,Utah,Pac-12,defensive,TFL,0
3926231,Britain Covey,WR,Utah,Pac-12,defensive,TOT,1
3926231,Britain Covey,WR,Utah,Pac-12,fumbles,FUM,2
3926231,Britain Covey,WR,Utah,Pac-12,fumbles,LOST,0
3926231,Britain Covey,WR,Utah,Pac-12,fumbles,REC,0
3926231,Britain Covey,WR,Utah,Pac-12,kickReturns,AVG,30.0
3926231,Britain Covey,WR,Utah,Pac-12,kickReturns,LONG,97
3926231,Britain Covey,WR,Utah,Pac-12,kickReturns,NO,12
3926231,Britain Covey,WR,Utah,Pac-12,kickReturns,TD,1
3926231,Britain Covey,WR,Utah,Pac-12,kickReturns,YDS,360
3926231,Britain Covey,WR,Utah,Pac-12,puntReturns,AVG,14.7
3926231,Britain Covey,WR,Utah,Pac-12,puntReturns,LONG,80
3926231,Britain Covey,WR,Utah,Pac-12,puntReturns,NO,29
3926231,Britain Covey,WR,Utah,Pac-12,puntReturns,TD,2
3926231,Britain Covey,WR,Utah,Pac-12,puntReturns,YDS,427
3926231,Britain Covey,WR,Utah,Pac-12,receiving,LONG,33
3926231,Britain Covey,WR,Utah,Pac-12,receiving,REC,52
3926231,Britain Covey,WR,Utah,Pac-12,receiving,TD,3
3926231,Britain Covey,WR,Utah,Pac-12,receiving,YDS,514
3926231,Britain Covey,WR,Utah,Pac-12,receiving,YPR,9.9
3926231,Britain Covey,WR,Utah,Pac-12,rushing,CAR,14
3926231,Britain Covey,WR,Utah,Pac-12,rushing,LONG,20
3926231,Britain Covey,WR,Utah,Pac-12,rushing,TD,0
3926231,Britain Covey,WR,Utah,Pac-12,rushing,YDS,99
3926231,Britain Covey,WR,Utah,Pac-12,rushing,YPC,7.1
4027873,Samori Toure,WR,Nebraska,Big Ten,fumbles,FUM,1
4027873,Samori Toure,WR,Nebraska,Big Ten,fumbles,LOST,0
4027873,Samori Toure,WR,Nebraska,Big Ten,fumbles,REC,0
4027873,Samori Toure,WR,Nebraska,Big Ten,puntReturns,AVG,4.5
4027873,Samori Toure,WR,Nebraska,Big Ten,puntReturns,LONG,10
4027873,Samori Toure,WR,Nebraska,Big Ten,puntReturns,NO,2
4027873,Samori Toure,WR,Nebraska,Big Ten,puntReturns,TD,0
4027873,Samori Toure,WR,Nebraska,Big Ten,puntReturns,YDS,9
4027873,Samori Toure,WR,Nebraska,Big Ten,receiving,LONG,72
4027873,Samori Toure,WR,Nebraska,Big Ten,receiving,REC,46
4027873,Samori Toure,WR,Nebraska,Big Ten,receiving,TD,5
4027873,Samori Toure,WR,Nebraska,Big Ten,receiving,YDS,898
4027873,Samori Toure,WR,Nebraska,Big Ten,receiving,YPR,19.5
4027873,Samori Toure,WR,Nebraska,Big Ten,rushing,CAR,8
4027873,Samori Toure,WR,Nebraska,Big Ten,rushing,LONG,21
4027873,Samori Toure,WR,Nebraska,Big Ten,rushing,TD,1
4027873,Samori Toure,WR,Nebraska,Big Ten,rushing,YDS,63
4027873,Samori Toure,WR,Nebraska,Big Ten,rushing,YPC,7.9
4029561,Isaiah Thomas,CB,UC Davis,Big Sky,defensive,PD,1
4029561,Isaiah Thomas,CB,UC Davis,Big Sky,defensive,QB HUR,0
4029561,Isaiah Thomas,CB,UC Davis,Big Sky,defensive,SACKS,0
4029561,Isaiah Thomas,CB,UC Davis,Big Sky,defensive,SOLO,2
4029561,Isaiah Thomas,CB,UC Davis,Big Sky,defensive,TD,0
4029561,Isaiah Thomas,CB,UC Davis,Big Sky,defensive,TFL,0
4029561,Isaiah Thomas,CB,UC Davis,Big Sky,defensive,TOT,3
4029561,Isaiah Thomas,CB,UC Davis,Big Sky,fumbles,FUM,1
4029561,Isaiah Thomas,CB,UC Davis,Big Sky,fumbles,LOST,1
4029561,Isaiah Thomas,CB,UC Davis,Big Sky,fumbles,REC,0
4029561,Isaiah Thomas,CB,UC Davis,Big Sky,puntReturns,AVG,1.3
4029561,Isaiah Thomas,CB,UC Davis,Big Sky,puntReturns,LONG,3
4029561,Isaiah Thomas,CB,UC Davis,Big Sky,puntReturns,NO,3
4029561,Isaiah Thomas,CB,UC Davis,Big Sky,puntReturns,TD,0
4029561,Isaiah Thomas,CB,UC Davis,Big Sky,puntReturns,YDS,4
4032247,Raleigh Webb,WR,The Citadel,Southern,defensive,PD,0
4032247,Raleigh Webb,WR,The Citadel,Southern,defensive,QB HUR,0
4032247,Raleigh Webb,WR,The Citadel,Southern,defensive,SACKS,0
4032247,Raleigh Webb,WR,The Citadel,Southern,defensive,SOLO,0
4032247,Raleigh Webb,WR,The Citadel,Southern,defensive,TD,0
4032247,Raleigh Webb,WR,The Citadel,Southern,defensive,TFL,0
4032247,Raleigh Webb,WR,The Citadel,Southern,defensive,TOT,1
4032247,Raleigh Webb,WR,The Citadel,Southern,fumbles,FUM,1
4032247,Raleigh Webb,WR,The Citadel,Southern,fumbles,LOST,1
4032247,Raleigh Webb,WR,The Citadel,Southern,fumbles,REC,0
4032247,Raleigh Webb,WR,The Citadel,Southern,receiving,LONG,9
4032247,Raleigh Webb,WR,The Citadel,Southern,receiving,REC,2
4032247,Raleigh Webb,WR,The Citadel,Southern,receiving,TD,0
4032247,Raleigh Webb,WR,The Citadel,Southern,receiving,YDS,16
4032247,Raleigh Webb,WR,The Citadel,Southern,receiving,YPR,8.0
4032247,Raleigh Webb,WR,The Citadel,Southern,rushing,CAR,1
4032247,Raleigh Webb,WR,The Citadel,Southern,rushing,LONG,8
4032247,Raleigh Webb,WR,The Citadel,Southern,rushing,TD,1
4032247,Raleigh Webb,WR,The Citadel,Southern,rushing,YDS,8
4032247,Raleigh Webb,WR,The Citadel,Southern,rushing,YPC,8.0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,defensive,PD,0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,defensive,QB HUR,0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,defensive,SACKS,0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,defensive,SOLO,0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,defensive,TD,1
4032473,Rashid Shaheed,WR,Weber State,Big Sky,defensive,TFL,0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,defensive,TOT,0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,fumbles,FUM,1
4032473,Rashid Shaheed,WR,Weber State,Big Sky,fumbles,LOST,0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,fumbles,REC,0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,kickReturns,AVG,37.0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,kickReturns,LONG,100
4032473,Rashid Shaheed,WR,Weber State,Big Sky,kickReturns,NO,4
4032473,Rashid Shaheed,WR,Weber State,Big Sky,kickReturns,TD,0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,kickReturns,YDS,148
4032473,Rashid Shaheed,WR,Weber State,Big Sky,puntReturns,AVG,17.0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,puntReturns,LONG,17
4032473,Rashid Shaheed,WR,Weber State,Big Sky,puntReturns,NO,1
4032473,Rashid Shaheed,WR,Weber State,Big Sky,puntReturns,TD,0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,puntReturns,YDS,17
4032473,Rashid Shaheed,WR,Weber State,Big Sky,receiving,LONG,8
4032473,Rashid Shaheed,WR,Weber State,Big Sky,receiving,REC,1
4032473,Rashid Shaheed,WR,Weber State,Big Sky,receiving,TD,0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,receiving,YDS,8
4032473,Rashid Shaheed,WR,Weber State,Big Sky,receiving,YPR,8.0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,rushing,CAR,1
4032473,Rashid Shaheed,WR,Weber State,Big Sky,rushing,LONG,0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,rushing,TD,0
4032473,Rashid Shaheed,WR,Weber State,Big Sky,rushing,YDS,-5
4032473,Rashid Shaheed,WR,Weber State,Big Sky,rushing,YPC,-5.0
4032721,Rayshad Nichols,DT,Stephen F. Austin,AWC,fumbles,FUM,0
4032721,Rayshad Nichols,DT,Stephen F. Austin,AWC,fumbles,LOST,0
4032721,Rayshad Nichols,DT,Stephen F. Austin,AWC,fumbles,REC,1
4033812,Jake Hansen,LB,Illinois,Big Ten,defensive,PD,0
4033812,Jake Hansen,LB,Illinois,Big Ten,defensive,QB HUR,1
4033812,Jake Hansen,LB,Illinois,Big Ten,defensive,SACKS,1
4033812,Jake Hansen,LB,Illinois,Big Ten,defensive,SOLO,18
4033812,Jake Hansen,LB,Illinois,Big Ten,defensive,TD,0
4033812,Jake Hansen,LB,Illinois,Big Ten,defensive,TFL,2.5
4033812,Jake Hansen,LB,Illinois,Big Ten,defensive,TOT,32
4033812,Jake Hansen,LB,Illinois,Big Ten,fumbles,FUM,0
4033812,Jake Hansen,LB,Illinois,Big Ten,fumbles,LOST,0
4033812,Jake Hansen,LB,Illinois,Big Ten,fumbles,REC,1
4034779,Ko Kieft,TE,Minnesota,Big Ten,receiving,LONG,37
4034779,Ko Kieft,TE,Minnesota,Big Ten,receiving,REC,7
4034779,Ko Kieft,TE,Minnesota,Big Ten,receiving,TD,1
4034779,Ko Kieft,TE,Minnesota,Big Ten,receiving,YDS,101
4034779,Ko Kieft,TE,Minnesota,Big Ten,receiving,YPR,14.4
4034841,JoJo Domann,LB,Nebraska,Big Ten,defensive,PD,3
4034841,JoJo Domann,LB,Nebraska,Big Ten,defensive,QB HUR,2
4034841,JoJo Domann,LB,Nebraska,Big Ten,defensive,SACKS,2
4034841,JoJo Domann,LB,Nebraska,Big Ten,defensive,SOLO,44
4034841,JoJo Domann,LB,Nebraska,Big Ten,defensive,TD,0
4034841,JoJo Domann,LB,Nebraska,Big Ten,defensive,TFL,9
4034841,JoJo Domann,LB,Nebraska,Big Ten,defensive,TOT,71
4034841,JoJo Domann,LB,Nebraska,Big Ten,interceptions,AVG,0.0
4034841,JoJo Domann,LB,Nebraska,Big Ten,interceptions,INT,2
4034841,JoJo Domann,LB,Nebraska,Big Ten,interceptions,TD,0
4034841,JoJo Domann,LB,Nebraska,Big Ten,interceptions,YDS,0
4034861,Ben Stille,DL,Nebraska,Big Ten,defensive,PD,3
4034861,Ben Stille,DL,Nebraska,Big Ten,defensive,QB HUR,6
4034861,Ben Stille,DL,Nebraska,Big Ten,defensive,SACKS,1.5
4034861,Ben Stille,DL,Nebraska,Big Ten,defensive,SOLO,21
4034861,Ben Stille,DL,Nebraska,Big Ten,defensive,TD,0
4034861,Ben Stille,DL,Nebraska,Big Ten,defensive,TFL,6.0
4034861,Ben Stille,DL,Nebraska,Big Ten,defensive,TOT,42
4034959,Jeremiah Moon,LB,Florida,SEC,defensive,PD,1
4034959,Jeremiah Moon,LB,Florida,SEC,defensive,QB HUR,6
4034959,Jeremiah Moon,LB,Florida,SEC,defensive,SACKS,2
4034959,Jeremiah Moon,LB,Florida,SEC,defensive,SOLO,20
4034959,Jeremiah Moon,LB,Florida,SEC,defensive,TD,0
4034959,Jeremiah Moon,LB,Florida,SEC,defensive,TFL,3.5
4034959,Jeremiah Moon,LB,Florida,SEC,defensive,TOT,49
4035105,Christian Holmes,CB,Oklahoma State,Big 12,defensive,PD,7
4035105,Christian Holmes,CB,Oklahoma State,Big 12,defensive,QB HUR,0
4035105,Christian Holmes,CB,Oklahoma State,Big 12,defensive,SACKS,0
4035105,Christian Holmes,CB,Oklahoma State,Big 12,defensive,SOLO,33
4035105,Christian Holmes,CB,Oklahoma State,Big 12,defensive,TD,0
4035105,Christian Holmes,CB,Oklahoma State,Big 12,defensive,TFL,0
4035105,Christian Holmes,CB,Oklahoma State,Big 12,defensive,TOT,39
4035105,Christian Holmes,CB,Oklahoma State,Big 12,interceptions,AVG,2.0
4035105,Christian Holmes,CB,Oklahoma State,Big 12,interceptions,INT,1
4035105,Christian Holmes,CB,Oklahoma State,Big 12,interceptions,TD,0
4035105,Christian Holmes,CB,Oklahoma State,Big 12,interceptions,YDS,2
4035312,Anthony Brown,QB,Oregon,Pac-12,defensive,PD,0
4035312,Anthony Brown,QB,Oregon,Pac-12,defensive,QB HUR,0
4035312,Anthony Brown,QB,Oregon,Pac-12,defensive,SACKS,0
4035312,Anthony Brown,QB,Oregon,Pac-12,defensive,SOLO,1
4035312,Anthony Brown,QB,Oregon,Pac-12,defensive,TD,0
4035312,Anthony Brown,QB,Oregon,Pac-12,defensive,TFL,0
4035312,Anthony Brown,QB,Oregon,Pac-12,defensive,TOT,1
4035312,Anthony Brown,QB,Oregon,Pac-12,fumbles,FUM,4
