Year,Team,PlayerID,Player,Position,Experience,AV
2024,cle,AkinJo00,Jordan Akins,TE,6,2
2024,cle,AnusCh00,Chigozie Anusiem,CB,Rook,0
2024,cle,BateBr00,Brenden Bates,TE,Rook,0
2024,cle,BellDA03,D'Anthony Bell,S,2,1
2024,cle,BellDa02,David Bell,WR,2,0
2024,cle,BitoJo00,Joel Bitonio,LG,10,5
2024,cle,BojoCo00,Corey Bojorquez,P,6,5
2024,cle,BrigJo00,Jowon Briggs,DT,Rook,1
2024,cle,BrigGa00,Gary Brightwell,RB,3,0
2024,cle,BrowTo01,Tony Brown,DB,6,0
2024,cle,BushDe01,Devin Bush Jr.,LLB,5,5
2024,cle,ChriGe01,Geron Christian,OT,6,0
2024,cle,ChubNi00,Nick Chubb,RB,6,2
2024,cle,CoheJa00,Javion Cohen,G,Rook,0
2024,cle,ConkJa00,Jack Conklin,RT,8,3
2024,cle,CoopAm00,Amari Cooper,WR,9,1
2024,cle,DardJa00,Jaelon Darden,WR,3,0
2024,cle,DaviKa02,Kaden Davis,WR,1,0
2024,cle,DelpGr00,Grant Delpit,SS,3,6
2024,cle,DiabMo00,Mohamoud Diabate,RLB,1,5
2024,cle,DunnMi01,Michael Dunn,G,4,1
2024,cle,DwumMi00,Michael Dwumfour,DT,3,0
2024,cle,EdmoCh01,Chris Edmonds,DB,Rook,0
2024,cle,EmerMa00,Martin Emerson,RCB,2,5
2024,cle,FielTo00,Tony Fields,LB,3,0
2024,cle,FordJe00,Jerome Ford,RB,2,4
2024,cle,FordMi01,Mike Ford,CB,6,1
2024,cle,ForeDO00,D'Onta Foreman,RB,7,1
2024,cle,GarrMy00,Myles Garrett,RDE,7,17
2024,cle,HailKa00,Kahlef Hailassie,CB,1,0
2024,cle,HallMi00,Michael Hall,DT,Rook,2
2024,cle,HardMy00,Myles Harden,CB,Rook,0
2024,cle,HarrNi01,Nick Harris,C,4,1
2024,cle,HarrSh00,Shelby Harris,RDT,10,5
2024,cle,HickRo00,Ronnie Hickman,S,1,2
2024,cle,HickJo00,Jordan Hicks,LB,9,5
2024,cle,HopkDu00,Dustin Hopkins,K,9,0
2024,cle,HousJa01,James Houston,DE,2,0
2024,cle,HudsJa00,James Hudson,T,3,1
2024,cle,HudsKh00,Khaleke Hudson,OLB,4,1
2024,cle,HughCh01,Charley Hughlett,LS,9,0
2024,cle,HursMa00,Maurice Hurst Jr.,DT,6,1
2024,cle,IfedGe00,Germain Ifedi,LT,8,2
2024,cle,JeffQu00,Quinton Jefferson,DT,8,0
