Year,Team,PlayerID,Player,Position,Experience,AV
2011,cle,AdamMi21,Mike Adams,SS,7,8
2011,cle,BenaMa00,Marcus Benard,LB,2,0
2011,cle,BrowSh20,Sheldon Brown,RCB,9,8
2011,cle,BrowTi20,Titus Brown,DE,3,1
2011,cle,CameJo00,Jordan Cameron,TE,Rook,0
2011,cle,ClayTh00,Thomas Clayton,RB,1,0
2011,cle,CousOn00,Oniel Cousins,T,3,1
2011,cle,CribJo01,Josh Cribbs,WR,6,4
2011,cle,dawsophi01,Phil Dawson,K,12,4
2011,cle,DockJa00,James Dockery,DB,Rook,1
2011,cle,EnglAu00,Auston English,DE,Rook,1
2011,cle,FujiSc20,Scott Fujita,LLB,9,5
2011,cle,GocoCh99,Chris Gocong,RLB/LLB,4,8
2011,cle,GrecJo20,John Greco,G,3,1
2011,cle,GronDa00,Dan Gronkowski,TE,2,0
2011,cle,HadeJo99,Joe Haden,LCB,1,7
2011,cle,HaggEr00,Eric Hagg,DB,Rook,1
2011,cle,HardMo00,Montario Hardesty,RB,Rook,2
2011,cle,HickAr20,Artis Hicks,G,8,1
2011,cle,HillPe00,Peyton Hillis,RB,3,3
2011,cle,JackDQ20,D'Qwell Jackson,MLB,5,10
2011,cle,JacoBe00,Ben Jacobs,LB,Rook,0
2011,cle,LauvSh20,Shawn Lauvao,RG,1,6
2011,cle,LittGr00,Greg Little,WR,Rook,4
2011,cle,MackAl20,Alex Mack,C,2,6
2011,cle,MaiaKa99,Kaluka Maiava,RLB,2,4
2011,cle,MareOw00,Owen Marecic,RB,Rook,0
2011,cle,MassMo00,Mohamed Massaquoi,WR,2,2
2011,cle,MaynBr20,Brad Maynard,P,14,0
2011,cle,McCoCo00,Colt McCoy,QB,1,5
2011,cle,McGeRi01,Richmond McGee,P,Rook,0
2011,cle,MitcCa00,Carlton Mitchell,WR,1,0
2011,cle,MitcJa20,Jayme Mitchell,RDE,5,7
2011,cle,MoorEv00,Evan Moore,TE,2,2
2011,cle,NorwJo00,Jordan Norwood,WR,2,2
2011,cle,OgboCh00,Chris Ogbonnaya,RB,2,3
2011,cle,PashTo20,Tony Pashos,RT,7,4
2011,cle,PattDi20,Dimitri Patterson,DB,6,1
2011,cle,PaxsSc20,Scott Paxson,DT,3,2
2011,cle,PinkJa00,Jason Pinkston,LG,Rook,6
2011,cle,PontRy20,Ryan Pontbriand,LS,8,1
2011,cle,RobiBr00,Brian Robiskie,WR,2,0
2011,cle,RubiAh99,Ahtyba Rubin,RDT,3,9
2011,cle,SanfBr00,Brian Sanford,DT,Rook,0
2011,cle,SchaBr00,Brian Schaefering,DT,2,2
2011,cle,SheaJa00,Jabaal Sheard,LDE,Rook,9
2011,cle,SkriBu00,Buster Skrine,DB,Rook,2
2011,cle,SmitAl02,Alex Smith,TE,6,1
2011,cle,SmitAr00,Armond Smith,RB,Rook,0
2011,cle,SmitBr02,Brian Smith,LB,Rook,0
2011,cle,SpeaQu00,Quinton Spears,LB,Rook,1
2011,cle,StepEm00,Emmanuel Stephens,DE,Rook,2
2011,cle,TaylPh00,Phil Taylor,LDT,Rook,8
2011,cle,ThomJo28,Joe Thomas,LT,4,11
2011,cle,TripKi00,Kiante Tripp,DT,Rook,0
2011,cle,VallSt00,Steve Vallos,G,3,0
2011,cle,VentRa20,Raymond Ventrone,DB,4,1
2011,cle,WallSe00,Seneca Wallace,QB,6,2
2011,cle,WardT.99,T.J. Ward,FS,1,4
2011,cle,WatsBe00,Ben Watson,TE,7,2
2011,cle,WillEd00,Eddie Williams,RB,Rook,0
2011,cle,YounUs99,Usama Young,FS,4,5
2011,cle,YounCh02,Christian Yount,LS,Rook,0
2011,rav,AlleAn01,Anthony Allen,RB,Rook,0
2011,rav,AyanBr99,Brendon Ayanbadejo,LB,8,3
2011,rav,BirkMa00,Matt Birk,C,13,7
2011,rav,BoldAn00,Anquan Boldin,WR,8,8
2011,rav,BrowCh05,Chykie Brown,DB,Rook,0
2011,rav,BurgPr99,Prescott Burgess,LB,4,0
2011,rav,ByneJo00,Josh Bynes,LB,Rook,0
2011,rav,CarrCh22,Chris Carr,DB,6,1
2011,rav,CodyTe99,Terrence Cody,NT,1,8
2011,rav,CookEm99,Emanuel Cook,DB,1,0
2011,rav,CoxxMo00,Morgan Cox,LS,1,1
2011,rav,cundibil01,Billy Cundiff,K,9,1
2011,rav,DickEd00,Ed Dickson,TE,1,5
2011,rav,DossTa00,Tandon Doss,WR,Rook,0
2011,rav,ElleDa99,Dannell Ellerbe,LB,2,2
2011,rav,EvanLe00,Lee Evans,WR,7,1
2011,rav,FlacJo00,Joe Flacco,QB,3,12
2011,rav,FoxwDo20,Domonique Foxworth,DB,6,0
2011,rav,GorrDa00,Danny Gorrer,DB,2,1
2011,rav,grahasha01,Shayne Graham,K,10,0
2011,rav,GrubBe20,Ben Grubbs,LG,4,6
2011,rav,GuroAn20,Andre Gurode,LG,9,3
2011,rav,JohnJa23,Jarret Johnson,ROLB,8,9
2011,rav,JoneAr22,Arthur Jones,DE,1,2
2011,rav,JoneEd22,Edgar Jones,DE,4,1
2011,rav,KindSe99,Sergio Kindle,LB,Rook,0
2011,rav,KochSa20,Sam Koch,P,5,3
2011,rav,KrugPa99,Paul Kruger,DE,2,2
2011,rav,LeacVo00,Vonta Leach,FB,7,1
2011,rav,LeVoMa99,Mark LeVoir,T,3,1
2011,rav,LewiRa00,Ray Lewis,RILB,15,10
2011,rav,MattBr20,Bryan Mattison,G,1,1
2011,rav,McCaBr01,Bryan McCann,DB,1,0
2011,rav,McClJa01,Jameel McClain,LILB,3,9
2011,rav,McClAl00,Albert McClellan,LB,1,2
2011,rav,McKiBr20,Brandon McKinney,DT,5,1
2011,rav,McKiBr21,Bryant McKinnie,LT,9,7
2011,rav,McPhPe00,Pernell McPhee,DE,Rook,3
2011,rav,NakaHa99,Haruki Nakamura,DB,3,1
2011,rav,NgatHa20,Haloti Ngata,LDE,5,19
2011,rav,OherMi20,Michael Oher,RT,2,7
2011,rav,PittDe00,Dennis Pitta,TE,1,4
2011,rav,PollBe20,Bernard Pollard,SS,5,5
2011,rav,ReddCo20,Cory Redding,RDE,8,7
2011,rav,ReedDa00,David Reed,WR,1,0
2011,rav,ReedEd00,Ed Reed,FS,9,11
2011,rav,ReidJa00,Jah Reid,T,Rook,1
2011,rav,RiceRa00,Ray Rice,RB,3,16
2011,rav,SmitJi03,Jimmy Smith,DB,Rook,2
2011,rav,SmitTo02,Torrey Smith,WR,Rook,8
2011,rav,SuggTe99,Terrell Suggs,LOLB,8,17
2011,rav,TaylTy00,Tyrod Taylor,QB,Rook,0
2011,rav,WebbLa99,Lardarius Webb,LCB,2,9
2011,rav,WillCa99,Cary Williams,RCB,3,6
2011,rav,WillCh01,Chavis Williams,LB,Rook,0
2011,rav,WillLa01,LaQuan Williams,WR,Rook,0
2011,rav,WillRi00,Ricky Williams,RB,12,4
2011,rav,WilsKr00,Kris Wilson,TE,7,0
2011,rav,YandMa20,Marshal Yanda,RG,4,11
2011,rav,ZbikTo99,Tom Zbikowski,DB,3,2
2011,cin,AtkiGe99,Geno Atkins,RDT,1,14
2011,cin,BensCe00,Cedric Benson,RB,6,7
2011,cin,BoliCl00,Clint Boling,G,Rook,1
2011,cin,CaldAn00,Andre Caldwell,WR,3,3
2011,cin,ClemNa99,Nate Clements,LCB,10,7
2011,cin,CochCo00,Colin Cochart,TE,Rook,0
2011,cin,CollAn21,Anthony Collins,T,3,1
2011,cin,CookKy20,Kyle Cook,C,3,7
2011,cin,CrocCh20,Chris Crocker,SS,8,7
2011,cin,DaltAn00,Andy Dalton,QB,Rook,11
2011,cin,DunlCa99,Carlos Dunlap,DE,1,2
2011,cin,FaneJo20,Jonathan Fanene,DE,6,3
2011,cin,GeatRo21,Robert Geathers,LDE,7,6
2011,cin,GheeBr99,Brandon Ghee,DB,1,0
2011,cin,GradBr00,Bruce Gradkowski,QB,5,0
2011,cin,GreeA.00,A.J. Green,WR,Rook,10
2011,cin,GresJe00,Jermaine Gresham,TE,1,5
2011,cin,HallLe98,Leon Hall,RCB,4,5
2011,cin,HarrCl20,Clark Harris,TE,3,1
2011,cin,HawkAn00,Andrew Hawkins,WR,1,3
2011,cin,HaydNi99,Nick Hayden,DT,3,0
2011,cin,HowaTh20,Thomas Howard,RLB,5,8
2011,cin,HubeKe20,Kevin Huber,P,2,2
2011,cin,JennKe20,Kelly Jennings,DB,5,1
2011,cin,JohnBr20,Brandon Johnson,LB,5,2
2011,cin,JohnMi98,Michael Johnson,RDE,2,4
2011,cin,JonePa20,Adam Jones,RCB,6,3
2011,cin,LawsMa20,Manny Lawson,LLB,5,7
2011,cin,LeexDo00,Donald Lee,TE,8,1
2011,cin,LeonBr00,Brian Leonard,RB,4,2
2011,cin,LiviNa20,Nate Livings,LG,3,7
2011,cin,MauaRe99,Rey Maualuga,MLB,2,7
2011,cin,MaysTa99,Taylor Mays,DB,1,1
2011,cin,McGlMi20,Mike McGlynn,G,3,2
2011,cin,MileJe00,Jeromy Miles,DB,1,1
2011,cin,MurrRi00,Rico Murray,DB,2,0
2011,cin,NelsRe99,Reggie Nelson,FS,4,8
2011,cin,nugenmik01,Mike Nugent,K,6,3
2011,cin,PeerCe00,Cedric Peerman,RB,2,0
2011,cin,PekoDo20,Domata Peko,LDT,5,8
2011,cin,PresCh00,Chris Pressley,FB,2,0
2011,cin,ReyxVi00,Vincent Rey,LB,1,1
2011,cin,RolaDe20,Dennis Roland,T,3,2
2011,cin,RuckFr99,Frostee Rucker,RDE,4,6
2011,cin,SandRo00,Robert Sands,DB,Rook,0
2011,cin,ScotBe00,Bernard Scott,RB,2,3
